Record Num,Entity,Type of Plan,Plan Name,Volunteer,Closed Plan,All Grps,Gen'l Twn Grp,Police Grp,Fire Grp,NonCrtfd Ed Grp,Other Dscrptn,Other Grp,Number of Members:,Pay-As-You-Go,req'd emplyr contrib,emplyr contrib made,contrib percentage,GASB5 ValDate,GASB5 PBO,GASB5 NetAssets,GASB27 ValDate,GASB27 AAL,GASB27 AssetValue,Comments,Aggregate Method,Plan NPO,footnotes
225,"BURLINGTON",0,"Town of Burlington Employees Pension Plan",0,0,1,0,0,0,0,,0,26,0,212080,211038,0,,,,"07/01/12 00:00:00",2242851,1913875,,0,187375,
226,"BURLINGTON",0,"Town of Burlington Constables Plan",0,0,0,0,1,0,0,,0,3,0,8518,8476,0,,,,"07/01/12 00:00:00",598781,570031,,0,2626,
227,"EAST WINDSOR",0,"Town of East Windsor Pension Plan",0,0,1,0,0,0,0,,0,237,0,909787,909787,0,,,,"07/01/11 00:00:00",19025914,13688187,,0,1676307,
228,"EASTON",0,"Town of Easton Retirement Plans I and II",0,1,0,1,0,0,1,,0,190,0,622129,590000,0,,,,"07/01/12 00:00:00",15094031,12333042,,0,-203315,
229,"FAIRFIELD",0,"Town of Fairfield Town Employees Retirement Plan",0,0,0,1,0,0,1,,0,1170,0,2961000,3772000,0,,,,"07/01/12 00:00:00",169315000,151247000,,0,-1914000,
230,"FAIRFIELD",0,"Town of Fairfield Police and Fire Retirement Plan",0,0,0,0,1,1,0,,0,404,0,1664000,1664000,0,,,,"07/01/12 00:00:00",161511000,146561000,,0,-2464000,
231,"GOSHEN",0,"Town of Goshen Pension Plan",0,1,1,0,0,0,0,,0,5,0,20291,18700,0,,,,"07/01/12 00:00:00",101785,31005,,0,163335,
232,"GUILFORD",0,"Town of Guilford Employees Pension Plan",0,0,1,0,0,0,0,,0,147,0,845207,1182110,0,,,,"07/01/12 00:00:00",18103198,14400561,,0,844007,
233,"GUILFORD",0,"Town of Guilford Police Retirement Fund",0,0,0,0,1,0,0,,0,73,0,602062,1668374,0,,,,"07/01/12 00:00:00",19417650,13619552,,0,-2772871,
234,"GUILFORD",0,"Town of Guilford Public School Employees (Non-Certified) Pension Plan",0,0,0,0,0,0,1,,0,232,0,540162,179900,0,,,,"07/01/12 00:00:00",11274975,10297515,,0,3121314,
235,"HARTFORD",0,"City MERF",0,0,1,0,0,0,0,,0,5270,0,34338000,34338000,0,,,,"07/01/12 00:00:00",1237136000,977146000,,0,3955000,
236,"HARTFORD",0,"RAF/PBF/FRF pre 5/1/1947 PLAN",0,1,1,0,0,0,0,,0,151,1,992000,992000,0,,,,"07/01/12 00:00:00",6030000,0,,0,0,
237,"KILLINGWORTH",0,"Town of Killingworth Defined Benefit Plan",0,0,1,0,0,0,0,,0,23,0,114426,111776,0,,,,"07/01/11 00:00:00",2125531,1560974,,0,153363,
238,"KILLINGWORTH",0,"Town of Killingworth Defined Benefit Plan- Volunteer Fire Company",1,0,0,0,0,1,0,,0,85,0,95796,80000,0,,,,"07/01/11 00:00:00",1534537,818096,,0,17575,
239,"HARWINTON",0,"Town of Harwinton Pension Trust",0,0,1,0,0,0,0,,0,21,0,222337,218898,0,,,,"07/01/11 00:00:00",1946408,1732801,,0,172064,
240,"MANCHESTER",0,"Town of Manchester Retirement Plan",0,0,1,0,0,0,0,,0,1479,0,4929000,4929000,0,,,,"07/01/12 00:00:00",183751000,141907000,,0,0,
241,"MADISON",0,"Town of Madison Police Department Retirement Plan",0,0,0,0,1,0,0,,0,62,0,363200,360370,0,,,,"07/01/11 00:00:00",13822570,11966936,,0,-50809,
242,"MADISON",0,"Retirement Plan For The Employees of The Town of Madison",0,0,0,1,0,0,0,,0,321,0,801343,799519,0,,,,"07/01/11 00:00:00",14860945,12668173,,0,-324739,
243,"MADISON",0,"Volunteer Fire Dept. Supplemental Retirement Program",1,0,0,0,0,1,0,,0,97,0,94466,94466,0,,,,"07/01/11 00:00:00",1974376,1945033,,0,0,
244,"MILFORD",0,"City of Milford Retirement System",0,0,1,0,0,0,0,,0,1474,0,324000,324000,0,,,,"07/01/12 00:00:00",321477000,354081000,,0,-22000,
245,"MORRIS",0,"Town of Morris Pension Plan",0,0,1,0,0,0,0,,0,11,0,41730,43370,0,,,,"07/01/12 00:00:00",879788,790160,,0,-887,
246,"MORRIS",0,"Volunteer Fire Plan",1,0,0,0,0,1,0,,0,44,0,4173,5833,0,,,,"07/01/12 00:00:00",105832,104472,,0,-7957,
247,"NEW HARTFORD",0,"Town of New Hartford Pension Plan",0,1,1,0,0,0,0,,0,97,0,208104,208104,0,,,,"07/01/11 00:00:00",3287835,1876218,,0,164754,
248,"NEW LONDON",0,"City of New London Contributory Pension Program",0,0,1,0,0,0,0,,0,377,0,978000,665031,0,,,,"07/01/11 00:00:00",46501000,42493000,,0,-1282529,
249,"NEW LONDON",0,"City of New London Noncontributory Pension Program",0,1,1,0,0,0,0,,0,46,1,661000,802125,0,,,,"07/01/11 00:00:00",7123000,0,,0,2669543,
250,"NEW MILFORD",0,"Town of New Milford Pension Plan",0,0,1,0,0,0,0,,0,676,0,2177285,2198729,0,,,,"07/01/13 00:00:00",55128628,43846466,,0,-596760,
251,"AVON",0,"Retirement Plan For Police Officers of Town of Avon",0,1,0,0,1,0,0,,0,32,0,917535,917535,0,,,,"07/01/11 00:00:00",16864695,7116587,,0,-7657,
252,"AVON",0,"Retirement Plan For Public Works Employees of Town of Avon",0,1,0,0,0,0,0,"Public Works",1,20,0,400069,400069,0,,,,"07/01/11 00:00:00",6154590,1924366,,0,-701,
253,"AVON",0,"Retirement Plan For Non-Organized Employees of Town of Avon",0,1,0,0,0,0,0,"Non-organized",1,60,0,783838,783838,0,,,,"07/01/11 00:00:00",16006466,8071424,,0,-13485,
254,"AVON",0,"Retirement Plan For Board of Education of Town of Avon",0,0,0,0,0,0,1,,0,157,0,330426,480000,0,,,,"07/01/11 00:00:00",5708745,4428951,,0,-189409,
255,"AVON",0,"Retirement Plan For Dispatchers of Town of Avon",0,1,0,0,0,0,0,"Dispatchers",1,3,0,17578,17578,0,,,,"07/01/11 00:00:00",648550,457015,,0,-4586,
256,"BETHEL",0,"Town of Bethel Town Retirement  Plan",0,0,1,0,0,0,0,,0,241,0,2086345,2162481,0,,,,"07/01/13 00:00:00",29027261,19726839,,0,2705624,
257,"BETHEL",0,"Town of Bethel Police Retirement  Plan",0,0,0,0,1,0,0,,0,45,0,579831,566342,0,,,,"07/01/13 00:00:00",10630186,7548066,,0,469342,
258,"BLOOMFIELD",0,"The Town of Bloomfield Retirement Income Plan",0,0,1,0,0,0,0,,0,366,0,2152730,2152293,0,,,,"01/01/12 00:00:00",50188649,31768863,,0,-29940,
259,"BLOOMFIELD",0,"The Town of Bloomfield Police Retirement Income Plan",0,1,0,0,1,0,0,,0,85,0,1671613,1671000,0,,,,"01/01/12 00:00:00",35963533,21464385,,0,615,
260,"BRISTOL",0,"City of Bristol Retirement System",0,0,0,1,0,0,1,,0,1259,0,0,0,0,,,,"07/01/12 00:00:00",170641000,198149000,,0,-1694000,
261,"BRISTOL",0,"City of Bristol Firefighter's Benefit Fund",0,0,0,0,0,1,0,,0,182,0,0,0,0,,,,"07/01/12 00:00:00",65874000,160794000,,0,-1722000,
262,"BRISTOL",0,"City of Bristol Police Benefit Fund",0,0,0,0,1,0,0,,0,224,0,0,0,0,,,,"07/01/12 00:00:00",95527000,176389000,,0,-2886000,
263,"BROOKFIELD",0,"Town of Brookfield Pension Plan",0,0,1,0,0,0,0,,0,277,0,1756437,1721844,0,,,,"01/01/13 00:00:00",39332562,31807631,,0,4687708,
264,"CANTON",0,"Town of Canton Employee Retirement Plan",0,1,1,0,0,0,0,"VNA",0,124,0,893209,948773,0,,,,"01/01/13 00:00:00",21649428,14115612,,0,403385,
265,"CANTON",0,"Town of Canton Volunteer Firefighters and Ambulance Retirement Plan",0,1,0,0,0,1,0,,0,34,0,27101,31100,0,,,,"01/01/13 00:00:00",542555,298966,,0,41566,
266,"CHESHIRE",0,"Town of Cheshire Pension Plan",0,0,1,0,0,0,0,,0,529,0,1632242,1240124,0,,,,"07/01/11 00:00:00",42029277,36685763,,0,1349850,
267,"CHESHIRE",0,"Town of Cheshire Pension Plan For Police Personnel",0,0,0,0,1,0,0,,0,77,0,748172,552765,0,,,,"07/01/11 00:00:00",29701519,25030152,,0,371175,
268,"CHESHIRE",0,"Town of Chesire Volunteer Fire Plan",1,0,0,0,0,1,0,,0,100,0,214537,189000,0,,,,"07/01/11 00:00:00",2292174,795423,,0,175108,
269,"CHESTER",0,"Town of Chester Employee Retirement Plan",0,0,1,0,0,0,0,,0,24,0,134345,134345,0,,,,"01/01/11 00:00:00",1522879,884212,,0,78079,
270,"CHESTER",0,"Town of Chester Volunteer Firefighter Retirement Plan",1,0,0,0,0,1,0,,0,67,0,29344,27777,0,,,,"07/01/11 00:00:00",532556,353678,,0,15325,
271,"COLCHESTER",0,"Town of Colchester Police Pension Plan",0,0,0,0,1,0,0,,0,10,0,82202,88321,0,,,,"07/01/12 00:00:00",1028244,702577,,0,-51970,
272,"COVENTRY",0,"Retirement Plan For Employees of The Town of Coventry",0,0,1,0,0,0,0,,0,174,0,1079026,1097988,0,,,,"07/01/12 00:00:00",12112910,8980090,,0,23493,
273,"CROMWELL",0,"Town of Cromwell Pension Plan",0,0,1,0,0,0,0,,0,270,0,732759,732759,0,,,,"07/01/12 00:00:00",17485193,17455804,,0,-3370,
274,"DANBURY",0,"General Employees' Pension Plan",0,0,1,0,0,0,0,,0,1208,0,3559000,3559000,0,,,,"07/01/11 00:00:00",117668661,110890677,,0,0,
275,"DANBURY",0,"Pre 1967 Police Pension Plan",0,1,0,0,1,0,0,,0,32,0,805000,805000,0,,,,"07/01/11 00:00:00",9509978,4894494,,0,0,
276,"DANBURY",0,"Pre 1967 Fire Pension Plan",0,1,0,0,0,1,0,,0,24,0,497000,497000,0,,,,"07/01/11 00:00:00",8000590,4600978,,0,0,
277,"DANBURY",0,"Post 1967 Police Pension Plan",0,1,0,0,1,0,0,,0,101,0,748000,748000,0,,,,"07/01/12 00:00:00",58317746,50877985,,0,0,
278,"DANBURY",0,"Post 1967 Fire Pension Plan",0,0,0,0,0,1,0,,0,192,0,1363000,1363000,0,,,,"07/01/12 00:00:00",75975052,67213044,,0,0,
279,"DANBURY",0,"Post 1983 Police Pension Plan",0,0,0,0,1,0,0,,0,165,0,1517000,1517000,0,,,,"07/01/12 00:00:00",32286786,21352085,,0,0,
280,"DARIEN",0,"Town of Darien Town Pension Fund",0,0,1,0,0,0,0,,0,510,0,1593296,1601430,0,,,,"06/30/12 00:00:00",48026347,40313620,,0,-8134,
281,"DARIEN",0,"Town of Darien Police Pension Fund",0,0,0,0,1,0,0,,0,105,0,1119967,1125594,0,,,,"06/30/12 00:00:00",36100388,27781972,,0,-5627,
282,"EAST HAMPTON",0,"East Hampton Employees' Retirement Plan",0,0,1,0,0,0,0,,0,352,0,815329,829183,0,,,,"07/01/12 00:00:00",25902904,20819841,,0,-1436331,
283,"EAST HARTFORD",0,"East Hartford Employees' Retirement Plan",0,0,1,0,0,0,0,,0,1385,0,9331000,9372000,0,,,,"07/01/12 00:00:00",293268000,187259000,,0,1414000,
284,"EAST LYME",0,"Employee Pension Plan Ga-1006",0,0,1,0,0,0,0,,0,228,0,953049,953049,0,,,,"01/01/13 00:00:00",19357449,13651442,,0,-34185,
285,"ENFIELD",0,"Town of Enfield Pension Plan Gr-1663",0,0,1,0,0,0,0,,0,920,0,2083000,2083000,0,,,,"07/01/12 00:00:00",55630000,48027000,,0,-8000,
286,"ENFIELD",0,"Town of Enfield Police Department Pension Plan - Gr2299",0,0,0,0,1,0,0,,0,164,0,1239000,1239000,0,,,,"07/01/12 00:00:00",50043000,43205000,,0,-6000,
287,"ESSEX",0,"Town of Essex Employees' Retirement Plan",0,0,1,0,0,0,0,,0,54,0,144850,169854,0,,,,"07/01/11 00:00:00",2641599,2193109,,0,31112,
288,"ESSEX",0,"Town of Essex Merit Service Plan",1,0,0,0,0,1,0,,0,74,0,68195,68195,0,,,,"07/01/11 00:00:00",898050,682217,,0,9393,
289,"ESSEX",0,"Town of Essex Police Retirement Plan",0,0,0,0,1,0,0,,0,5,0,78761,78526,0,,,,"07/01/11 00:00:00",854727,512278,,0,5790,
290,"FARMINGTON",0,"Town of Farmington Retirement Income Plan",0,0,1,0,0,0,0,,0,589,0,2108977,2109000,0,,,,"07/01/12 00:00:00",86942969,68084231,,0,322560,
291,"GLASTONBURY",0,"Town of Glastonbury Pension Plan",0,0,1,0,0,0,0,,0,814,0,5125488,5130000,0,,,,"07/01/12 00:00:00",141513642,94225942,,0,973546,
292,"GRANBY",0,"Town of Granby Pension Plan",0,0,1,0,0,0,0,,0,104,0,361909,361909,0,,,,"07/01/12 00:00:00",15660430,12359518,,0,92458,
293,"GREENWICH",0,"Retirement System of The Town of Greenwich",0,0,1,0,0,0,0,,0,2413,0,16400000,16400000,0,,,,"07/01/11 00:00:00",420978858,323328933,,0,0,
294,"GROTON",0,"Town of Groton - Retirement System",0,0,1,0,0,0,0,,0,641,0,3258317,3258317,0,,,,"07/01/12 00:00:00",109105111,87003117,,0,-1019760,
295,"GROTON (CITY)",0,"City of Groton Retirement Plan",0,0,1,0,0,0,0,,0,350,0,2026400,1726093,0,,,,"07/01/12 00:00:00",66222585,57362299,,0,-545764,
296,"HADDAM",0,"Town of Haddam Employee Pension Plan",0,0,1,0,0,0,0,,0,45,0,227608,262526,0,,,,"01/01/13 00:00:00",3693509,3406023,,0,241905,
297,"HADDAM",0,"Town of Haddam Volunteer Firefighter's Plan",1,0,0,0,0,1,0,,0,116,0,73893,92000,0,,,,"07/01/12 00:00:00",1564320,1199725,,0,24034,
298,"HAMDEN",0,"Retirement Plan of The Town of Hamden",0,1,1,0,0,0,0,,0,1243,0,27145128,9340000,0,,,,"07/01/12 00:00:00",419266994,58842127,,0,180153863,
299,"KILLINGLY",0,"Town of Killingly Retirement Income Plan",0,0,1,0,0,0,0,,0,158,0,139089,139089,0,,,,"07/01/12 00:00:00",5116277,4592359,,0,0,
300,"LEDYARD",0,"Town of Ledyard Pension Plan",0,0,1,0,0,0,0,,0,244,0,904786,900000,0,,,,"07/01/11 00:00:00",20098776,14152373,,0,751495,
301,"LITCHFIELD",0,"Town of Litchfield Municipal Employees Retirement Plan",0,0,1,0,0,0,0,,0,182,0,838000,838000,0,,,,"07/01/12 00:00:00",13085000,8192000,,0,-299000,
302,"LITCHFIELD",0,"Volunteer Fire Dept. Supplemental Retirement Plan",1,0,0,0,0,1,0,"Volunteer Ambulance",1,262,0,188000,188000,0,,,,"07/01/12 00:00:00",3368000,2547000,,0,-191000,
303,"MERIDEN",0,"Meriden Employees' Retirement Plan",0,0,0,1,0,0,1,,0,1181,0,2038150,2056897,0,,,,"07/01/12 00:00:00",150068846,147647445,,0,-306124,
304,"MERIDEN",0,"Meriden Police Pension Plan",0,0,0,0,1,0,0,,0,197,0,4066540,4066540,0,,,,"07/01/12 00:00:00",103632267,64914508,,0,12766617,
305,"MERIDEN",0,"Meriden Firemen's Pension Plan",0,0,0,0,0,1,0,,0,174,0,2643414,2643414,0,,,,"07/01/12 00:00:00",79799856,53337981,,0,12517152,
306,"MIDDLEBURY",0,"Town of Middlebury Retirement Plan",0,0,1,0,0,0,0,,0,95,0,548902,565264,0,,,,"07/01/11 00:00:00",15186782,11138711,,0,-60264,
307,"MIDDLETOWN",0,"City of Middletown Retirement System",0,0,1,0,0,0,0,,0,983,0,2205000,1388000,0,,,,"07/01/12 00:00:00",278929000,326433000,,0,815000,
308,"MONROE",0,"Town of Monroe Retirement Income Plan",0,0,0,1,0,1,0,"Supervisors, clerical, non-union and highway",1,121,0,381679,301267,0,,,,"07/01/12 00:00:00",9598303,7486638,,0,977543,
309,"MONROE",0,"Town of Monroe Board of Education Plan",0,0,0,0,0,0,1,,0,176,0,357276,357276,0,,,,"07/01/12 00:00:00",10626487,8994081,,0,-216541,
310,"NAUGATUCK",0,"The Borough of Naugatuck Employee Pension Plan",0,0,1,0,0,0,0,,0,855,0,3936044,4477275,0,,,,"07/01/12 00:00:00",102500620,79477907,,0,-26396136,"***"
311,"NAUGATUCK",0,"The Borough of Naugatuck Fire Plan",0,0,0,0,0,1,0,,0,75,0,875900,785600,0,,,,"07/01/12 00:00:00",28125192,26637171,,0,-8340273,"***"
312,"NEW BRITAIN",0,"New Britain Firemen's Pension Fund",0,1,0,0,0,1,0,,0,235,0,531000,531000,0,,,,"07/01/12 00:00:00",85558000,76338000,,0,-1275000,"***"
313,"NEW BRITAIN",0,"New Britain Policemen's Pension Fund",0,1,0,0,1,0,0,,0,259,0,1054000,1054000,0,,,,"07/01/12 00:00:00",82500000,67749000,,0,523000,"***"
314,"NEW CANAAN",0,"Town of New Canaan Retirement Plan",0,0,1,0,0,0,0,,0,836,0,1129305,682592,0,,,,"07/01/12 00:00:00",103870455,103752727,,0,4084540,
315,"NEW HAVEN",0,"City Employees' Retirement Fund of New Haven",0,0,0,1,0,0,1,"FULL-TIME ELECTED OR APPOINTED OFFICERS",1,2113,0,16909072,16977367,0,,,,"06/30/12 00:00:00",398562100,169537900,,0,1600589,
316,"NEW HAVEN",0,"Pension Fund For New Haven Policemen And Firemen",0,0,0,0,1,1,0,,0,1905,0,24258355,24258355,0,,,,"06/30/12 00:00:00",594979800,282689200,,0,12266835,
317,"NEWTOWN",0,"Town of Newtown Selectmen And Board of Education Pension Plan",0,0,0,0,0,0,1,"SELECTMEN AND CIVILIAN POLICE DEPT. PERSONNEL",1,446,0,728272,731580,0,,,,"07/01/13 00:00:00",20767801,20623538,,0,-237014,
318,"NEWTOWN",0,"Town of Newtown Pension Plan For Police",0,0,0,0,1,0,0,,0,69,0,517812,517812,0,,,,"07/01/13 00:00:00",15470719,13517603,,0,-56308,
319,"NORFOLK",0,"Town of Norfolk Pension Plan",0,1,1,0,0,0,0,,0,37,0,35442,0,0,,,,"07/01/11 00:00:00",1554714,1414564,,0,127456,
320,"NORTH BRANFORD",0,"Retirement Plan For Employees of The Town of North Branford - Municipal Employees",0,1,0,1,0,0,1,,0,99,0,300532,300532,0,,,,"07/01/13 00:00:00",8422304,5184398,,0,-100831,
321,"NORTH BRANFORD",0,"Retirement Plan For Employees of The Town of North Branford - Police",0,0,0,0,1,0,0,,0,31,0,575904,575904,0,,,,"07/01/13 00:00:00",10593295,5311339,,0,-44503,
322,"NORTH BRANFORD",0,"Retirement Plan For Employees of North Branford - Firefighters",1,0,0,0,0,1,0,,0,130,0,184597,184597,0,,,,"07/01/13 00:00:00",2603545,1511924,,0,-22033,
323,"NORWALK",0,"Police Benefit Fund",0,0,0,0,1,0,0,,0,365,0,2588602,2588602,0,,,,"07/01/12 00:00:00",121114987,90854816,,0,1050388,
409,"DERBY",0,"City of Derby Public Employee Retirement System",0,0,1,0,0,0,0,,0,179,0,687000,572000,0,,,,"07/01/11 00:00:00",11634282,9427786,,0,538266,
411,"DEEP RIVER",0,"Town of Deep River Employee's Retirement Plan",0,0,1,0,0,0,0,,0,32,0,245655,254552,0,,,,"07/01/11 00:00:00",2595003,1452586,,0,1291477,
412,"EAST HADDAM",0,"East Haddam Volunteer Fire Plan",1,1,0,0,0,1,0,,0,38,0,29106,39705,0,,,,"07/01/12 00:00:00",610791,374641,,0,1774,
413,"NORTH HAVEN",0,"Pension Plan For General Employees of The Town of North Haven",0,0,0,1,0,0,1,,0,396,0,2132607,2132607,0,,,,"07/01/11 00:00:00",53669768,39535130,,0,69869,
414,"NORTH HAVEN",0,"Town of North Haven Police Department Pension Plan",0,0,0,0,1,0,0,,0,97,0,1181302,1181302,0,,,,"07/01/12 00:00:00",28900441,17072095,,0,0,
415,"NORTH HAVEN",0,"Town of North Haven Volunteer Firefighters'  Pension Plan",0,0,0,0,0,1,0,,0,55,0,715215,715215,0,,,,"07/01/12 00:00:00",16279971,10786325,,0,0,
416,"NORTH HAVEN",0,"Town of North Haven Volunteer Firefighters'  Pension Plan",1,0,0,0,0,1,0,,0,97,0,51890,51890,0,,,,"07/01/11 00:00:00",931596,705629,,0,-5703,
417,"NORTH HAVEN",0,"Town of North Haven Pension Plan - Elected Officials",0,0,0,0,0,0,0,"elected officials",1,6,1,157756,153994,0,,,,"07/01/11 00:00:00",1378759,0,,0,653667,
418,"NEWINGTON",0,"Town of Newington Municipal Employees' Pension Plan",0,1,1,0,0,0,0,,0,313,0,1373000,1696000,0,,,,"07/01/12 00:00:00",37488000,19210000,,0,-332000,
419,"NEWINGTON",0,"Town of Newington Police Officers' Pension Plan",0,0,0,0,1,0,0,,0,120,0,2426000,2805000,0,,,,"07/01/12 00:00:00",48223000,26840000,,0,-551000,
420,"NEWINGTON",0,"Town of Newington Administrative Employees' Pension Plan",0,1,0,0,0,0,0,"Administrative employees hired prior to 1/1/97",1,45,0,324000,422000,0,,,,"07/01/12 00:00:00",11044000,5496000,,0,-103000,
421,"NEWINGTON",0,"Town of Newington Volunteer Firefighters' Pension Plan",1,1,0,0,0,1,0,,0,109,0,102000,102000,0,,,,"07/01/11 00:00:00",1447000,720000,,0,0,
422,"PORTLAND",0,"Town of Portland Defined Benefit Plan",0,0,1,0,0,0,0,,0,155,0,1146406,1160021,0,,,,"07/01/12 00:00:00",21481831,12837195,,0,-80578,
423,"PORTLAND",0,"Portland Volunteer Fire Department Plan",1,0,0,0,0,1,0,,0,66,0,74610,76348,0,,,,"07/01/12 00:00:00",827569,102729,,0,-5042,
424,"SALISBURY",0,"Town of Salisbury Pension Plan",0,1,1,0,0,0,0,,0,10,0,82216,82216,0,,,,"07/01/12 00:00:00",995384,803611,,0,-61,
425,"Putnam",0,"Town of Putnam Pension Plan",0,0,1,0,0,0,0,,0,213,0,202753,202753,0,,,,"07/01/13 00:00:00",9988470,8707661,,0,0,
426,"NEW FAIRFIELD",0,"Town of Fairfield Town Employees Retirement Plan",0,0,0,1,0,0,0,,0,84,0,262094,0,0,,,,"07/01/12 00:00:00",6288643,5357732,,0,283026,
427,"NEW FAIRFIELD",0,"New Fairfield Board of Education Retirement Income Plan",0,0,0,0,0,0,1,,0,164,0,299243,400267,0,,,,"07/01/12 00:00:00",4950892,4667071,,0,-39525,
428,"DEEP RIVER",0,"Firefighters' Merit Plan",1,0,0,0,0,1,0,,0,46,0,23499,22061,0,,,,"07/01/11 00:00:00",460452,377752,,0,-45982,
324,"NORWALK",0,"Fire Benefit Fund",0,0,0,0,0,1,0,,0,288,0,1455860,1455860,0,,,,"07/01/12 00:00:00",102110071,87436030,,0,0,
325,"NORWALK",0,"Employees' Pension Plan",0,0,0,1,0,0,1,,0,1364,0,3170268,3240092,0,,,,"07/01/12 00:00:00",191985282,168978808,,0,362645,
326,"NORWALK",0,"Food Service Employees' Plan",0,0,0,0,0,0,0,"Food service",1,101,0,88214,88214,0,,,,"07/01/12 00:00:00",2442179,1708220,,0,-75886,
327,"NORWICH",0,"City of Norwich Employees' Retirement Fund",0,0,1,0,0,0,0,,0,1101,0,5728000,5730000,0,,,,"07/01/11 00:00:00",195652000,148332000,,0,-208000,
328,"NORWICH",0,"City of Norwich Volunteer Firefighters' Relief Plan",1,0,0,0,0,1,0,,0,195,0,309000,310000,0,,,,"01/01/12 00:00:00",4804000,1639000,,0,91000,
329,"OLD SAYBROOK",0,"Town of Old Saybrook Retirement Plan",0,0,1,0,0,0,0,,0,173,0,675246,359336,0,,,,"07/01/11 00:00:00",19249102,16333130,,0,-1392758,
330,"OLD SAYBROOK",0,"Town of Old Saybrook Fire Company #1 Retirement Plan",1,0,0,0,0,1,0,,0,102,0,68716,68613,0,,,,"07/01/11 00:00:00",938391,535642,,0,891,
331,"ORANGE",0,"Retirement Plan For Police Officers of Town of Orange",0,1,0,0,1,0,0,,0,49,0,521390,521390,0,,,,"01/01/13 00:00:00",20664436,13991784,,0,0,
332,"ORANGE",0,"Town of Orange Employee Pension And Retirement Income Plan",0,1,1,0,0,0,0,,0,87,1,141172,141172,0,,,,"01/01/13 00:00:00",10332650,7909907,,0,0,
333,"PLAINFIELD",0,"Town of Plainfield Employees' Retirement Plan",0,0,1,0,0,0,0,,0,377,0,1377341,932018,0,,,,"07/01/11 00:00:00",16122833,11828961,,0,3351782,
334,"PLAINVILLE",0,"Town of Plainville Retirement Plan - Municipal Employees",0,1,1,0,0,0,0,,0,134,0,527722,527722,0,,,,"07/01/12 00:00:00",13824969,10196739,,0,0,
335,"PLAINVILLE",0,"Town of Plainville Retirement Plan For Policemen",0,0,0,0,1,0,0,,0,65,0,464826,464826,0,,,,"07/01/12 00:00:00",14252421,11167268,,0,0,
336,"SHERMAN",0,"Town of Sherman Pension Plan",0,1,1,0,0,0,0,,0,32,0,58130,49038,0,,,,"07/01/13 00:00:00",1108832,779552,,0,59783,
337,"SOMERS",0,"Town of Somers Town Plan",0,0,1,0,0,0,0,,0,31,0,179163,223281,0,,,,"07/01/11 00:00:00",2249894,1548335,,0,-121866,
338,"SOMERS",0,"Town of Somers Board of Education Plan",0,0,0,0,0,0,1,,0,78,0,265949,263456,0,,,,"07/01/12 00:00:00",3751807,3076024,,0,2493,
