Record Num,Entity,Type of Plan,Plan Name,Volunteer,All Grps,Gen'l Twn Grp,Police Grp,Fire Grp,Teachers,NonCrtfd Ed Grp,Other Dscrptn,Other Grp,Number of Members:,Pay-As-You-Go,req'd emplyr contrib,emplyr contrib made,contrib percentage,GASB5 ValDate,GASB5 PBO,GASB5 NetAssets,GASB45 ValDate,GASB45 AAL,GASB45 AssetValue,Comments,Alternate Method,Plan NOPEBO,footnotes,Trust or Equivalent,Healthcare,Insurance,Other OPEB,DesriptionOtherOPEB
179,"BROOKLYN",0,"Brooklyn Public Schools OPEB Plan",0,0,0,0,0,1,0,,0,,1,321066,15840,0,,,,"07/01/10 00:00:00",3208235,0,,0,1312614,,0,1,0,0,
180,"BURLINGTON",0,"Town of Burlington Post-Retirement Medical Insurance Program",0,1,0,0,0,0,0,,0,,1,22081,0,0,,,,"07/01/11 00:00:00",116457,0,,0,58736,,0,1,0,0,
181,"EAST HAVEN",0,"Town of East Haven Town Post Retirement Healthcare Plan",0,1,0,0,0,0,0,,0,,1,3794130,1659647,0,,,,"06/30/11 00:00:00",59580092,0,,0,9963130,,0,1,1,0,
182,"EAST HAVEN",0,"Town of East Haven Board of Education Post Retirement Healthcare Plan",0,0,0,0,0,1,1,,0,,1,1926328,1842684,0,,,,"06/30/11 00:00:00",24221999,0,,0,200406,,0,1,0,0,
183,"EAST WINDSOR",0,"Town of East Windsor Post-Retirement Medical Program",0,1,0,0,0,0,0,,0,,0,341000,359900,0,,,,"07/01/12 00:00:00",4260367,220021,,0,464623,,1,1,0,0,
184,"EASTFORD",0,"Eastford Public Schools OPEB Program",0,0,0,0,0,1,0,,0,,1,136281,0,0,,,,"06/30/13 00:00:00",1105016,0,,1,872517,,0,1,0,0,
185,"EASTON",0,"Town of Easton OPEB Plan",0,1,0,0,0,0,0,,0,188,1,337537,108228,0,,,,"07/01/12 00:00:00",2222858,0,,0,1335316,,0,1,1,0,
186,"FAIRFIELD",0,"Town of Fairfield OPEB Plan-Town",0,0,1,0,0,0,0,,0,535,0,4231000,4332000,0,,,,"07/01/12 00:00:00",55048000,5554000,,0,7023000,,1,1,1,0,
187,"FAIRFIELD",0,"Town of Fairfield OPEB Plan-Board of Education",0,0,0,0,0,1,1,,0,1620,1,1387000,922000,0,,,,"07/01/12 00:00:00",24559000,0,,0,3625000,,0,1,0,0,
188,"FAIRFIELD",0,"Town of Fairfield OPEB Plan-Police & Fire",0,0,0,1,1,0,0,,0,450,0,4416000,4535000,0,,,,"07/01/12 00:00:00",62310000,5291000,,0,8682000,,1,1,1,0,
189,"GUILFORD",0,"Town of Guilford Retiree Benefit Program",0,1,0,0,0,0,0,,0,576,1,1606600,288795,0,,,,"07/01/11 00:00:00",30726800,0,,0,2618837,,0,1,1,0,
190,"HARTFORD",0,"City of Hartford OPEB Plan",0,1,0,0,0,0,0,,0,6237,1,18937000,10916000,0,,,,"07/01/12 00:00:00",273326000,0,,0,64398000,,0,1,1,0,
191,"KILLINGWORTH",0,"Killingworth OPEB Plan",0,1,0,0,0,0,0,,0,8,1,23085,0,0,,,,"07/01/11 00:00:00",185496,0,,0,56600,,0,1,0,0,
192,"HEBRON",0,"Town of Hebron OPEB Plan",0,1,0,0,0,0,0,,0,,1,169000,91000,0,,,,"07/01/11 00:00:00",1717000,0,,0,793000,,0,1,0,0,
193,"MARLBOROUGH",0,"Town of Marlborough OPEB Plan",0,0,0,0,0,1,0,,0,64,1,127000,44000,0,,,,"07/01/11 00:00:00",1594000,0,,0,528000,,0,1,0,0,
194,"MANCHESTER",0,"Town of Manchester - OPEB Plan",0,1,0,0,0,0,0,,0,2833,0,15593000,11711000,0,,,,"07/01/12 00:00:00",178350000,1388000,,0,17860000,,1,1,1,0,
195,"MADISON",0,"Town of Madison OPEB Plan",0,1,0,0,0,0,0,,0,601,1,1232000,625000,0,,,,"01/01/11 00:00:00",16656000,0,,0,2771492,,0,1,0,0,
196,"LISBON",0,"Lisbon Public Schools OPEB Program",0,0,0,0,0,1,1,,0,,1,233967,32110,0,,,,"07/01/12 00:00:00",1906637,0,,0,790560,,0,1,0,0,
168,"BERLIN",0,"Town of Berlin Post-Retirement Medical Program",0,1,0,0,0,0,0,,0,478,1,476000,304000,0,,,,"07/01/12 00:00:00",5682000,0,,0,611889,,0,1,0,0,
197,"MILFORD",0,"City of Milford Retiree Medical OPEB Plan-",0,1,0,0,0,0,0,,0,1105,0,14785000,6424000,0,,,,"07/01/12 00:00:00",129798000,2232000,,0,48671000,,1,1,1,0,
198,"MILFORD",0,"Board of Education Retiree Medical Benefit -City of Milford OPEB",0,0,0,0,0,1,1,,0,1735,1,14383000,3741000,0,,,,"07/01/12 00:00:00",142358000,0,,0,53877000,,0,1,1,0,
199,"MONTVILLE",0,"Town of Montville OPEB Plan",0,1,0,0,0,0,0,,0,,1,104777,92225,0,,,,"07/01/12 00:00:00",1284731,0,,0,12552,,0,1,1,0,
200,"NEW LONDON",0,"City of New London OPEB Plan",0,1,0,0,0,0,0,,0,,0,2289000,1079000,0,,,,"07/01/10 00:00:00",29172000,0,,0,5806816,,1,1,0,0,
201,"NEW MILFORD",0,"Town of New Milford OPEB Plan",0,0,0,1,0,1,0,,0,,0,1113771,623415,0,,,,"07/01/12 00:00:00",11987076,235000,,0,1656095,,1,1,1,0,
202,"OXFORD",0,"Town of Oxford OPEB Plan",0,1,0,0,0,0,0,,0,275,1,115577,30000,0,,,,"07/01/12 00:00:00",1040000,0,,0,440000,,0,1,1,0,
203,"WESTON",0,"Town of Weston OPEB Plan",0,1,0,0,0,0,0,,0,582,0,1403000,934926,0,,,,"07/01/11 00:00:00",10436000,3297000,,0,-118081,,1,1,1,0,
205,"AVON",0,"Town of Avon OPEB Plan",0,1,0,0,0,0,0,,0,608,0,2628000,2146000,0,,,,"07/01/12 00:00:00",27287000,1740000,"See excel spreadsheet -Avon FYE 6/30/13 F. Inds. - OPEB Calculation",0,2975707,,1,1,0,0,
206,"BETHANY",0,"Bethany Public Schools OPEB Plan",0,0,0,0,0,1,1,,0,,1,205237,22575,0,,,,"07/01/10 00:00:00",1661113,0,,0,868315,,0,1,1,0,
207,"BETHEL",0,"Town of Bethel OPEB Plan-Town",0,0,1,0,0,0,0,,0,101,1,466455,156155,0,,,,"07/01/11 00:00:00",7320090,0,,0,997648,,0,1,1,0,
208,"BETHEL",0,"Town of Bethel OPEB Plan - Police",0,0,0,1,0,0,0,,0,39,1,452234,3576,0,,,,"07/01/11 00:00:00",4053220,0,,0,1714709,,0,1,1,0,
209,"BETHEL",0,"Town of Bethel OPEB Plan-Board of Education",0,0,0,0,0,1,1,,0,321,1,486365,319460,0,,,,"07/01/11 00:00:00",3145288,0,,0,405294,,0,1,0,0,
210,"BLOOMFIELD",0,"Town of Bloomfield OPEB Plan",0,0,1,1,0,1,1,,0,,1,9059394,1606090,0,,,,"01/01/12 00:00:00",94592555,0,,0,32002386,,0,1,1,0,
211,"BRISTOL",0,"Retiree Health Plan",0,1,0,0,0,0,0,,0,1990,0,8279000,5166000,0,,,,"07/01/12 00:00:00",75052000,1847000,,0,24139000,,1,1,1,0,
212,"BROOKFIELD",0,"Town of Brookfield OPEB Plan",0,1,0,0,0,0,0,,0,,1,3195210,458625,0,,,,"07/01/12 00:00:00",33977100,0,,0,12618423,,0,1,1,0,
213,"CANTERBURY",0,"Town of Canterbury OPEB Plan",0,1,0,0,0,0,0,,0,122,1,175638,159463,0,,,,"07/01/11 00:00:00",1967387,0,,0,106685,,0,1,0,0,
214,"CANTON",0,"Town of Canton OPEB Plan",0,0,0,0,0,1,1,,0,234,0,191000,314908,0,,,,"07/01/12 00:00:00",1903000,329611,,0,-283985,,1,1,0,0,
215,"CHESHIRE",0,"Town of Cheshire OPEB Plan - Town",0,1,0,0,0,0,0,,0,145,1,81690,159957,0,,,,"07/01/11 00:00:00",1271338,0,,0,-343801,,0,1,0,0,
216,"CHESHIRE",0,"Town of Cheshire OPEB Plan - Police",0,0,0,1,0,0,0,,0,63,0,678813,64364,0,,,,"07/01/11 00:00:00",6656875,1007438,,0,3031219,,1,1,0,0,
217,"CHESHIRE",0,"Town of Cheshire OPEB Plan - BOE",0,0,0,0,0,1,1,,0,476,1,1528971,900638,0,,,,"07/01/11 00:00:00",17942151,0,,0,3185503,,0,1,0,0,
218,"CHESTER",0,"Town of Chester OPEB Program",0,1,0,0,0,0,0,,0,,1,5933,4701,0,,,,"07/01/12 00:00:00",40295,0,,0,4069,,0,1,0,0,
219,"CHESTER",0,"Chester Public Schools OPEB Program",0,0,0,0,0,1,1,,0,,1,21453,5900,0,,,,"06/30/13 00:00:00",138599,0,,0,25903,,0,1,0,0,
220,"COLCHESTER",0,"Town of Colchester OPEB Plan",0,1,0,0,0,0,0,,0,437,1,431000,142000,0,,,,"07/01/11 00:00:00",4209000,0,,0,1331813,,0,1,1,0,
221,"COVENTRY",0,"Town of Coventry OPEB Plan",0,1,0,0,0,0,0,,0,388,1,587000,164000,0,,,,"07/01/12 00:00:00",4777000,0,,0,2253206,,0,1,1,0,
222,"CROMWELL",0,"Town of Cromwell OPEB Plan",0,1,0,0,0,0,0,,0,445,0,794800,405200,0,,,,"07/01/11 00:00:00",8143800,0,,0,3467152,,1,1,1,0,
223,"DANBURY",0,"City of Danbury Post Employment Retirement Plan",0,1,0,0,0,0,0,,0,1300,1,15052100,7780300,0,,,,"07/01/13 00:00:00",154469400,0,,0,35804000,,0,1,1,0,
224,"DARIEN",0,"Town OF Darien OPEB Plan - Police",0,0,0,1,0,0,0,,0,65,0,424706,329796,0,,,,"06/30/12 00:00:00",5387763,2365805,,0,-352135,,1,1,0,0,
225,"DARIEN",0,"Town of Darien OPEB Plan - Non-Police",0,1,0,0,0,0,0,,0,611,0,361200,361200,0,,,,"06/30/12 00:00:00",3899220,1508244,,0,0,,1,1,0,0,
226,"EAST GRANBY",0,"East Granby Retirees OPEB Plan",0,0,0,0,0,1,1,,0,130,1,368000,136000,0,,,,"07/01/12 00:00:00",3145000,0,,0,961310,,0,1,0,0,
227,"EAST HAMPTON",0,"Town of East Hampton OPEB Plan-Board of Education",0,1,0,0,0,1,1,,0,201,1,497000,225000,0,,,,"07/01/11 00:00:00",5525000,0,,0,1245918,,0,1,0,0,
228,"EAST HARTFORD",0,"Town of East Hartford OPEB Plan",0,1,0,0,0,0,0,,0,2546,0,12935000,5966000,0,,,,"07/01/11 00:00:00",148883000,525000,,0,35336000,,1,1,1,0,
229,"EAST LYME",0,"Town of East Lyme OPEB Plan",0,1,0,0,0,0,0,,0,512,1,1290300,21800,0,,,,"07/01/12 00:00:00",11457200,11457200,,0,5300200,,0,1,1,0,
230,"ELLINGTON",0,"Town of Ellington Retirement Healthcare Plan",0,1,0,0,0,0,0,,0,,1,309251,162772,0,,,,"07/01/12 00:00:00",4080961,0,,0,700411,,0,1,0,0,
231,"ENFIELD",0,"Town of Enfield OPEB Plan",0,1,0,0,0,0,0,,0,1285,0,1901000,1279000,0,,,,"07/01/11 00:00:00",21500000,3076000,,0,573000,,1,1,1,0,
232,"FARMINGTON",0,"Town of Farmington Post-Retirement Medical Program (RMP)",0,1,0,0,0,0,0,,0,873,1,2268808,1261121,0,,,,"06/30/11 00:00:00",30822853,0,,0,3920480,,0,1,0,0,
233,"GLASTONBURY",0,"Town of Glastonbury OPEB Plan",0,1,0,0,0,0,0,,0,1094,0,1478000,1141000,0,,,,"07/01/11 00:00:00",16558000,537000,,0,1775030,,1,1,1,0,
234,"GRANBY",0,"Town of Granby OPEB Plan - Town & Board of Education",0,1,0,0,0,0,0,,0,387,0,500000,780000,0,,,,"07/01/11 00:00:00",5180000,597000,,0,349543,,1,1,0,0,
235,"GREENWICH",0,"Retiree Medical and Life Plan ( RMLI Plan)",0,1,0,0,0,0,0,,0,3348,0,4620000,2435000,0,,,,"07/01/12 00:00:00",68504000,16646000,,0,-4073573,,1,1,1,0,
236,"GRISWOLD",0,"Town of Griswold OPEB Plan",0,1,0,0,0,0,0,,0,334,1,280609,100907,0,,,,"07/01/12 00:00:00",3698582,0,,0,764300,,0,1,1,0,
237,"GROTON",0,"Groton Retired Employees Healthcare Plan",0,1,0,0,0,0,0,,0,1129,0,3566000,3764700,0,,,,"07/01/12 00:00:00",41378000,6433000,,0,-697729,,1,1,0,0,
238,"GROTON (CITY)",0,"City of Groton OPEB Plan",0,1,0,0,0,0,0,,0,272,0,1468876,950144,0,,,,"07/01/11 00:00:00",11958268,656070,,0,2036188,,1,1,1,0,
239,"HAMDEN",0,"Town of Hamden OPEB Plan",0,1,0,0,0,0,0,,0,2029,1,36186117,14696649,0,,,,"07/01/12 00:00:00",439980586,0,,0,119633964,,0,1,1,0,
240,"KILLINGLY",0,"Town of Killingly OPEB Plan",0,1,0,0,0,0,0,,0,,1,751700,96600,0,,,,"07/01/11 00:00:00",9244200,0,,0,3221800,,0,1,1,0,
241,"LEDYARD",0,"Town of Ledyard OPEB Plan",0,1,0,0,0,0,0,,0,,1,764494,375594,0,,,,"07/01/13 00:00:00",11116420,0,,0,1629988,,0,1,0,0,
242,"LITCHFIELD",0,"Town of Litchfield OPEB Plan - Teacher and Administrators",0,0,0,0,0,1,1,,0,145,0,287000,144000,0,,,,"07/01/12 00:00:00",3124000,621000,,0,806000,,1,1,0,0,
243,"MANSFIELD",0,"Town of Mansfield Postemployment Healthcare Plan",0,1,0,0,0,0,0,,0,397,0,281000,280400,0,,,,"07/01/12 00:00:00",2483000,363000,,0,24684,,1,1,1,0,
244,"MERIDEN",0,"Meriden Postemployment Healthcare Plan",0,1,0,0,0,0,0,,0,1983,0,7694428,5726019,0,,,,"07/01/12 00:00:00",80957206,10416198,,0,41223699,,1,1,0,0,
245,"MIDDLEBURY",0,"Town of Middlebury OPEB Plan",0,1,0,0,0,0,0,,0,54,1,515414,212071,0,,,,"07/01/11 00:00:00",7177368,0,,0,1692846,,0,1,0,0,
246,"MIDDLETOWN",0,"The City of Middletown Plan",0,1,0,0,0,0,0,,0,1793,0,12338000,8134000,0,,,,"07/01/12 00:00:00",151468000,5850000,,0,33456000,,1,1,0,0,
247,"MONROE",0,"Town of Monroe - Police OPEB Plan",0,0,0,1,0,0,0,,0,,1,162881,46500,0,,,,"07/01/12 00:00:00",1702216,0,,0,457993,,0,1,0,0,
248,"MONROE",0,"Town of Monroe Board of Education OPEB Plan",0,0,0,0,0,1,1,,0,,1,545568,466832,0,,,,"06/30/12 00:00:00",9652132,0,,0,2313984,,0,1,1,0,
249,"NAUGATUCK",0,"Naugatuck OPEB Plan",0,1,0,0,0,0,0,,0,1307,0,14507500,5872200,0,,,,"07/01/12 00:00:00",145760194,2531474,,0,46945400,,1,1,1,0,
250,"NEW BRITAIN",0,"The City of New Britain OPEB Plan",0,1,0,0,0,0,0,,0,2548,0,4830000,4721000,0,,,,"07/01/12 00:00:00",68033000,1171000,,0,914000,,1,1,0,0,
251,"NEW CANAAN",0,"Town of New Canaan OPEB Plan",0,1,0,0,0,0,0,,0,,0,1922475,1598090,0,,,,"07/01/12 00:00:00",26026821,5406066,,0,-182371,,1,1,0,0,
252,"NEW HAVEN",0,"City of New Haven OPEB Plan",0,1,0,0,0,0,0,,0,6654,0,38063000,21384900,0,,,,"06/30/11 00:00:00",444370000,227000,,0,119433000,,1,1,1,0,
253,"NEWTOWN",0,"Town of Newtown OPEB Plan",0,1,0,0,0,0,0,,0,,0,775470,775470,0,,,,"07/01/12 00:00:00",6264781,610498,,0,479858,,1,1,0,0,
332,"NEW FAIRFIELD",0,"Town of New Fairfield OPEB Plan",0,1,0,0,0,0,0,,0,,0,585000,671000,0,,,,"07/01/11 00:00:00",6424000,0,,0,1798326,,1,1,1,0,
254,"NORTH BRANFORD",0,"Town of North Branford OPEB Plan",0,1,0,0,0,0,0,,0,367,0,667000,597497,0,,,,"07/01/12 00:00:00",7320000,1010000,,0,-82009,,1,1,1,0,
255,"NORTH STONINGTON",0,"Town of North Stonington OPEB Plan",0,0,0,0,0,1,1,,0,,0,232007,69425,0,,,,,,,"9/19/14-No info. In notes on AAL or AVA",0,866112,,0,1,1,0,
256,"NORWALK",0,"City of Norwalk OPEB Plan",0,1,0,0,0,0,0,,0,3427,0,18450000,16539021,0,,,,"07/01/11 00:00:00",233552000,21113000,,0,18231560,,1,1,1,0,
257,"NORWICH",0,"The City of Norwich, Retiree Health Plan",0,1,0,0,0,0,0,,0,1200,0,5917000,5592000,0,,,,"07/01/11 00:00:00",57618000,4405000,,0,4805000,,1,1,1,0,
258,"OLD SAYBROOK",0,"Town of Old Saybrook OPEB Plan",0,1,0,0,0,0,0,,0,,1,918000,517000,0,,,,"07/01/12 00:00:00",10117000,0,,0,2051462,,0,1,1,0,
259,"ORANGE",0,"Town of Orange OPEB Plan-Retirees",0,1,0,0,0,0,0,,0,378,1,1297000,758000,0,,,,"07/01/12 00:00:00",26549287,0,,0,3148499,,0,1,0,0,
260,"PLAINFIELD",0,"Town of Plainfield OPEB Plan - Board of Education",0,0,0,0,0,1,1,,0,,1,909800,269629,0,,,,"07/01/12 00:00:00",11964800,0,,0,3200922,,0,1,0,0,
261,"PLAINVILLE",0,"Town of Plainville Healthcare Plan",0,1,0,0,0,0,0,,0,519,1,1849525,336972,0,,,,"07/01/10 00:00:00",16375827,0,,0,7315585,,0,1,0,0,
262,"SOMERS",0,"Town of Somers OPEB Plan - Town and Board of Education",0,1,0,0,0,0,0,,0,,1,451088,130270,0,,,,"07/01/10 00:00:00",5795161,0,,0,2164794,,0,1,1,0,
263,"SOUTHINGTON",0,"Town of Southington OPEB Plan-Health Self-Insurance Plan",0,1,0,0,0,0,0,,0,1349,1,2818000,1188000,0,,,,"07/01/11 00:00:00",33693000,0,,0,7180000,,0,1,0,0,
264,"STAFFORD",0,"Stafford Board of Education OPEB Plan",0,0,0,0,0,1,1,,0,311,1,316100,266800,0,,,,"01/01/11 00:00:00",3158000,0,,0,736600,,0,1,0,0,
265,"ESSEX",0,"Town of Essex Employees' OPEB Plan",0,1,0,0,0,0,0,,0,,1,40519,12646,0,,,,"07/01/11 00:00:00",430452,0,,0,112465,,0,1,0,0,
266,"ESSEX",0,"Town of Essex Teachers' OPEB Plan",0,0,0,0,0,1,0,,0,,1,44248,0,0,,,,"07/01/11 00:00:00",425094,0,,0,197550,,0,1,0,0,
267,"STERLING",0,"Sterling Public Schools OPEB Program",0,0,0,0,0,1,0,,0,,1,292039,72620,0,,,,"06/30/13 00:00:00",2801370,0,,1,2196624,,0,1,0,0,
268,"STONINGTON",0,"Town of Stonington OPEB Plan",0,1,0,0,0,0,0,,0,,0,699000,668000,0,,,,"07/01/11 00:00:00",9657000,473000,,0,-103011,,1,1,0,0,
269,"THOMASTON",0,"Town of Thomaston OPEB Plan -Town",0,0,1,1,0,0,0,"Sewer, Highway, Non-Union, White Collar",1,,0,1225729,607716,0,,,,"07/01/12 00:00:00",15644587,85194,,0,2777494,,1,1,0,0,
270,"THOMASTON",0,"Town of Thomaston OPEB Plan - Board of Education",0,0,0,0,0,1,1,,0,,1,434272,181447,0,,,,"07/01/12 00:00:00",5308995,0,,0,1632388,,0,1,1,0,
271,"TORRINGTON",0,"City of Torrington OPEB Plan",0,1,0,0,0,0,0,,0,1495,1,7603000,3278900,0,,,,"07/01/12 00:00:00",71919500,0,,0,22507800,,0,1,1,0,
272,"UNION",0,"Union Public School OPEB Program",0,0,0,0,0,1,0,,0,,1,242698,0,0,,,,"06/30/13 00:00:00",1617210,0,,1,497111,,0,1,0,0,
273,"VERNON",0,"Town of Vernon OPEB Plan - Police",0,0,0,1,0,0,0,,0,64,0,251000,167000,0,,,,"07/01/12 00:00:00",1821136,70008,,0,484778,,1,1,0,0,
274,"VERNON",0,"Town of Vernon OPEB Plan - Town",0,0,1,0,0,0,1,,1,176,0,235000,177000,0,,,,"07/01/12 00:00:00",1363777,7001,,0,509787,,1,1,0,0,
275,"VERNON",0,"Town of Vernon OPEB Plan  - Board of Education",0,0,0,0,0,1,0,,0,714,1,588000,447000,0,,,,"07/01/12 00:00:00",5016063,0,,0,1055426,,1,1,0,0,
276,"WALLINGFORD",0,"WALLINGFORD OPEB PLAN",0,0,0,1,1,1,0,,0,1285,1,3758000,2538000,0,,,,"07/01/11 00:00:00",44343000,0,,0,11746000,,0,1,0,0,
277,"WATERBURY",0,"City of Waterbury OPEB Plan",0,1,0,0,0,0,0,,0,6841,1,69395000,37723000,0,,,,"07/01/12 00:00:00",889578000,0,,0,196572000,,0,1,1,0,
278,"WATERFORD",0,"Town of Waterford OPEB Plan",0,1,0,0,0,0,0,,0,733,1,2718100,1266500,0,,,,"07/01/12 00:00:00",28551800,0,,0,9691500,,0,1,0,0,
279,"WEST HARTFORD",0,"Town of West Hartford OPEB Plan",0,1,0,0,0,0,0,,0,2926,0,8506000,7381000,0,,,,"07/01/11 00:00:00",107490000,80000,,0,4980000,,1,1,0,0,
280,"TRUMBULL",0,"Town of Trumbull OPEB Plan",0,1,0,0,0,0,0,,0,1263,0,1711014,929628,0,,,,"07/01/12 00:00:00",27544001,26309,,0,6179102,,1,1,1,0,
281,"WESTBROOK",0,"Town of Westbrook OPEB Plan - Town",0,1,0,0,0,0,0,,0,41,1,41055,12345,0,,,,"07/01/11 00:00:00",349552,0,,0,107677,,0,1,0,0,
282,"WESTBROOK",0,"Town of Westbrook OPEB Plan - Board of Education",0,0,0,0,0,1,1,,0,156,1,53283,44448,0,,,,"07/01/11 00:00:00",1075642,0,,0,701584,,0,1,0,0,
283,"WESTPORT",0,"Town of Westport OPEB Plan",0,1,0,0,0,0,0,,0,1596,0,10666000,9119626,0,,,,"07/01/12 00:00:00",117580000,11575000,"Note: FY 12-Sch. Of Funding Progress & OPEB obligation were calculated separately.  Thus, considered 2 plans.",0,19990374,,1,1,1,0,
284,"WETHERSFIELD",0,"Town of Wethersfield OPEB Plan",0,1,0,0,0,0,0,,0,985,0,5609000,8919886,0,,,,"07/01/11 00:00:00",65521000,0,,0,8164972,,1,1,0,0,
285,"WILLINGTON",0,"Town of Willington OPEB Plan - Teachers",0,0,0,0,0,1,0,,0,69,1,144662,28801,0,,,,"06/30/11 00:00:00",2331404,0,,0,938912,,0,1,0,0,
286,"WINDHAM",0,"Town of Windham OPEB Plan",0,1,0,0,0,0,0,,0,,1,1713600,34336,0,,,,"07/01/12 00:00:00",14318000,0,,0,8097133,,0,1,1,0,
287,"WINDSOR",0,"Town of Windsor OPEB Plan",0,1,0,0,0,0,0,,0,952,1,7258000,2047000,0,,,,"07/01/11 00:00:00",74028000,0,,0,24752118,,0,1,1,0,
288,"WOLCOTT",0,"Town of Wolcott OPEB Plan",0,1,0,0,0,0,0,,0,682,1,1869928,754390,0,,,,"07/01/12 00:00:00",20645315,0,,0,5085586,,0,1,0,0,
289,"WOODSTOCK",0,"Town of Woodstock OPEB Plan - Public Schools",0,0,0,0,0,1,0,,0,,1,567789,73907,0,,,,"06/30/12 00:00:00",7895074,0,,1,2775083,,0,1,0,0,
290,"SALEM",0,"Town of Salem Public Schools OPEB Program",0,0,0,0,0,1,1,,0,,1,138694,32388,0,,,,"07/01/12 00:00:00",1659380,0,,0,652578,,0,1,1,0,
291,"SCOTLAND",0,"Town of Scotland Board of Education OPEB Plan",0,0,0,0,0,1,0,,0,,1,13571,0,0,,,,"06/30/13 00:00:00",135235,0,,1,105918,,0,1,0,0,
292,"SEYMOUR",0,"Town of Seymour Medical Benefit Plan",0,1,0,0,0,0,0,,0,419,1,2937622,1560298,0,,,,"07/01/11 00:00:00",42954575,0,,0,6959242,,0,1,1,0,
293,"SIMSBURY",0,"Town of Simsbury OPEB Plan",0,1,0,0,0,0,0,,0,948,0,1613000,2393362,0,,,,"07/01/12 00:00:00",19989000,5018000,,0,-1541297,,1,1,1,0,
294,"SOUTH WINDSOR",0,"Town of South Windsor OPEB Plan",0,1,0,0,0,0,0,,0,929,0,864000,864000,0,,,,"07/01/11 00:00:00",8021000,488000,,0,36318,,1,1,0,0,
295,"SPRAGUE",0,"Sprague Public Schools OPEB Plan",0,0,0,0,0,1,0,,0,,1,137966,39179,0,,,,"07/01/12 00:00:00",659399,0,,0,253679,,0,1,0,0,
296,"STRATFORD",0,"Stratford OBEP Plan",0,1,0,0,0,0,0,,0,2245,0,11643400,7012000,0,,,,"07/01/10 00:00:00",111336000,0,"One OPEB Trust so therefore this is really one OPEB Plan with note disclosures segregated by Types of employees (Bd of Ed vs. Town)",0,38089500,,1,1,1,0,
297,"STAMFORD",0,"City of Stamford OPEB Plan",0,1,0,0,0,0,0,,0,4383,0,30272000,19335000,0,,,,"07/01/12 00:00:00",285530000,19041000,,0,46366000,,1,1,0,0,
298,"SUFFIELD",0,"Town of Suffield OPEB Plan",0,1,0,0,0,0,0,,0,517,0,1924118,1622934,0,,,,"07/01/12 00:00:00",16566286,3891769,,0,2517936,,1,1,0,0,
299,"THOMPSON",0,"Town of Suffield OPEB Plan",0,1,0,0,0,0,0,,0,218,1,346300,90985,0,,,,"01/01/12 00:00:00",4423800,0,,0,1225798,,0,1,0,0,
300,"TOLLAND",0,"Town of Tolland OPEB Plan",0,1,0,0,0,0,0,,0,361,0,547000,549000,0,,,,"07/01/12 00:00:00",4667000,372000,,0,-165978,,1,1,0,0,
