Record Num,Entity,Type of Plan,Plan Name,Volunteer,All Grps,Gen'l Twn Grp,Police Grp,Fire Grp,Teachers,NonCrtfd Ed Grp,Other Dscrptn,Other Grp,Number of Members:,Pay-As-You-Go,req'd emplyr contrib,emplyr contrib made,contrib percentage,GASB5 ValDate,GASB5 PBO,GASB5 NetAssets,GASB45 ValDate,GASB45 AAL,GASB45 AssetValue,Comments,Alternate Method,Plan NOPEBO,footnotes,Trust or Equivalent,Healthcare,Insurance,Other OPEB,DesriptionOtherOPEB
288,"KILLINGLY",0,"Town of Killingly OPEB Plan - Board of Education",0,0,0,0,0,1,1,,0,,1,789600,183400,0,,,,"07/01/09 00:00:00",9531900,0,,0,1160000,,0,1,0,0,
289,"GROTON (CITY OF)",0,"City of Groton OPEB Plan",0,1,0,0,0,0,0,,0,329,1,1063100,455933,0,,,,"07/01/09 00:00:00",9467511,0,,0,1263802,,0,1,1,0,
290,"MANSFIELD",0,"Town of Mansfield Postemployment Healthcare Plan",0,1,0,0,0,0,0,,0,389,0,218300,224800,0,,,,"07/01/08 00:00:00",1916300,246800,,0,-4827,,1,1,1,0,
291,"MERIDEN",0,"Meriden Postemployment Healthcare Plan",0,1,0,0,0,0,0,,0,2105,0,10871305,3218187,0,,,,"07/01/08 00:00:00",102478635,3622326,,0,26318326,,1,1,0,0,
292,"MIDDLEBURY",0,"Town of Middlebury OPEB Plan",0,1,0,0,0,0,0,,0,65,1,502300,146779,0,,,,"07/01/09 00:00:00",6183763,0,,0,661039,,0,1,0,0,
293,"MIDDLETOWN",0,"The City of Middletown Plan",0,1,0,0,0,0,0,,0,1780,1,13867000,6796000,0,,,,"07/01/09 00:00:00",167196000,3770000,,0,19696000,,0,1,0,0,
294,"MONROE",0,"Town of Monroe - Police OPEB Plan",0,0,0,1,0,0,0,,0,,1,109531,20631,0,,,,"07/01/08 00:00:00",884014,0,,0,167535,,0,1,0,0,
295,"MONROE",0,"Town of Monroe Board of Education OPEB Plan",0,0,0,0,0,1,1,,0,,1,1294565,632993,0,,,,"06/30/09 00:00:00",15112705,0,,0,1967143,,0,1,1,0,
296,"NEW BRITAIN",0,"The City of New Britain OPEB Plan",0,1,0,0,0,0,0,,0,2616,0,3983000,3438000,0,,,,"07/01/08 00:00:00",41258000,0,,0,150000,,1,1,0,0,
297,"NEW CANAAN",0,"Town of New Canaan OPEB Plan",0,1,0,0,0,0,0,,0,890,0,2003080,4603081,0,,,,"07/01/08 00:00:00",29413011,0,,0,-209170,,1,1,1,0,
298,"NEW HAVEN",0,"City of New Haven OPEB Plan",0,1,0,0,0,0,0,,0,6504,0,42126000,19835300,0,,,,"06/30/09 00:00:00",413995000,0,,0,72323500,,1,1,1,0,
299,"NEWTOWN",0,"Town of Newtown OPEB Plan",0,1,0,0,0,0,0,,0,,0,430949,485960,0,,,,"07/01/09 00:00:00",3761700,0,,0,74073,,1,1,0,0,
300,"NORTH STONINGTON",0,"Town of North Stonington OPEB Plan",0,0,0,0,0,1,1,,0,,1,385000,189000,0,,,,"07/01/09 00:00:00",5812000,0,,0,468000,,0,1,1,0,
301,"NORWALK",0,"City of Norwalk OPEB Plan",0,1,0,0,0,0,0,,0,3186,0,16278000,14050004,0,,,,"07/01/09 00:00:00",222571000,7819000,,0,8893764,,1,1,1,0,
302,"NORWICH",0,"The City of Norwich, Retiree Health Plan",0,1,0,0,0,0,0,,0,1253,0,5352000,3395000,0,,,,"07/01/09 00:00:00",58239000,2594000,,0,3918000,,1,1,1,0,
303,"OLD SAYBROOK",0,"Town of Old Saybrook OPEB Plan",0,1,0,0,0,0,0,,0,,1,826000,414000,0,,,,"07/01/08 00:00:00",10041000,0,,0,847536,,0,1,1,0,
304,"PLAINFIELD",0,"Town of Plainfield OPEB Plan - Board of Education",0,0,0,0,0,1,1,,0,,1,1051579,337912,0,,,,"07/01/08 00:00:00",13057675,0,,0,1372604,,0,1,0,0,
305,"PLAINVILLE",0,"Town of Plainville Healthcare Plan",0,1,0,0,0,0,0,,0,521,1,1311187,47069,0,,,,"06/30/09 00:00:00",12696391,0,,0,2544102,,0,1,0,0,
306,"PORTLAND",0,"Town of Portland OPEB Plan",0,1,0,0,0,0,0,,0,,1,153457,95221,0,,,,"07/01/08 00:00:00",1865240,0,,0,117464,,0,1,0,0,
307,"PUTNAM",0,"Town of Putnam Medical Benefit Plan",0,0,0,0,0,1,1,,0,,1,564277,95048,0,,,,"04/01/09 00:00:00",6544158,0,,0,886185,,0,1,0,0,
308,"REDDING",0,"Town of Redding OPEB Plan",0,0,0,1,0,1,1,"Highway",1,268,1,438976,5594,0,,,,"07/01/08 00:00:00",4309183,0,,0,864081,,0,1,0,0,
309,"SOMERS",0,"Town of Somers OPEB Plan - Town and Board of Education",0,0,1,0,0,1,1,,0,,1,828369,176653,0,,,,"07/01/09 00:00:00",9324241,0,,0,1293852,,0,1,1,0,
310,"SOUTHINGTON",0,"Town of Southington OPEB Plan-Health Self-Insurance Plan",0,1,0,0,0,0,0,,0,1202,1,3473000,1359000,0,,,,"07/01/07 00:00:00",37107000,0,,0,3649000,,0,1,0,0,
311,"SPRAGUE",0,"Sprague Public Schools OPEB Plan",0,0,0,0,0,1,0,,0,,1,132529,52990,0,,,,"07/01/09 00:00:00",1222687,0,,0,79539,,0,1,0,0,
312,"STERLING",0,"Sterling Public Schools OPEB Program",0,0,0,0,0,1,0,,0,,1,698611,0,0,,,,"06/30/10 00:00:00",8496513,0,,0,698611,,0,1,0,0,
313,"STONINGTON",0,"Town of Stonington OPEB Plan",0,1,0,0,0,0,0,,0,583,1,687000,603000,0,,,,"07/01/09 00:00:00",9625000,0,,0,175645,,0,1,1,0,
314,"TORRINGTON",0,"City of Torrington OPEB Plan",0,1,0,0,0,0,0,,0,1425,1,6856800,1882700,0,,,,"07/01/08 00:00:00",60692600,0,,0,9546300,,0,1,0,0,
315,"UNION",0,"Union Public School OPEB Program",0,0,0,0,0,1,0,,0,,1,82728,0,0,,,,"06/30/10 00:00:00",625836,0,,0,82728,,0,1,0,0,
316,"VERNON",0,"Town of Vernon OPEB Plan - Police",0,0,0,1,0,0,0,,0,,1,259000,160000,0,,,,"07/01/08 00:00:00",3071000,0,,0,206600,,0,1,0,0,
317,"VERNON",0,"Town of Vernon OPEB Plan - Town",0,0,1,0,0,0,0,,1,,1,215000,97000,0,,,,"07/01/08 00:00:00",2128000,0,,0,245400,,0,1,0,0,
318,"VERNON",0,"Town of Vernon OPEB Plan  - Board of Education",0,0,0,0,0,1,1,,0,,1,643000,392000,0,,,,"07/01/08 00:00:00",8194000,0,,0,546000,,0,1,0,0,
319,"WALLINGFORD",0,"WALLINGFORD OPEB PLAN",0,0,0,1,1,1,0,,0,1525,1,3859000,1835000,0,,,,"07/01/08 00:00:00",46553000,0,"Based on no. of participants in OPEB plan, appears that all eligible employees are covered, in addition to groups specifically mentioned.",0,4941000,,0,1,0,0,
320,"WATERBURY",0,"City of Waterbury OPEB Plan",0,1,0,0,0,0,0,,0,6591,1,65203000,30348000,0,,,,"07/01/08 00:00:00",770408000,0,,0,103738000,,0,1,1,0,
321,"WATERFORD",0,"Town of Waterford OPEB Plan",0,1,0,0,0,0,0,,0,713,1,3694400,1357300,0,,,,"07/01/10 00:00:00",31521700,0,,0,5206100,,0,1,1,0,
322,"WESTBROOK",0,"Town of Westbrook OPEB Plan - Town",0,1,0,0,0,0,0,,0,40,1,33868,16046,0,,,,"07/01/08 00:00:00",319991,0,,0,33367,,0,1,0,0,
323,"WESTBROOK",0,"Town of Westbrook OPEB Plan - Board of Education",0,0,0,0,0,1,1,,0,158,1,260833,31447,0,,,,"07/01/08 00:00:00",1562290,0,,0,448485,,0,1,0,0,
324,"WESTPORT",0,"Town of Westport OBEB Plan",0,1,0,0,0,0,0,,0,452,0,5924000,3101000,0,,,,"07/01/07 00:00:00",50000000,0,,0,7556000,,1,1,1,0,
325,"WETHERSFIELD",0,"Town of Wethersfield OPEB Plan",0,1,0,0,0,0,0,,0,1075,1,6187000,3777000,0,,,,"07/01/07 00:00:00",66076000,0,,0,4731803,,0,1,0,0,
326,"WILLINGTON",0,"Town of Willington OPEB Plan - Teachers",0,0,0,0,0,1,0,,0,51,1,218736,23499,0,,,,"07/01/07 00:00:00",3540659,0,,0,414285,,0,1,0,0,
327,"WINDSOR",0,"Town of Windsor OPEB Plan",0,1,0,0,0,0,0,,0,937,1,7185000,2085000,0,,,,"07/01/07 00:00:00",66013000,0,,0,9561367,,0,1,1,0,
328,"WOLCOTT",0,"Town of Wolcott OPEB Plan",0,1,0,0,0,0,0,,0,525,1,1765311,917562,0,,,,"07/01/08 00:00:00",13834289,0,,0,2235629,,0,1,0,0,
329,"WOODSTOCK",0,"Town of Woodstock OPEB Plan - Public Schools",0,0,0,0,0,1,0,,0,,1,707808,76124,0,,,,"06/30/09 00:00:00",10969660,0,,0,1238862,,0,1,0,0,
188,"WEST HAVEN",0,"City of West Haven OPEB Plan",0,1,0,0,0,0,0,,0,1541,1,8633569,3846140,0,,,,"07/01/09 00:00:00",127963458,0,,0,14208098,,0,1,1,0,
189,"DERBY",0,"City of Derby OPEB Plan",0,1,0,0,0,0,0,,0,412,1,3120806,1088656,0,,,,"06/30/09 00:00:00",28984119,0,,0,4074170,,0,1,1,0,
190,"BURLINGTON",0,"Town of Burlington Post-Retirement Medical Insurance Program",0,1,0,0,0,0,0,,0,,1,0,0,0,,,,"07/01/09 00:00:00",181505,0,,0,6744,,0,1,0,0,
191,"COLUMBIA",0,"Town of Columbia Post-Retirement Medical Insurance Program",0,1,0,0,0,0,0,,0,115,1,77000,30400,0,,,,"07/01/09 00:00:00",682500,0,,0,46600,,0,1,0,0,
192,"DURHAM",0,"Town of Durham Medical Benefit Plan",0,1,0,0,0,0,0,,0,,1,200,0,0,,,,"06/30/09 00:00:00",43000,0,,0,6400,,0,1,0,0,
193,"KILLINGWORTH",0,"Killingworth OPEB Plan",0,1,0,0,0,0,0,,0,13,1,46576,58351,0,,,,"07/01/08 00:00:00",415951,0,,0,-36478,,0,1,0,0,
194,"LEBANON",0,"Lebanon Board of Education OPEB Plan",0,0,0,0,0,1,1,,0,,1,436000,166200,0,,,,"07/01/08 00:00:00",4998000,0,,0,599900,,0,1,0,0,
195,"OXFORD",0,"Town of Oxford OPEB Plan",0,1,0,0,0,0,0,,0,279,1,99236,51020,0,,,,"07/01/10 00:00:00",904503,0,,0,104423,,0,1,1,0,
196,"ANSONIA",0,"City of Ansonia OPEB Plan",0,1,0,0,0,0,0,,0,477,1,2517000,2270744,0,,,,"06/30/09 00:00:00",31003000,0,,0,2876148,,0,1,1,0,
197,"EAST HAVEN",0,"Town of East Haven Town Post Retirement Healthcare Plan",0,0,1,1,1,0,0,,1,,1,3402672,1098009,0,,,,"06/30/09 00:00:00",55747276,0,,0,4068674,,0,1,1,0,
198,"EAST HAVEN",0,"Town of East Haven Board of Education Post Retirement Healthcare Plan",0,0,0,0,0,1,1,,0,,1,1311234,1203242,0,,,,"06/30/09 00:00:00",18154621,0,,0,139449,,0,1,0,0,
199,"BRIDGEPORT",0,"City of Bridgeport OPEB Plan",0,1,0,0,0,0,0,,0,7215,1,54129700,31942500,0,,,,"07/01/08 00:00:00",861812200,0,,0,61660800,,0,1,0,0,
200,"ROXBURY",0,"Town of Roxbury Post Retirement Health Plan",0,1,0,0,0,0,0,,0,5,1,31143,0,0,,,,"07/01/09 00:00:00",138904,0,,0,31143,,0,1,0,0,
201,"BOZRAH",0,"Bozrah Public Schools OPEB Program",0,0,0,0,0,1,0,,0,,1,33370,18389,0,,,,"06/30/10 00:00:00",2380741,0,,1,14981,,0,1,0,0,
202,"STAMFORD",0,"City of Stamford OPEB Plan",0,1,0,0,0,0,0,,0,4546,0,19278000,12316000,0,,,,"07/01/09 00:00:00",258402000,862000,,0,19641000,,1,1,0,0,
203,"HAMDEN",0,"Town of Hamden OPEB Plan",0,1,0,0,0,0,0,,0,2251,1,30951154,11051962,0,,,,"07/01/09 00:00:00",344724721,0,,0,64595426,,0,1,1,0,
204,"NEW LONDON",0,"City of New London OPEB Plan",0,1,0,0,0,0,0,,0,,1,2263000,1061000,0,,,,"07/01/08 00:00:00",33444000,0,,0,2399929,,0,1,0,0,
205,"ANDOVER",0,"Town of Andover OPEB Plan",0,1,0,0,0,0,0,,0,,1,60000,15000,0,,,,"07/01/07 00:00:00",503000,0,,0,45000,,0,1,0,0,
206,"ASHFORD",0,"Town of Ashford Post Retirement Healthcare Plan",0,0,0,0,0,1,1,,0,,1,34684,49314,0,,,,"07/01/08 00:00:00",239594,0,,0,-20875,,0,1,0,0,
207,"BEACON FALLS",0,"Town of Beacon Falls OPEB Plan",0,1,0,0,0,0,0,,0,41,1,22323,15381,0,,,,"07/01/08 00:00:00",150113,0,,0,15785,,0,1,0,0,
208,"BOLTON",0,"Town of Bolton Board of Education OPEB Plan",0,0,0,0,0,1,0,,0,,1,428818,70638,0,,,,"07/01/07 00:00:00",4208602,0,,0,734473,,0,1,0,0,
209,"BROOKLYN",0,"Brooklyn Public Schools OPEB Plan",0,0,0,0,0,1,0,,0,,1,291826,54280,0,,,,"07/01/08 00:00:00",3215468,0,,0,470883,,0,1,0,0,
210,"CANAAN",0,"Town of Canaan OPEB Plan",0,1,0,0,0,0,0,,0,5,1,58898,15249,0,,,,"07/01/09 00:00:00",428239,0,,0,43649,,0,1,0,0,
211,"CHAPLIN",0,"Chaplin Public Schools OPEB Program",0,0,0,0,0,1,0,,0,,1,89755,29214,0,,,,"06/30/10 00:00:00",995690,0,,1,60541,,0,1,0,0,
212,"COLEBROOK",0,"Town of Colebrook Volunteer Fire Dept. Tax Abatement Program",1,0,0,0,1,0,0,,0,63,1,11762,0,0,,,,"06/30/10 00:00:00",93865,0,,0,,,0,0,0,1,"Real estate / motor vehicle tax abatement"
213,"EASTFORD",0,"Eastford Public Schools OPEB Program",0,0,0,0,0,1,0,,0,,1,309692,0,0,,,,"06/30/10 00:00:00",2325486,0,,0,309692,,0,1,0,0,
330,"AVON",0,"Town of Avon OPEB Plan",0,1,0,0,0,0,0,,0,644,0,2387000,1527000,0,,,,"07/01/08 00:00:00",24517000,0,"(AAL/UAAL in type (a paragraph below spreadsheet), not spread sheet)- KE",0,1281546,,1,1,0,0,
331,"BERLIN",0,"Town of Berlin Post-Retirement Medical Program",0,1,0,0,0,0,0,,0,520,1,378000,276000,0,,,,"07/01/08 00:00:00",3738000,0,,0,220197,,0,1,0,0,
333,"LITCHFIELD",0,"Town of Litchfield OPEB Plan - Teacher and Administrators",0,0,0,0,0,1,0,,0,155,1,489000,191000,0,,,,"07/01/07 00:00:00",3199000,0,,0,613000,,0,1,0,0,
334,"BRANFORD",0,"Town of Branford Retirement Health Plan",0,1,0,0,0,0,0,,0,700,0,1955400,1285600,0,,,,"07/01/08 00:00:00",16496800,0,,0,-1471400,,1,1,0,0,
335,"CLINTON",0,"Town of Clinton Post-Retirement Medical Program - Town Employees",0,1,0,0,0,0,0,,0,103,1,145100,118300,0,,,,"07/01/08 00:00:00",1880100,0,,0,75600,,0,1,1,0,
336,"CLINTON",0,"Town of Clinton Post-Retirement Medical Program - Bd. of Ed",0,0,0,0,0,1,1,,0,332,1,553000,278000,0,,,,"06/30/09 00:00:00",9535000,0,,0,584274,,0,1,0,0,
337,"EAST HADDAM",0,"Town of East Haddam Post-Retirement Medical Program",0,1,0,0,0,0,0,,0,211,1,74828,50950,0,,,,"07/01/10 00:00:00",850711,0,,0,49289,,0,1,0,0,
338,"EASTON",0,"Town of Easton OPEB Plan",0,1,0,0,0,0,0,,0,263,1,338670,69980,0,,,,"07/01/08 00:00:00",2777663,0,"(Note for me, No Actuaruial Value of Assets=Pay as you go plan)",0,496897,,0,1,1,0,
339,"EAST WINDSOR",0,"Town of East Windsor Post-Retirement Medical Program",0,1,0,0,0,0,0,,0,212,1,448000,200000,0,,,,"07/01/08 00:00:00",5068000,0,,0,503050,,0,1,0,0,
340,"EAST HARTFORD",0,"Town of East Hartford OPEB Plan",0,1,0,0,0,0,0,,0,2861,0,11189000,6285000,0,,,,"07/01/07 00:00:00",128765000,0,"(Note for me, No Actuaruial Value of Assets=Pay as you go plan)",0,15261000,,1,1,1,0,
341,"GRANBY",0,"Town of Granby OPEB Plan - Town & Board of Education",0,1,0,0,0,0,0,,0,374,1,688000,604000,0,,,,"07/01/09 00:00:00",6323000,0,"last year this was listed in our db as 2 separate plans..i only saw 1 in this years report -KE",0,568701,,0,1,0,0,
342,"GREENWICH",0,"Retiree Medical and Life Plan ( RMLI Plan)",0,1,0,0,0,0,0,,0,3498,0,4068600,2596000,0,,,,"07/01/09 00:00:00",54086000,16873000,,0,-8583900,,1,1,1,0,
343,"GROTON",0,"Groton Retired Employees Healthcare Plan",0,1,0,0,0,0,0,,0,1385,0,3053000,2618700,0,,,,"07/01/09 00:00:00",36645000,1911000,,0,687028,,1,1,0,0,
345,"GUILFORD",0,"Town of Guilford Retiree Benefit Program",0,1,0,0,0,0,0,,0,60,1,242900,84784,0,,,,"07/01/09 00:00:00",5374100,0,,0,314316,,0,1,1,0,
346,"MADISON",0,"Town of Madison OPEB Plan",0,1,0,0,0,0,0,,0,581,1,1080000,592000,0,,,,"01/01/09 00:00:00",16070000,0,,0,1112000,,0,1,0,0,
347,"BRISTOL",0,"Retiree Health Plan",0,1,0,0,0,0,0,,0,1975,1,9322000,4450000,0,,,,"07/01/09 00:00:00",81451000,0,,0,15659000,,0,1,1,0,
348,"COVENTRY",0,"Town of Coventry OPEB Plan",0,1,0,0,0,0,0,,0,341,1,675132,166561,0,,,,"07/01/08 00:00:00",7476232,0,,0,1013228,,0,1,1,0,
349,"MANCHESTER",0,"Town of Manchester - OPEB Plan",0,0,1,1,1,1,1,,0,3023,0,12223000,10705000,0,,,,"07/01/08 00:00:00",145240000,0,,0,7190000,,1,1,1,0,
350,"MARLBOROUGH",0,"Town of Marlborough OPEB Plan",0,0,0,0,0,1,0,,0,80,1,190000,38000,0,,,,"07/01/09 00:00:00",1518000,0,,0,304000,,0,1,0,0,
351,"COLCHESTER",0,"Town of Colchester OPEB Plan",0,1,0,0,0,0,0,,0,454,1,413000,169000,0,,,,"06/30/09 00:00:00",4306000,0,,0,512473,,0,1,1,0,
352,"THOMASTON",0,"Town of Thomaston OPEB Plan -Town",0,1,0,0,0,0,0,,0,,1,1071050,499864,0,,,,"07/01/09 00:00:00",14302699,0,"OPEB trust fund but no assets available to pay benefits as of year end.  See RSI for valuation date.",0,1124150,,1,1,0,0,
353,"THOMASTON",0,"Town of Thomaston OPEB Plan - Board of Education",0,0,0,0,0,1,1,,0,,1,534839,186177,0,,,,"07/01/09 00:00:00",5382969,0,"OPEB trust fund but no assets available to pay benefits as of year end.  See RSI for valuation date.",0,685385,,1,1,1,0,
214,"FAIRFIELD",0,"Town of Fairfield OPEB Plan-Town",0,0,1,0,0,0,0,,0,522,0,4112000,3073000,0,,,,"07/01/09 00:00:00",53312000,1773000,,0,5647000,,1,1,1,0,
215,"FAIRFIELD",0,"Town of Fairfield OPEB Plan-Police & Fire",0,0,0,1,1,0,0,,0,422,0,4423000,2730000,0,,,,"07/01/09 00:00:00",62090000,1454000,,0,6649000,,1,1,1,0,
216,"FAIRFIELD",0,"Town of Fairfield OPEB Plan-Board of Education",0,0,0,0,0,1,0,,0,1647,1,1629000,611000,0,,,,"07/01/09 00:00:00",27097000,0,,0,1632000,,0,1,0,0,
217,"HARTFORD",0,"City of Hartford OPEB Plan",0,1,0,0,0,0,0,,0,8003,1,24744000,10343000,0,,,,"07/01/09 00:00:00",309156000,0,,0,42907000,,0,1,1,0,
218,"HAMPTON",0,"Hampton Public Schools OPEB Program",0,0,0,0,0,1,0,,0,,1,162507,0,0,,,,"06/30/10 00:00:00",2334912,0,,1,162507,,0,1,0,0,
219,"HEBRON",0,"Town of Hebron OPEB Plan",0,1,0,0,0,0,0,,0,146,1,300000,42000,0,,,,"07/01/09 00:00:00",1794000,0,,0,501000,,0,1,1,0,
220,"LISBON",0,"Lisbon Public Schools OPEB Program",0,0,0,0,0,1,0,,0,,1,222917,32667,0,,,,"07/01/09 00:00:00",2407897,0,,0,190250,,0,1,0,0,
221,"MILFORD",0,"City of Milford Retiree Medical OPEB Plan-",0,1,0,0,0,0,0,,0,602,1,14070000,4975000,0,,,,"07/01/08 00:00:00",128764000,0,,0,25865000,,0,1,1,0,
222,"MILFORD",0,"Board of Education Retiree Medical Benefit -City of Milford OPEB",0,0,0,0,0,1,1,,0,1694,1,12414000,2761000,0,,,,"07/01/08 00:00:00",117053000,0,,0,25338000,,0,1,1,0,
223,"NEW FAIRFIELD",0,"Town of New Fairfield OPEB Plan",0,1,0,0,0,0,0,,0,329,1,806000,311000,0,,,,"06/30/09 00:00:00",9155000,0,,0,970959,,0,1,1,0,
224,"NEW MILFORD",0,"Town of New Milford OPEB Plan",0,1,0,0,0,0,0,,0,516,1,1031000,745000,0,,,,"07/01/08 00:00:00",11144000,0,,0,669669,,0,1,1,0,
225,"NEWINGTON",0,"Town of Newington OPEB Plan",0,1,0,0,0,0,0,,0,,1,2598000,1579000,0,,,,"07/01/09 00:00:00",20275000,0,,0,2104000,,0,1,1,0,
226,"NORTH HAVEN",0,"Town of North Haven OPEB Plan",0,1,0,0,0,0,0,,0,839,1,4320380,1806067,0,,,,"06/30/09 00:00:00",53767756,0,,0,5033374,,0,1,1,0,
227,"PRESTON",0,"Town of Preston OPEB Plan - Public Schools",0,0,0,0,0,1,0,,0,,1,209600,119800,0,,,,"07/01/08 00:00:00",3057300,0,,0,205000,,0,1,0,0,
228,"POMFRET",0,"Town of Pomfret Public Schools OPEB Program",0,0,0,0,0,1,0,,0,,1,267888,28364,0,,,,"06/30/10 00:00:00",2805531,0,,1,239524,,0,1,0,0,
229,"PLYMOUTH",0,"Town of Plymouth OPEB Plan",0,1,0,0,0,0,0,,0,377,1,1021000,556000,0,,,,"07/01/08 00:00:00",13987000,0,,0,911841,,0,1,0,0,
230,"SCOTLAND",0,"Town of Scotland Board of Education OPEB Plan",0,0,0,0,0,1,1,,0,,1,23613,0,0,,,,"06/30/10 00:00:00",202103,0,,1,23613,,0,1,0,0,
231,"RIDGEFIELD",0,"Town of Ridgefield OPEB Plan",0,1,0,0,0,0,0,,0,967,0,1630300,1382440,0,,,,"07/01/09 00:00:00",19258000,84000,,0,591025,,1,1,0,0,
232,"ROCKY HILL",0,"Town of Rocky Hill OPEB Plan - Town",0,1,0,0,0,0,0,,0,173,1,995621,176609,0,,,,"07/01/08 00:00:00",9153251,0,,0,1363077,,1,1,0,0,
233,"ROCKY HILL",0,"Town of Rocky Hill OPEB Plan - Board of Education",0,0,0,0,0,1,1,,0,267,1,163928,155404,0,,,,"07/01/08 00:00:00",1526950,0,,0,8524,,1,1,0,0,
234,"SALEM",0,"Town of Salem Public Schools OPEB Program",0,0,0,0,0,1,1,,0,,1,207335,19337,0,,,,"06/30/10 00:00:00",2173797,0,,0,187998,,0,1,0,0,
235,"SEYMOUR",0,"Town of Seymour Medical Benefit Plan",0,0,0,0,0,1,1,,0,,1,2515000,1171000,0,,,,"06/30/10 00:00:00",34949000,0,"FOR NOPEBO, THE $2.5 MILLION PER STMT OF NET ASSETS USED",0,2515000,,0,1,0,0,
236,"SIMSBURY",0,"Town of Simsbury OPEB Plan",0,1,0,0,0,0,0,,0,986,0,1766300,1894900,0,,,,"07/01/09 00:00:00",17565000,1747000,,0,-452428,,1,1,1,0,
