Record Num,Entity,Type of Plan,Plan Name,Volunteer,All Grps,Gen'l Twn Grp,Police Grp,Fire Grp,Teachers,NonCrtfd Ed Grp,Other Dscrptn,Other Grp,Number of Members:,Pay-As-You-Go,req'd emplyr contrib,emplyr contrib made,contrib percentage,GASB5 ValDate,GASB5 PBO,GASB5 NetAssets,GASB45 ValDate,GASB45 AAL,GASB45 AssetValue,Comments,Alternate Method,Plan NOPEBO,footnotes,Trust or Equivalent,Healthcare,Insurance,Other OPEB,DesriptionOtherOPEB
166,"STAMFORD",0,"City of Stamford OPEB Plan",0,1,0,0,0,0,0,,0,6467,0,17262000,12796000,0,,,,"07/01/08 00:00:00",215337000,0,,0,12308000,,0,1,1,0,
167,"SOUTH WINDSOR",0,"Town of South Windsor OPEB Plan",0,1,0,0,0,0,0,,0,973,1,631000,631000,0,,,,"07/01/07 00:00:00",5569000,0,,0,0,,0,1,0,0,
168,"SIMSBURY",0,"Town of Simsbury OPEB Plan",0,1,0,0,0,0,0,,0,947,0,1670800,1726500,0,,,,"07/01/07 00:00:00",18354200,676400,,0,-318804,,1,1,1,0,
169,"ROCKY HILL",0,"Town of Rocky Hill OPEB Plan - Town",0,1,0,0,0,0,0,,0,173,1,947138,403285,0,,,,"07/01/08 00:00:00",9153251,0,,0,543853,,1,1,0,0,
170,"ROCKY HILL",0,"Town of Rocky Hill OPEB Plan - Board of Education",1,0,0,0,0,1,1,,0,267,1,164140,164140,0,,,,"07/01/08 00:00:00",1526950,0,,0,0,,0,1,0,0,
171,"RIDGEFIELD",0,"Town of Ridgefield OPEB Plan",0,1,0,0,0,0,0,,0,885,1,1550400,1213920,0,,,,"07/01/07 00:00:00",17000000,0,,0,336480,,0,1,0,0,
172,"PRESTON",0,"Town of Preston OPEB Plan - Public Schools",0,0,0,0,0,1,0,,0,,0,208000,90500,0,,,,"07/01/08 00:00:00",3057300,0,,0,117500,,0,1,0,0,
173,"PLYMOUTH",0,"Town of Plymouth OPEB Plan",0,1,0,0,0,0,0,,0,377,1,966000,521000,0,,,,"07/01/08 00:00:00",13987000,0,,0,445000,,0,1,0,0,
174,"PLAINFIELD",0,"Town of Plainfield OPEB Plan - Board of Education",0,0,0,0,0,1,1,,0,576,0,1039619,370228,0,,,,"07/01/08 00:00:00",13057675,0,,0,669391,,0,1,1,0,
175,"NORTH HAVEN",0,"Town of North Haven OPEB Plan",0,1,0,0,0,0,0,,0,839,0,4116231,1617826,0,,,,"06/30/09 00:00:00",53767756,0,,0,2498405,,0,1,1,0,
176,"NEWINGTON",0,"Town of Newington OPEB Plan",0,0,0,1,0,1,0,,1,,1,2455000,1374000,0,,,,"06/30/09 00:00:00",29546000,0,,0,1081000,,0,1,1,0,
177,"NEW MILFORD",0,"Town of New Milford OPEB Plan",0,1,0,0,0,0,0,,0,516,0,1079000,704000,0,,,,"07/01/08 00:00:00",11144000,0,,0,375000,,0,1,1,0,
178,"NEW LONDON",0,"City of New London OPEB Plan",0,1,0,0,0,0,0,,0,847,1,2175000,982000,0,,,,"07/01/08 00:00:00",33444000,0,,0,1193000,,0,1,0,0,
179,"NEW FAIRFIELD",0,"Town of New Fairfield OPEB Plan",0,1,0,0,0,0,0,,0,329,0,806000,332000,0,,,,"06/30/09 00:00:00",9155000,0,,0,474000,,0,1,1,0,
180,"MILFORD",0,"Board of Education Retiree Medical Benefit -City of Milford OPEB",0,0,0,0,0,1,1,,0,1694,0,11594000,3444000,0,,,,"07/01/08 00:00:00",117053000,0,,0,15874000,,0,1,1,0,
181,"MILFORD",0,"City of Milford Retiree Medical OPEB Plan-",0,1,0,0,0,0,0,,0,1242,0,13055000,4558000,0,,,,"07/01/08 00:00:00",128764000,0,,0,16973000,,0,1,1,0,
65,"FAIRFIELD",0,"Town of Fairfield OPEB Plan-Board of Education",0,0,0,0,0,1,0,,0,1460,0,1671000,1530000,0,,,,"07/01/07 00:00:00",29443000,0,,0,607000,,0,1,0,0,
66,"GUILFORD",0,"Town of Guilford Retiree Benefit Program",0,1,0,0,0,0,0,,0,60,1,237600,82504,0,,,,"07/01/08 00:00:00",5288000,0,,0,155096,,0,1,1,0,
67,"HARWINTON",0,"Town of Harwinton OPEB Plan",0,0,0,0,0,0,0,,0,,0,,,0,,,,,,,"Auditor indicates that the actuarial valuation for 6/30/09 had not been received upon completion of the audit.",0,,,0,0,0,0,
68,"PROSPECT",0,"Town of Prospect-OPEB",0,1,0,0,0,0,0,,0,,0,74927,0,0,,,,,682674,0,"No. of members not stated - only less than 100.  No act. Val. Date given.  No asset amt. given.",1,74927,,0,1,0,0,
69,"BRISTOL",0,"City of Bristol Retiree Health Plan",0,1,0,0,0,0,0,,0,1975,1,8767000,3163000,0,,,,"07/01/07 00:00:00",72000000,0,,0,10952000,,0,1,1,0,
70,"ORANGE",0,"Town of Orange OPEB Plan-Retirees",0,1,0,0,0,0,0,,0,344,0,898400,261800,0,,,,"07/01/08 00:00:00",8210400,0,,0,636600,,0,1,0,0,
71,"NEW HAVEN",0,"City of New Haven OPEB Plan",0,1,0,0,0,0,0,,0,6504,0,42126000,18931531,0,,,,"07/01/08 00:00:00",430522000,0,"Re:  No. of members.  Number includes spouses, which are not separately counted.  No. of members was omitted from last year's book.",0,50638327,,0,1,1,0,
72,"EAST GRANBY",0,"East Granby Retirees OPEB Plan",0,0,0,0,0,1,1,,0,131,0,265900,105500,0,,,,"07/01/08 00:00:00",3692200,0,,0,160400,,0,1,0,0,
73,"STAFFORD",0,"Stafford Town OPEB Plan",0,0,1,0,0,0,0,,0,1,0,2972,2972,0,,,,"07/01/08 00:00:00",25250,0,,0,0,,0,1,0,0,
74,"STAFFORD",0,"Stafford Board of Education OPEB Plan",0,0,0,0,0,1,1,,0,251,0,304500,30000,0,,,,"01/01/09 00:00:00",3118700,0,"No of members includes spouses, whom are not separated out.",0,274500,,0,1,0,0,
75,"WILLINGTON",0,"Town of Willington OPEB Plan - Teachers",0,0,0,0,0,1,0,,0,51,1,218736,14018,0,,,,"07/01/07 00:00:00",3540659,218736,"Spouses included in member count.",0,204718,,0,1,0,0,
76,"NAUGATUCK",0,"Naugatuck OPEB Plan",0,1,0,0,0,0,0,,0,1240,0,15969900,5642200,0,,,,"07/01/06 00:00:00",142221000,0,,0,10327700,,0,1,1,0,
77,"HAMDEN",0,"Town of Hamden OPEB Plan",0,1,0,0,0,0,0,,0,2093,1,33659975,11653382,0,,,,"07/01/08 00:00:00",366234442,0,,0,45453452,,0,1,1,0,
78,"MONROE",0,"Town of Monroe - Police OPEB Plan",0,0,0,1,0,0,0,,0,,1,107102,27370,0,,,,"07/01/08 00:00:00",884014,0,"Number of members not listed.",0,79732,,0,1,0,0,
79,"MONROE",0,"Town of Monroe Board of Eduction OPEB Plan",0,0,0,0,0,1,1,,0,,1,1294565,0,0,,,,"06/30/09 00:00:00",15112705,0,"Number of members not listed.",0,1294565,,0,1,1,0,
80,"GRISWOLD",0,"Town of Griswold OPEB Plan",0,0,1,0,0,1,1,,0,,0,405127,71699,0,,,,"07/01/08 00:00:00",3451338,0,"No. of members not stated.  Assume Board of Education means both teachers and noncertified Board of Education.",0,333428,,0,1,1,0,
81,"AVON",0,"Town of Avon OPEB Plan",0,1,0,0,0,0,0,,0,644,0,2285000,1861000,0,,,,"07/01/08 00:00:00",24517000,0,,0,424000,,1,1,0,0,
82,"BETHANY",0,"Bethany Public Schools OPEB Plan",0,0,0,0,0,1,1,,0,,0,239389,57982,0,,,,"07/01/08 00:00:00",2623293,0,"No. of members not listed.  Assumed Board of Education meant noncertified board of education also.",0,181407,,0,1,1,0,
83,"BETHEL",0,"Town of Bethel OPEB Plan-Town",0,0,1,0,0,0,0,,0,91,0,328000,131000,0,,,,"07/01/09 00:00:00",4144000,0,,0,197000,,0,1,1,0,
84,"BETHEL",0,"Town of Bethel OPEB Plan - Police",0,0,0,1,0,0,0,,0,35,0,318000,3000,0,,,,"07/01/09 00:00:00",2994000,0,,0,315000,,0,1,1,0,
85,"BETHEL",0,"Town of Bethel OPEB Plan-Board of Education",0,0,0,0,0,1,1,,0,313,0,342000,268000,0,,,,"07/01/09 00:00:00",5922000,0,,0,74000,,0,1,0,0,
86,"BLOOMFIELD",0,"Town of Bloomfield OPEB Plan",0,0,1,1,0,1,1,,0,,0,8287412,3361821,0,,,,"07/01/08 00:00:00",83370810,0,"No. of members not stated.",0,4925591,,0,1,1,0,
87,"BROOKFIELD",0,"Town of Brookfield OPEB Plan",0,1,0,0,0,0,0,,0,,1,3148463,501447,0,,,,"07/01/08 00:00:00",28275976,0,"# of members not stated.",0,2647016,,0,1,1,0,
88,"CANTERBURY",0,"Town of Canterbury OPEB Plan",0,1,0,0,0,0,0,,0,,1,76109,73966,0,,,,"07/01/08 00:00:00",461509,0,"# of members not stated",0,2143,,0,1,0,0,
89,"CANTON",0,"Town of Canton OPEB Plan",0,1,0,0,0,0,0,,0,,1,229000,162000,0,,,,"07/01/06 00:00:00",1671000,0,"# of members not stated.",0,67000,,0,1,0,0,
90,"CHESHIRE",0,"Town of Cheshire OPEB Plan - Town",0,1,0,0,0,0,0,,0,138,0,104292,143315,0,,,,"07/01/07 00:00:00",1524390,0,,0,-39023,,0,1,1,0,
91,"CHESHIRE",0,"Town of Cheshire OPEB Plan - Police",0,0,0,1,0,0,0,,0,64,0,608827,56424,0,,,,"07/01/07 00:00:00",5790937,1277759,,0,552403,,1,1,1,0,
92,"CHESHIRE",0,"Town of Cheshire OPEB Plan - BOE",0,0,0,0,0,1,1,,0,485,0,1388615,425935,0,,,,"07/01/07 00:00:00",15903967,0,,0,962680,,0,1,1,0,
93,"COLCHESTER",0,"Town of Colchester OPEB Plan",0,1,0,0,0,0,0,,0,454,1,413000,146000,0,,,,"06/30/09 00:00:00",4306000,0,,0,267000,,0,1,1,0,
94,"COVENTRY",0,"Town of Coventry OPEB Plan",0,1,0,0,0,0,0,,0,341,1,665794,151419,0,,,,"07/01/08 00:00:00",5310199,0,,0,514375,,0,1,1,0,
95,"CROMWELL",0,"Town of Cromwell OPEB Plan",0,1,0,0,0,0,0,,0,389,1,1147154,151905,0,,,,"07/01/07 00:00:00",9692991,0,,0,995249,,0,1,1,0,
96,"DANBURY",0,"City of Danbury Post Employment Retirement Plan",0,1,0,0,0,0,0,,0,1917,0,8808900,5181800,0,,,,"07/01/08 00:00:00",102150207,0,,0,7976500,,0,1,1,0,
98,"DARIEN",0,"Town OF Darien OPEB Plan - Police",0,0,0,1,0,0,0,,0,64,1,609468,142018,0,,,,"07/01/07 00:00:00",4300000,0,,0,502509,,0,1,0,0,
99,"DARIEN",0,"Town of Darien OPEB Plan - Non-Police",0,1,0,0,0,0,0,,0,863,0,595699,193371,0,,,,"07/01/07 00:00:00",5300000,0,,0,402328,,0,1,0,0,
100,"EAST HAMPTON",0,"Town of East Hampton OPEB Plan-Board of Education",0,0,0,0,0,1,1,,0,201,0,486000,226000,0,,,,"06/30/09 00:00:00",6071000,0,,0,260000,,0,1,0,0,
101,"EAST HARTFORD",0,"Town of East Hartford OPEB Plan",0,1,0,0,0,0,0,,0,2861,0,10767000,4366000,0,,,,"07/01/07 00:00:00",128765000,0,,0,12708000,,0,1,1,0,
102,"EAST LYME",0,"Town of East Lyme OPEB Plan",0,1,0,0,0,0,0,,0,529,1,1129500,19000,0,,,,"07/01/08 00:00:00",12751400,0,,0,1110500,,0,1,1,0,
103,"ELLINGTON",0,"Town of Ellington Retirement Healthcare Plan",0,1,0,0,0,0,0,,0,,0,263983,128106,0,,,,"07/01/08 00:00:00",3311285,0,,0,135877,,0,1,0,0,
104,"ENFIELD",0,"Town of Enfield OPEB Plan",0,1,0,0,0,0,0,,0,1772,0,2990000,1132000,0,,,,"07/01/07 00:00:00",42522000,0,,0,1858000,,0,1,1,0,
105,"ESSEX",0,"Town of Essex Employees' OPEB Plan",0,1,0,0,0,0,0,,0,,1,28596,12173,0,,,,"07/01/08 00:00:00",298492,0,,0,16423,,0,1,0,0,
106,"ESSEX",0,"Town of Essex Teachers' OPEB Plan",0,0,0,0,0,1,0,,0,,1,33274,0,0,,,,"07/01/08 00:00:00",250644,0,,0,33274,,0,1,0,0,
107,"FARMINGTON",0,"Town of Farmington Post-Retirement Medical Program (RMP)",0,1,0,0,0,0,0,,0,482,1,1528876,846757,0,,,,"06/30/09 00:00:00",23383486,0,,0,682119,,0,1,0,0,
108,"GLASTONBURY",0,"Town of Glastonbury OPEB Plan",0,1,0,0,0,0,0,,0,1306,1,1151000,768460,0,,,,"07/01/07 00:00:00",12880400,0,,0,382540,,0,1,1,0,
