Record Num,Entity,Type of Plan,Plan Name,Volunteer,All Grps,Gen'l Twn Grp,Police Grp,Fire Grp,Teachers,NonCrtfd Ed Grp,Other Dscrptn,Other Grp,Number of Members:,Pay-As-You-Go,req'd emplyr contrib,emplyr contrib made,contrib percentage,GASB5 ValDate,GASB5 PBO,GASB5 NetAssets,GASB45 ValDate,GASB45 AAL,GASB45 AssetValue,Comments,Alternate Method,Plan NOPEBO,footnotes,Trust or Equivalent,Healthcare,Insurance,Other OPEB,DesriptionOtherOPEB
700,"DURHAM",0,"Town of Durham Medical Benefit Plan",0,1,0,0,0,0,0,,0,31,1,7400,0,0,,,,"2014-07-01 00:00:00",56000,0,,0,53723,,0,1,0,0,
701,"COLUMBIA",0,"Town of Columbia Post-Retirement Medical Insurance Program",0,1,0,0,0,0,0,,0,108,1,53600,26400,0,,,,"2015-07-01 00:00:00",568600,0,,0,260900,,0,1,0,0,
702,"DERBY",0,"City of Derby OPEB Plan",0,1,0,0,0,0,0,,0,410,1,3271609,1218120,0,,,,"2014-07-01 00:00:00",25953329,0,,0,15350528,,0,1,1,0,
703,"GUILFORD",0,"Town of Guilford Retiree Benefit Program",0,1,0,0,0,0,0,,0,575,1,1424200,778500,0,,,,"2014-07-01 00:00:00",28564000,0,,0,5350416,,0,1,1,0,
704,"HAMPTON",0,"Hampton Public Schools OPEB Program",0,0,0,0,0,1,0,,0,,1,62221,11792,0,,,,"2013-06-30 00:00:00",1028489,0,,1,694895,,0,1,0,0,
705,"WESTON",0,"Town of Weston OPEB Plan",0,1,0,0,0,0,0,,0,542,0,1067000,857702,0,,,,"2015-07-01 00:00:00",10916000,6964000,,0,1006958,,1,1,1,0,
706,"WILTON",0,"Town of Wilton OPEB Plan",0,1,0,0,0,0,0,,0,757,0,570912,570912,0,,,,"2014-07-01 00:00:00",7665302,4398419,,0,0,,1,1,0,0,
707,"WINCHESTER",0,"Town of Winchester OPEB Plan",0,1,0,0,0,0,0,,0,,1,369733,236669,0,,,,"2014-07-01 00:00:00",5662846,0,,0,2150102,,0,1,0,0,
708,"WINDSOR LOCKS",0,"Town of Windsor Locks OPEB Plan",0,1,0,0,0,0,0,,0,393,0,360756,347299,0,,,,"2015-07-01 00:00:00",4798725,2092160,,0,886973,,1,1,0,0,
709,"WOODBRIDGE",0,"Town of Woodbridge OPEB Plan",0,1,0,0,0,0,0,,0,233,0,1811158,1149360,0,,,,"2015-07-01 00:00:00",18908708,2865396,,0,5354355,,1,1,0,0,
710,"WOODBURY",0,"Town of Woodbury OPEB Plan",0,1,0,0,0,0,0,,0,,1,497543,180292,0,,,,"2016-07-01 00:00:00",6846302,0,,0,1185938,,0,1,0,0,
711,"SALEM",0,"Town of Salem Public Schools OPEB Program",0,0,0,0,0,1,0,,0,,1,193459,14367,0,,,,"2016-06-30 00:00:00",1811113,0,,1,1124675,,0,1,0,0,
712,"SCOTLAND",0,"Town of Scotland Board of Education OPEB Plan",0,0,0,0,0,1,0,,0,,1,24126,13243,0,,,,"2016-06-30 00:00:00",169891,0,,1,136195,,0,1,0,0,
713,"SEYMOUR",0,"Town of Seymour Medical Benefit Plan",0,1,0,0,0,0,0,,0,382,1,3143092,1452879,0,,,,"2015-07-01 00:00:00",36935842,0,,0,11540477,,0,1,1,0,
714,"SIMSBURY",0,"Town of Simsbury OPEB Plan",0,1,0,0,0,0,0,,0,915,0,1047953,1195883,0,,,,"2015-07-01 00:00:00",18372000,12286000,,0,-4871474,,1,1,1,0,
715,"SOUTH WINDSOR",0,"Town of South Windsor OPEB Plan",0,1,0,0,0,0,0,,0,936,0,1007276,1025696,0,,,,"2013-07-01 00:00:00",9510000,839000,,0,-44994,,1,1,0,0,
716,"STAMFORD",0,"City of Stamford OPEB Plan",0,1,0,0,0,0,0,,0,4320,0,27078000,21633000,0,,,,"2015-07-01 00:00:00",294239000,57480000,,0,68206000,,1,1,0,0,
717,"STRATFORD",0,"Stratford OBEP Plan",0,1,0,0,0,0,0,,0,2222,0,19699700,8139200,0,,,,"2014-07-01 00:00:00",239827000,3392000,,0,68686600,,1,1,1,0,
718,"SUFFIELD",0,"Town of Suffield OPEB Plan",0,1,0,0,0,0,0,,0,541,0,1797680,-1909705,0,,,,"2014-07-01 00:00:00",19616888,7011268,,0,2082970,,1,1,0,0,
719,"THOMPSON",0,"Town of Thompson OPEB Plan",0,1,0,0,0,0,0,,0,201,1,274300,112011,0,,,,"2016-01-01 00:00:00",4165000,0,,0,1723289,,0,1,0,0,
720,"TOLLAND",0,"Town of Tolland OPEB Plan",0,1,0,0,0,0,0,,0,352,0,447781,457613,0,,,,"2014-07-01 00:00:00",4623714,626658,,0,-176313,,1,1,0,0,
721,"WATERTOWN",0,"Town of Watertown OPEB Plan",0,1,0,0,0,0,0,,0,,1,3028780,1254259,0,,,,"2015-07-01 00:00:00",42336606,1406,,0,16945169,,1,1,1,0,
722,"NORTH HAVEN",0,"Town of North Haven OPEB Plan",0,1,0,0,0,0,0,,0,834,1,5651126,1827170,0,,,,"2015-06-30 00:00:00",71472207,0,,0,25510615,,0,1,1,0,
723,"OXFORD",0,"Town of Oxford OPEB Plan",0,1,0,0,0,0,0,,0,287,1,140000,60000,0,,,,"2015-07-01 00:00:00",1290000,0,,0,670000,,0,1,1,0,
724,"POMFRET",0,"Town of Pomfret Public Schools OPEB Program",0,0,0,0,0,1,0,,0,,1,308715,42328,0,,,,"2015-06-30 00:00:00",3422352,0,,1,1714751,,0,1,0,0,
725,"PRESTON",0,"Town of Preston OPEB Plan - Public Schools",0,0,0,0,0,1,0,,0,49,1,157000,75700,0,,,,"2014-07-01 00:00:00",2355000,0,,0,650300,,0,1,0,0,
726,"RIDGEFIELD",0,"Town of Ridgefield OPEB Plan",0,1,0,0,0,0,0,,0,977,0,1942000,2160000,0,,,,"2015-07-01 00:00:00",25057000,2732000,,0,1054000,,1,1,0,0,
727,"ROXBURY",0,"Town of Roxbury Post Retirement Health Plan",0,1,0,0,0,0,0,,0,,1,48033,4341,0,,,,"2015-07-01 00:00:00",198455,0,,0,231561,,0,1,0,0,
728,"ROCKY HILL",0,"Town of Rocky Hill OPEB Plan - Town",0,0,1,0,0,0,0,,0,149,0,1725195,692779,0,,,,"2014-07-01 00:00:00",16225361,721148,,0,7369743,,1,1,0,0,
729,"ROCKY HILL",0,"Town of Rocky Hill OPEB Plan - Board of Education",0,0,0,0,0,1,1,,0,309,1,188380,60201,0,,,,"2014-07-01 00:00:00",1471384,0,,0,369015,,0,1,0,0,
730,"NEWINGTON",0,"Town of Newington OPEB Plan",0,1,0,0,0,0,0,,0,805,0,1970000,1946000,0,,,,"2015-07-01 00:00:00",20561000,5289000,,0,250000,,1,1,1,0,
731,"NEW MILFORD",0,"Town of New Milford OPEB Plan",0,1,0,0,0,0,0,,0,478,0,1077895,648167,0,,,,"2014-07-01 00:00:00",11099078,230924,,0,2891000,,1,1,1,0,
732,"AVON",0,"Town of Avon OPEB Plan",0,1,0,0,0,0,0,,0,624,0,3144039,2379156,0,,,,"2014-07-01 00:00:00",30661111,3391071,,0,4923321,,1,1,0,0,
733,"BETHANY",0,"Bethany Public Schools OPEB Plan",0,0,0,0,0,1,0,,0,61,1,118800,10300,0,,,,"2013-07-01 00:00:00",1108800,0,,1,1140253,,0,1,0,0,
734,"BETHEL",0,"Town of Bethel OPEB Plan-Town",0,0,1,0,0,0,0,,0,96,1,580811,187742,0,,,,"2013-07-01 00:00:00",7581613,0,,0,2047390,,0,1,1,0,
735,"BETHEL",0,"Town of Bethel OPEB Plan - Police",0,0,0,1,0,0,0,,0,39,1,563103,4299,0,,,,"2013-07-01 00:00:00",5291619,0,,0,3518950,,0,1,1,0,
736,"BETHEL",0,"Town of Bethel OPEB Plan-Board of Education",0,0,0,0,0,1,1,,0,313,1,605601,384081,0,,,,"2013-07-01 00:00:00",4125282,0,,0,831750,,0,1,0,0,
737,"BLOOMFIELD",0,"Town of Bloomfield OPEB Plan",0,0,1,1,0,1,1,,0,,0,8016863,3475807,0,,,,"2014-07-01 00:00:00",64892076,2369726,,0,49104732,,1,1,1,0,
738,"BRISTOL",0,"Bristol Retiree Health Plan",0,1,0,0,0,0,0,,0,2013,0,7308579,3961206,0,,,,"2014-07-01 00:00:00",60732614,4439558,,0,31228822,,1,1,1,0,
739,"CANTERBURY",0,"Town of Canterbury OPEB Plan",0,1,0,0,0,0,0,,0,121,1,147208,87883,0,,,,"2014-07-01 00:00:00",1321593,0,,0,236510,,0,1,0,0,
740,"CANTON",0,"Town of Canton OPEB Plan",0,0,0,0,0,1,1,,0,,0,242918,242918,0,,,,"2014-07-01 00:00:00",2071201,525719,,0,-56111,,1,1,0,0,
741,"CHESTER",0,"Town of Chester OPEB Program",0,1,0,0,0,0,0,,0,,1,4169,8852,0,,,,"2015-07-01 00:00:00",34753,0,,0,5834,,0,1,0,0,
742,"CHESTER",0,"Chester Public Schools OPEB Program",0,0,0,0,0,1,0,,0,,1,12614,0,0,,,,"2016-06-30 00:00:00",93484,0,,0,63435,,0,1,0,0,
743,"CHESHIRE",0,"Town of Cheshire OPEB Plan - Town",0,0,1,0,0,0,0,,0,131,0,94993,209700,0,,,,"2013-07-01 00:00:00",2259585,58513,,0,-651451,,1,1,1,0,
744,"CHESHIRE",0,"Town of Cheshire OPEB Plan - Police",0,0,0,1,0,0,0,,0,75,0,732922,404366,0,,,,"2013-07-01 00:00:00",8459756,724799,,0,4533182,,1,1,1,0,
745,"CHESHIRE",0,"Town of Cheshire OPEB Plan - BOE",0,0,0,0,0,1,0,,0,460,0,1054874,638706,0,,,,"2013-07-01 00:00:00",17488790,452885,,0,4573352,,1,1,1,0,
746,"COLCHESTER",0,"Town of Colchester OPEB Plan",0,1,0,0,0,0,0,,0,425,1,594221,213180,0,,,,"2013-07-01 00:00:00",6178930,0,,0,2329807,,0,1,1,0,
747,"COVENTRY",0,"Town of Coventry OPEB Plan",0,1,0,0,0,0,0,,0,377,1,594125,158497,0,,,,"2014-07-01 00:00:00",5140000,0,,0,3490408,,0,1,1,0,
748,"CROMWELL",0,"Town of Cromwell OPEB Plan",0,1,0,0,0,0,0,,0,426,0,608500,390700,0,,,,"2015-07-01 00:00:00",6405000,409000,"Trust Fund per pgs. 41 and 42.",0,4031885,,1,1,1,0,
749,"DANBURY",0,"City of Danbury Post Employment Retirement Plan",0,1,0,0,0,0,0,,0,1233,0,24193000,9234700,0,,,,"2014-07-01 00:00:00",259259700,1200000,,0,67324600,,1,1,1,0,
750,"DARIEN",0,"Town of Darien OPEB Plan - Non-Police",0,1,0,0,0,0,0,,0,586,0,606153,606153,0,,,,"2015-07-01 00:00:00",5331179,2532435,,0,0,,1,1,0,0,
751,"DARIEN",0,"Town OF Darien OPEB Plan - Police",0,0,0,1,0,0,0,,0,58,0,733556,643556,0,,,,"2015-07-01 00:00:00",5378051,3306148,,0,-137234,,1,1,0,0,
752,"EAST GRANBY",0,"East Granby Retirees OPEB Plan",0,0,0,0,0,1,1,"administrators",1,120,1,300101,93161,0,,,,"2014-07-01 00:00:00",2674432,0,,0,1605435,,0,1,0,0,
753,"EAST HAMPTON",0,"Town of East Hampton OPEB Plan-Board of Education",0,0,0,0,0,1,1,,0,212,1,520026,218341,0,,,,"2014-07-01 00:00:00",6226339,0,,0,2094949,,0,1,0,0,
754,"EAST HARTFORD",0,"Town of East Hartford OPEB Plan",0,1,0,0,0,0,0,,0,2420,0,13747000,5704000,0,,,,"2015-07-01 00:00:00",134043000,2448000,,0,61572000,,1,1,1,0,
755,"ELLINGTON",0,"Town of Ellington Retirement Healthcare Plan",0,1,0,0,0,0,0,,0,,1,361660,201629,0,,,,"2014-07-01 00:00:00",4620616,0,,0,1145260,,0,1,0,0,
756,"ENFIELD",0,"Town of Enfield OPEB Plan",0,1,0,0,0,0,0,,0,1130,0,2356000,1387000,0,,,,"2015-07-01 00:00:00",33082000,4294000,,0,3199000,,1,1,1,0,
757,"ESSEX",0,"Town of Essex Employees' OPEB Plan",0,1,0,0,0,0,0,,0,,1,117464,82591,0,,,,"2014-07-01 00:00:00",1963390,0,"P. 51 makes it look like 2 OPEB plans.  Auditor did not split out ARC and contributions made & NOPEBO btwn. 2 plans.  I counted as 1 plan.",0,466571,,0,1,0,0,
758,"FARMINGTON",0,"Town of Farmington Post-Retirement Medical Program (RMP)",0,1,0,0,0,0,0,,0,989,1,3517986,1144807,0,,,,"2013-07-01 00:00:00",36108188,0,,0,10504758,,0,1,0,0,
759,"GLASTONBURY",0,"Town of Glastonbury OPEB Plan",0,1,0,0,0,0,0,,0,1055,0,1634197,1522386,0,,,,"2015-07-01 00:00:00",14156000,2486000,,0,2548376,,1,1,1,0,
760,"GRANBY",0,"Town of Granby OPEB Plan - Town & Board of Education",0,1,0,0,0,0,0,,0,343,0,551457,412830,0,,,,"2015-07-01 00:00:00",6288232,1385541,,0,496744,,1,1,0,0,
761,"GREENWICH",0,"Retiree Medical and Life Plan ( RMLI Plan)",0,1,0,0,0,0,0,,0,2916,0,6090823,6244120,0,,,,"2014-07-01 00:00:00",76436177,17153137,,0,631905,,1,1,1,0,
762,"GRISWOLD",0,"Town of Griswold OPEB Plan",0,1,0,0,0,0,0,,0,,1,377156,139622,0,,,,"2014-07-01 00:00:00",2804649,0,,0,1227805,,0,1,1,0,
763,"GROTON",0,"Groton Retired Employees Healthcare Plan",0,1,0,0,0,0,0,,0,1048,0,3799204,3709834,0,,,,"2015-07-01 00:00:00",48924000,13351000,,0,-1184919,,1,1,0,0,
764,"KILLINGLY",0,"Town of Killingly OPEB Plan",0,1,0,0,0,0,0,,0,,0,824500,545800,0,,,,"2015-07-01 00:00:00",6913000,0,,0,4277100,,1,1,1,0,
765,"LEDYARD",0,"Town of Ledyard OPEB Plan",0,0,0,0,0,1,1,,0,344,1,929876,364781,0,,,,"2015-07-01 00:00:00",12569506,0,,0,3207241,,0,1,0,0,
766,"LITCHFIELD",0,"Town of Litchfield OPEB Plan - Teacher and Administrators",0,0,0,0,0,1,0,,0,149,0,206921,131123,0,,,,"2014-07-01 00:00:00",2570923,886171,,0,1048135,,1,1,0,0,
767,"MANSFIELD",0,"Town of Mansfield Postemployment Healthcare Plan",0,1,0,0,0,0,0,,0,398,0,331431,331774,0,,,,"2014-07-01 00:00:00",2872658,458039,,0,-15210,,1,1,1,0,
768,"MERIDEN",0,"Meriden Postemployment Healthcare Plan",0,1,0,0,0,0,0,,0,1902,0,7513565,4683520,0,,,,"2014-07-01 00:00:00",89516332,20830636,,0,47471412,,1,1,0,0,
769,"MIDDLEBURY",0,"Town of Middlebury OPEB Plan",0,1,0,0,0,0,0,,0,42,1,652901,288610,0,,,,"2015-07-01 00:00:00",10911703,0,,0,2646523,,0,1,0,0,
770,"MIDDLETOWN",0,"The City of Middletown Plan",0,1,0,0,0,0,0,,0,1778,0,15164000,10668000,0,,,,"2014-07-01 00:00:00",183479000,8748000,,0,47598000,,1,1,0,0,
771,"MONROE",0,"Town of Monroe - Police OPEB Plan",0,0,0,1,0,0,0,,0,39,0,106000,94479,0,,,,"2014-07-01 00:00:00",998000,232000,,0,747298,,0,1,0,0,
772,"MONROE",0,"Town of Monroe Board of Education OPEB Plan",0,0,0,0,0,1,1,,0,568,1,722572,577683,0,,,,"2014-07-01 00:00:00",10703353,0,,0,2478960,,0,1,0,0,
773,"NAUGATUCK",0,"Naugatuck OPEB Plan",0,1,0,0,0,0,0,,0,1340,0,13287000,8471200,0,,,,"2014-07-01 00:00:00",147865000,5054000,,0,67476900,,1,1,1,0,
774,"NEW BRITAIN",0,"The City of New Britain OPEB Plan",0,1,0,0,0,0,0,,0,2357,0,6052000,5892000,0,,,,"2014-07-01 00:00:00",70370000,3223000,,0,1602000,,1,1,0,0,
775,"NEW CANAAN",0,"Town of New Canaan OPEB Plan",0,1,0,0,0,0,0,,0,764,0,2505269,1357099,0,,,,"2014-07-01 00:00:00",27626684,8215274,,0,2998000,,1,1,0,0,
776,"NEW HAVEN",0,"City of New Haven OPEB Plan",0,1,0,0,0,0,0,,0,6161,0,37673000,28303000,0,,,,"2015-07-01 00:00:00",557227000,338000,,0,146707000,,1,1,1,0,
777,"NEWTOWN",0,"Town of Newtown OPEB Plan",0,1,0,0,0,0,0,,0,,0,793865,397755,0,,,,"2014-07-01 00:00:00",7388197,1282204,,0,1815256,,1,1,0,0,
778,"NORTH BRANFORD",0,"Town of North Branford OPEB Plan",0,1,0,0,0,0,0,,0,354,0,548295,548295,0,,,,"2014-07-01 00:00:00",7197759,1880221,,0,-155193,,1,1,1,0,
779,"NORTH STONINGTON",0,"Town of North Stonington OPEB Plan",0,0,0,0,0,1,1,,0,138,1,283920,137712,0,,,,"2014-07-01 00:00:00",5779313,0,,0,1339847,,0,1,1,0,
780,"NORWALK",0,"City of Norwalk OPEB Plan",0,1,0,0,0,0,0,,0,2811,0,20217000,15676271,0,,,,"2015-07-01 00:00:00",264676000,54907000,,0,34205859,,1,1,1,0,
781,"NORWICH",0,"The City of Norwich, Retiree Health Plan",0,1,0,0,0,0,0,,0,1299,0,5566000,5566000,0,,,,"2015-07-01 00:00:00",57409000,13586000,,0,4765000,,1,1,1,0,
782,"OLD SAYBROOK",0,"Town of Old Saybrook OPEB Plan",0,1,0,0,0,0,0,,0,344,1,868836,438492,0,,,,"2014-07-01 00:00:00",9241000,0,,0,3311745,,0,1,0,0,
783,"PLAINFIELD",0,"Town of Plainfield OPEB Plan - Board of Education",0,0,0,0,0,1,0,,0,,1,1092600,395242,0,,,,"2014-07-01 00:00:00",14122809,0,,0,5259621,,1,1,0,0,
784,"ORANGE",0,"Town of Orange OPEB Plan-Retirees",0,1,0,0,0,0,0,,0,344,1,2510778,954354,0,,,,"2014-07-01 00:00:00",30453882,0,,0,7744465,,0,1,0,0,
785,"PROSPECT",0,"Town of Prospect-OPEB",0,1,0,0,0,0,0,,0,,1,70029,17598,0,,,,"2016-06-30 00:00:00",589594,0,,1,539382,,0,1,0,0,
786,"PLAINVILLE",0,"Town of Plainville Healthcare Plan",0,1,0,0,0,0,0,,0,527,1,1277963,105387,0,,,,"2014-07-01 00:00:00",12117589,0,,0,10827403,,0,1,0,0,
787,"PORTLAND",0,"Town of Portland OPEB Plan",0,1,0,0,0,0,0,,0,,1,200564,87424,0,,,,"2014-07-01 00:00:00",2351989,0,,0,701957,,0,1,0,0,
788,"EAST LYME",0,"Town of East Lyme OPEB Plan",0,1,0,0,0,0,0,,0,489,1,939400,112400,0,,,,"2014-07-01 00:00:00",10485000,0,,0,7875600,,0,1,1,0,
789,"PUTNAM",0,"Town of Putnam Medical Benefit Plan",0,1,0,0,0,0,0,,0,,1,552700,71392,0,,,,"2014-07-01 00:00:00",6061400,0,,0,3418670,,0,1,0,0,
790,"REDDING",0,"Town of Redding OPEB Plan",0,1,0,0,0,0,0,,0,231,1,299947,88756,0,,,,"2014-07-01 00:00:00",2751153,0,,0,2335138,,0,1,1,0,
791,"SOMERS",0,"Town of Somers OPEB Plan - Town and Board of Education",0,1,0,0,0,0,0,,0,,1,342702,120890,0,,,,"2014-07-01 00:00:00",4585470,0,,0,2945299,,0,1,1,0,
792,"SOUTHINGTON",0,"Town of Andover OPEB Plan",0,1,0,0,0,0,0,,0,1347,1,2864000,1131000,0,,,,"2015-07-01 00:00:00",39963000,0,,0,11314000,,0,1,0,0,
793,"SPRAGUE",0,"Sprague Public Schools OPEB Plan",0,0,0,0,0,1,0,,0,37,1,62796,16833,0,,,,"2015-07-01 00:00:00",685020,0,,0,413401,,0,1,0,0,
