Record Num,Entity,Type of Plan,Plan Name,Volunteer,All Grps,Gen'l Twn Grp,Police Grp,Fire Grp,Teachers,NonCrtfd Ed Grp,Other Dscrptn,Other Grp,Number of Members:,Pay-As-You-Go,req'd emplyr contrib,emplyr contrib made,contrib percentage,GASB5 ValDate,GASB5 PBO,GASB5 NetAssets,GASB45 ValDate,GASB45 AAL,GASB45 AssetValue,Comments,Alternate Method,Plan NOPEBO,footnotes,Trust or Equivalent,Healthcare,Insurance,Other OPEB,DesriptionOtherOPEB
344,"BROOKLYN",0,"Brooklyn Public Schools OPEB Plan",0,0,0,0,0,1,0,,0,,1,218400,3253,0,,,,"2013-07-01 00:00:00",2374700,0,,0,1507262,,0,1,0,0,
345,"BURLINGTON",0,"Town of Burlington Post-Retirement Medical Insurance Program",0,1,0,0,0,0,0,,0,,1,22081,0,0,,,,"2011-07-01 00:00:00",116457,0,,0,58736,,0,1,0,0,
346,"DERBY",0,"City of Derby OPEB Plan",0,1,0,0,0,0,0,,0,383,1,2878860,697975,0,,,,"2012-07-01 00:00:00",27332100,0,,0,11396486,,0,1,1,0,
347,"EASTFORD",0,"Eastford Public Schools OPEB Program",0,0,0,0,0,1,0,,0,,1,57000,0,0,,,,"2012-07-01 00:00:00",490000,0,"Actuary used for the 7/1/12 valuation.  Resulting in lower AAL",0,814426,,0,1,0,0,
348,"EASTON",0,"Town of Easton OPEB Plan",0,1,0,0,0,0,0,,0,188,1,237345,60148,0,,,,"2012-07-01 00:00:00",2222858,0,,0,1494146,,0,1,1,0,
349,"FAIRFIELD",0,"Town of Fairfield OPEB Plan-Town",0,0,1,0,0,0,0,,0,535,0,4430000,4590000,0,,,,"2012-07-01 00:00:00",55048000,5554000,,0,6983000,,1,1,1,0,
350,"FAIRFIELD",0,"Town of Fairfield OPEB Plan-Police & Fire",0,0,0,1,1,0,0,,0,450,0,4548000,4659000,0,,,,"2012-07-01 00:00:00",62310000,5291000,,0,8719000,,1,1,1,0,
351,"FAIRFIELD",0,"Town of Fairfield OPEB Plan-Board of Education",0,0,0,0,0,1,1,,0,1620,1,1607000,902000,0,,,,"2012-07-01 00:00:00",24559000,0,,0,4345000,,0,1,0,0,
353,"GROTON (City)",0,"City of Groton OPEB Plan",0,1,0,0,0,0,0,,0,232,0,1509773,1563371,0,,,,"2013-07-01 00:00:00",10739447,1971780,,0,1974974,,1,1,1,0,
354,"GUILFORD",0,"Town of Guilford Retiree Benefit Program",0,1,0,0,0,0,0,,0,576,1,1655200,216992,0,,,,"2013-07-01 00:00:00",32242500,0,,0,4074498,,0,1,1,0,
355,"HAMPTON",0,"Hampton Public Schools OPEB Program",0,0,0,0,0,1,0,,0,,1,60703,10002,0,,,,"2013-06-30 00:00:00",1028489,0,,1,597957,,0,1,0,0,
356,"HARTFORD",0,"City of Hartford OPEB Plan",0,1,0,0,0,0,0,,0,6665,1,19991000,11650000,0,,,,"2013-07-01 00:00:00",262716000,0,,0,72892000,,0,1,1,0,
357,"HEBRON",0,"Town of Hebron OPEB Plan",0,1,0,0,0,0,0,,0,,1,172000,132000,0,,,,"2011-07-01 00:00:00",1717000,0,,0,822000,,0,1,0,0,
358,"KILLINGWORTH",0,"Killingworth OPEB Plan",0,1,0,0,0,0,0,,0,8,1,23622,0,0,,,,"2011-07-01 00:00:00",185496,0,,0,79444,,0,1,0,0,
359,"LEBANON",0,"Lebanon Board of Education OPEB Plan",0,0,0,0,0,1,1,,0,,1,328100,101300,0,,,,"2012-07-01 00:00:00",3815000,0,,0,1610300,,0,1,0,0,
360,"LISBON",0,"Lisbon Public Schools OPEB Program",0,0,0,0,0,1,0,,0,,1,174572,33821,0,,,,"2012-07-01 00:00:00",1906637,0,,0,920548,,0,1,0,0,
361,"MADISON",0,"Town of Madison OPEB Plan",0,1,0,0,0,0,0,,0,564,1,1386353,627606,0,,,,"2013-01-01 00:00:00",19559073,0,,0,3503347,,0,1,0,0,
362,"MANCHESTER",0,"Town of Manchester - OPEB Plan",0,1,0,0,0,0,0,,0,2833,0,16825000,11053000,0,,,,"2012-07-01 00:00:00",178350000,1388000,,0,23861000,,1,1,1,0,
363,"MARLBOROUGH",0,"Town of Marlborough OPEB Plan",0,0,0,0,0,1,0,,0,64,1,128000,19000,0,,,,"2011-07-01 00:00:00",1594000,0,,0,630000,,0,1,0,0,
364,"MILFORD",0,"City of Milford Retiree Medical OPEB Plan-",0,0,1,1,1,0,0,,0,1105,0,12248000,6407000,0,,,,"2012-07-01 00:00:00",129798000,2232000,,0,53930000,,1,1,1,0,
365,"MILFORD",0,"Board of Education Retiree Medical Benefit -City of Milford OPEB",0,0,0,0,0,1,1,,0,1735,1,14507000,3429000,0,,,,"2012-07-01 00:00:00",142358000,0,,0,64311000,,0,1,1,0,
366,"MONTVILLE",0,"Town of Montville OPEB Plan",0,0,0,0,0,1,0,,0,,1,108008,90596,0,,,,"2012-07-01 00:00:00",1284731,0,,0,29880,,0,1,1,0,
367,"NEW FAIRFIELD",0,"Town of New Fairfield OPEB Plan",0,1,0,0,0,0,0,,0,,0,614000,741000,0,,,,"2011-07-01 00:00:00",6424000,0,,0,830195,,1,1,0,0,
368,"NEW MILFORD",0,"Town of New Milford OPEB Plan",0,1,0,0,0,0,0,,0,,0,1113771,575764,0,,,,"2012-07-01 00:00:00",11987076,235000,,0,2223297,,1,1,1,0,
369,"SALEM",0,"Town of Salem Public Schools OPEB Program",0,0,0,0,0,1,0,,0,,1,160010,32780,0,,,,"2014-06-30 00:00:00",2309165,0,,1,782169,,0,1,0,0,
370,"SCOTLAND",0,"Town of Scotland Board of Education OPEB Plan",0,0,0,0,0,1,0,,0,,1,13842,0,0,,,,"2013-06-30 00:00:00",135235,0,,1,117416,,0,1,0,0,
371,"SEYMOUR",0,"Town of Seymour Medical Benefit Plan",0,1,0,0,0,0,0,,0,419,1,3115859,1667618,0,,,,"2011-07-01 00:00:00",42954575,0,,0,8396349,,0,1,1,0,
372,"SIMSBURY",0,"Town of Simsbury OPEB Plan",0,1,0,0,0,0,0,,0,948,0,1825000,1980158,0,,,,"2012-07-01 00:00:00",19989000,5018000,,0,-1706111,,1,1,1,0,
373,"SOUTH WINDSOR",0,"Town of South Windsor OPEB Plan",0,1,0,0,0,0,0,,0,936,0,864000,927000,0,,,,"2013-07-01 00:00:00",9510000,839000,,0,-26215,,1,1,0,0,
374,"STAMFORD",0,"City of Stamford OPEB Plan",0,1,0,0,0,0,0,,0,4383,0,27723000,20844369,0,,,,"2013-07-01 00:00:00",289142000,29338000,,0,53476631,,1,1,0,0,
375,"STRATFORD",0,"Stratford OBEP Plan",0,1,0,0,0,0,0,,0,2395,0,13330000,7076900,0,,,,"2012-07-01 00:00:00",154672638,2071587,,0,44727900,,1,1,1,0,
376,"SUFFIELD",0,"Town of Suffield OPEB Plan",0,1,0,0,0,0,0,,0,517,0,1611059,1744908,0,,,,"2012-07-01 00:00:00",16566286,3891769,,0,2374669,,1,1,0,0,
377,"THOMPSON",0,"Town of Suffield OPEB Plan",0,1,0,0,0,0,0,,0,220,1,349700,114109,0,,,,"2012-01-01 00:00:00",4423800,0,,0,1444529,,0,1,0,0,
378,"TOLLAND",0,"Town of Tolland OPEB Plan",0,1,0,0,0,0,0,,0,361,0,485000,483000,0,,,,"2012-07-01 00:00:00",4667000,372000,,0,-164428,,1,1,0,0,
379,"WATERTOWN",0,"Town of Watertown OPEB Plan",0,1,0,0,0,0,0,,0,653,0,3115459,1438191,0,,,,"2012-07-01 00:00:00",38325972,600613,,0,12285470,,1,1,1,0,
380,"WEST HAVEN",0,"City of West Haven OPEB Plan",0,1,0,0,0,0,0,,0,1777,1,12816573,7693470,0,,,,"2013-07-01 00:00:00",188688760,0,,0,29391508,,0,1,1,0,
381,"WEST HAVEN",0,"City of West Haven Allingtown Fire District Plan",0,0,0,0,1,0,0,,0,80,1,1342307,585466,0,,,,"2013-07-01 00:00:00",19201569,0,,0,3537895,,0,1,1,0,
382,"WESTON",0,"Town of Weston OPEB Plan",0,1,0,0,0,0,0,,0,576,0,1461000,1019244,0,,,,"2013-07-01 00:00:00",10921000,5062000,,0,333593,,1,1,1,0,
383,"BETHEL",0,"Town of Bethel OPEB Plan-Town",0,0,1,0,0,0,0,,0,96,1,497799,164815,0,,,,"2013-07-01 00:00:00",7581613,0,,0,1315632,,0,1,1,0,
384,"BETHEL",0,"Town of Bethel OPEB Plan - Police",0,0,0,1,0,0,0,,0,39,1,482622,3774,0,,,,"2013-07-01 00:00:00",5291619,0,,0,2261244,,0,1,1,0,
385,"BETHEL",0,"Town of Bethel OPEB Plan-Board of Education",0,0,0,0,0,1,1,,0,313,1,519046,337178,0,,,,"2013-07-01 00:00:00",4125282,0,,0,534475,,0,1,0,0,
386,"BLOOMFIELD",0,"Town of Bloomfield OPEB Plan",0,0,1,1,0,1,1,,0,,1,10476981,2131871,0,,,,"2012-07-01 00:00:00",94592555,0,,0,39847704,,0,1,1,0,
387,"AVON",0,"Town of Avon OPEB Plan",0,1,0,0,0,0,0,,0,608,0,2850000,2219000,0,,,,"2012-07-01 00:00:00",27287000,1740000,,0,3606601,,1,1,0,0,
388,"BETHANY",0,"Bethany Public Schools OPEB Plan",0,0,0,0,0,1,1,,0,,1,114900,6600,0,,,,"2013-07-01 00:00:00",1108800,0,,1,961401,,0,1,0,0,
389,"BRISTOL",0,"Bristol Retiree Health Plan",0,1,0,0,0,0,0,,0,1990,0,8568000,6722000,0,,,,"2012-07-01 00:00:00",75052000,1847000,,0,25622000,,1,1,1,0,
391,"CANTERBURY",0,"Town of Canterbury OPEB Plan",0,1,0,0,0,0,0,,0,122,1,180362,178345,0,,,,"2011-07-01 00:00:00",1967387,0,,0,109141,,0,1,0,0,
392,"CANTON",0,"Town of Canton OPEB Plan",0,0,0,0,0,1,1,,0,203,0,229000,229000,0,,,,"2014-07-01 00:00:00",2071000,525719,,0,-288451,,1,1,0,0,
393,"CHESHIRE",0,"Town of Cheshire OPEB Plan - Town",0,1,0,0,0,0,0,,0,145,0,81929,179886,0,,,,"2013-07-01 00:00:00",2259585,58513,,0,-435390,,1,1,1,0,
394,"CHESHIRE",0,"Town of Cheshire OPEB Plan - Police",0,0,0,1,0,0,0,,0,63,0,697112,62712,0,,,,"2013-07-01 00:00:00",8459755,724799,,0,3631047,,1,1,1,0,
395,"CHESHIRE",0,"Town of Cheshire OPEB Plan - BOE",0,0,0,0,0,1,1,,0,476,0,1549275,900595,0,,,,"2013-07-01 00:00:00",17488790,452885,,0,3775185,,1,1,1,0,
396,"CHESTER",0,"Town of Chester OPEB Program",0,1,0,0,0,0,0,,0,,1,5958,5100,0,,,,"2012-07-01 00:00:00",40295,0,,0,4854,,0,1,0,0,
397,"CHESTER",0,"Chester Public Schools OPEB Program",0,0,0,0,0,1,1,,0,,1,21811,12354,0,,,,"2013-06-30 00:00:00",138599,0,,0,34490,,0,1,0,0,
398,"COLCHESTER",0,"Town of Colchester OPEB Plan",0,1,0,0,0,0,0,,0,425,1,462000,184000,0,,,,"2013-07-01 00:00:00",6179000,0,,0,1607683,,0,1,1,0,
399,"COVENTRY",0,"Town of Coventry OPEB Plan",0,1,0,0,0,0,0,,0,388,1,539000,149000,0,,,,"2012-07-01 00:00:00",4777000,0,,0,2639601,,0,1,1,0,
400,"CROMWELL",0,"Town of Cromwell OPEB Plan",0,1,0,0,0,0,0,,0,452,0,808500,417000,0,,,,"2013-07-01 00:00:00",6196300,96200,,0,3810964,,1,1,1,0,
401,"DANBURY",0,"City of Danbury Post Employment Retirement Plan",0,1,0,0,0,0,0,,0,2152,1,16048100,6943200,0,,,,"2012-07-01 00:00:00",154469400,0,,0,44712700,,0,1,1,0,
402,"DARIEN",0,"Town OF Darien OPEB Plan - Police",0,0,0,1,0,0,0,,0,67,0,444733,354733,0,,,,"2013-06-30 00:00:00",5387763,2365805,,0,-252951,,1,1,0,0,
403,"DARIEN",0,"Town of Darien OPEB Plan - Non-Police",0,1,0,0,0,0,0,,0,583,0,367484,367484,0,,,,"2013-06-30 00:00:00",3899220,1508244,,0,0,,1,1,0,0,
404,"EAST GRANBY",0,"East Granby Retirees OPEB Plan",0,0,0,0,0,1,1,,0,130,1,299000,76000,0,,,,"2012-07-01 00:00:00",3145000,0,,0,1182772,,0,1,0,0,
405,"EAST HAMPTON",0,"Town of East Hampton OPEB Plan-Board of Education",0,0,0,0,0,1,1,,0,212,1,527000,232000,0,,,,"2013-07-01 00:00:00",5973888,0,,0,1540918,,0,1,0,0,
406,"EAST HARTFORD",0,"Town of East Hartford OPEB Plan",0,1,0,0,0,0,0,,0,2579,0,13816000,4383000,0,,,,"2013-07-01 00:00:00",160456000,1037000,,0,44651000,,1,1,1,0,
407,"EAST LYME",0,"Town of East Lyme OPEB Plan",0,1,0,0,0,0,0,,0,503,1,1098000,196700,0,,,,"2012-07-01 00:00:00",11457200,0,,0,6118700,,0,1,1,0,
408,"ELLINGTON",0,"Town of Ellington Retirement Healthcare Plan",0,1,0,0,0,0,0,,0,,1,322758,189080,0,,,,"2012-07-01 00:00:00",4080961,0,,0,828373,,0,1,0,0,
409,"ENFIELD",0,"Town of Enfield OPEB Plan",0,1,0,0,0,0,0,,0,1291,0,2029000,1266000,0,,,,"2013-07-01 00:00:00",24916000,3530000,,0,1344000,,1,1,1,0,
410,"ESSEX",0,"Town of Essex Employees' OPEB Plan",0,1,0,0,0,0,0,,0,,1,44044,12959,0,,,,"2011-07-01 00:00:00",430452,0,,0,142128,,0,1,0,0,
411,"ESSEX",0,"Town of Essex Teachers' OPEB Plan",0,0,0,0,0,1,0,,0,,1,49012,0,0,,,,"2011-07-01 00:00:00",425094,0,,0,244063,,0,1,0,0,
412,"FARMINGTON",0,"Town of Farmington Post-Retirement Medical Program (RMP)",0,1,0,0,0,0,0,,0,989,1,3132286,1101272,0,,,,"2013-07-01 00:00:00",36108188,0,,0,5958025,,0,1,0,0,
413,"GLASTONBURY",0,"Town of Glastonbury OPEB Plan",0,1,0,0,0,0,0,,0,1069,0,1556000,1088000,0,,,,"2013-07-01 00:00:00",15478000,1405000,,0,2264356,,1,1,1,0,
414,"GRANBY",0,"Town of Granby OPEB Plan - Town & Board of Education",0,1,0,0,0,0,0,,0,386,0,524000,389000,0,,,,"2013-07-01 00:00:00",5715086,1040223,,0,488402,,1,1,0,0,
415,"GREENWICH",0,"Retiree Medical and Life Plan ( RMLI Plan)",0,1,0,0,0,0,0,,0,3049,0,5267000,2435000,0,,,,"2013-07-01 00:00:00",75087425,18100133,,0,-1215892,,1,1,1,0,
416,"GRISWOLD",0,"Town of Griswold OPEB Plan",0,1,0,0,0,0,0,,0,334,1,284871,115825,0,,,,"2012-07-01 00:00:00",1900625,0,,0,789273,,0,1,1,0,
417,"GROTON",0,"Groton Retired Employees Healthcare Plan",0,1,0,0,0,0,0,,0,1129,0,3552000,3738481,0,,,,"2013-07-01 00:00:00",43697000,8974000,,0,-895268,,1,1,0,0,
418,"HAMDEN",0,"Town of Hamden OPEB Plan",0,1,0,0,0,0,0,,0,2132,1,37757368,17669283,0,,,,"2014-07-01 00:00:00",451966876,0,"Checked pay-as-you-go because net position is negative.",0,136849403,,1,1,1,0,
419,"KILLINGLY",0,"Town of Killingly OPEB Plan",0,1,0,0,0,0,0,,0,,1,760600,306500,0,,,,"2013-07-01 00:00:00",10074300,0,,0,3631600,,0,1,1,0,
420,"LEDYARD",0,"Town of Ledyard OPEB Plan",0,1,0,0,0,0,0,,0,380,1,814310,321351,0,,,,"2013-07-01 00:00:00",11116420,0,,0,2122947,,0,1,0,0,
421,"LITCHFIELD",0,"Town of Litchfield OPEB Plan - Teacher and Administrators",0,0,0,0,0,1,1,,0,142,0,291000,271000,0,,,,"2012-07-01 00:00:00",3124000,621000,,0,811000,,1,1,0,0,
422,"MANSFIELD",0,"Town of Mansfield Postemployment Healthcare Plan",0,1,0,0,0,0,0,,0,397,0,295000,341000,0,,,,"2012-07-01 00:00:00",2483000,363000,,0,-21886000,,1,1,1,0,
423,"MERIDEN",0,"Meriden Postemployment Healthcare Plan",0,1,0,0,0,0,0,,0,1983,0,7725338,5483979,0,,,,"2012-07-01 00:00:00",80957206,10416198,,0,43372847,,1,1,0,0,
424,"MIDDLEBURY",0,"Town of Middlebury OPEB Plan",0,1,0,0,0,0,0,,0,44,1,504794,192824,0,,,,"2013-07-01 00:00:00",8032697,0,,0,2010776,,0,1,0,0,
425,"MIDDLETOWN",0,"The City of Middletown Plan",0,1,0,0,0,0,0,,0,1793,0,12984000,9718000,0,,,,"2012-07-01 00:00:00",151468000,5850000,,0,37140000,,1,1,0,0,
426,"MONROE",0,"Town of Monroe - Police OPEB Plan",0,0,0,1,0,0,0,,0,,1,175750,31212,0,,,,"2012-07-01 00:00:00",1702216,0,,0,596232,,0,1,0,0,
427,"MONROE",0,"Town of Monroe Board of Education OPEB Plan",0,0,0,0,0,1,1,,0,,1,567391,387594,0,,,,"2012-07-01 00:00:00",9652132,0,,0,2461953,,0,1,1,0,
428,"NAUGATUCK",0,"Naugatuck OPEB Plan",0,1,0,0,0,0,0,,0,1307,0,14372300,5080300,0,,,,"2012-07-01 00:00:00",145760194,2531474,,0,55676100,,1,1,1,0,
429,"NEW BRITAIN",0,"The City of New Britain OPEB Plan",0,1,0,0,0,0,0,,0,2548,0,6360000,6291000,0,,,,"2012-07-01 00:00:00",68033000,1171000,,0,994000,,1,1,0,0,
430,"NEW CANAAN",0,"Town of New Canaan OPEB Plan",0,1,0,0,0,0,0,,0,,0,2666479,1766512,0,,,,"2012-07-01 00:00:00",26026821,5406066,,0,718563,,1,1,0,0,
431,"NEW HAVEN",0,"City of New Haven OPEB Plan",0,1,0,0,0,0,0,,0,6597,0,38556000,24485900,0,,,,"2013-07-01 00:00:00",441057000,305830,,0,132075000,,1,1,1,0,
432,"NEWTOWN",0,"Town of Newtown OPEB Plan",0,1,0,0,0,0,0,,0,,0,720995,245851,0,,,,"2012-07-01 00:00:00",6264781,610498,,0,952417,,1,1,0,0,
433,"NORTH BRANFORD",0,"Town of North Branford OPEB Plan",0,1,0,0,0,0,0,,0,367,0,691000,726455,0,,,,"2012-07-01 00:00:00",7320000,1010000,,0,-117297,,1,1,1,0,
434,"NORTH STONINGTON",0,"Town of North Stonington OPEB Plan",0,0,0,0,0,1,1,,0,,1,232007,88193,0,,,,"2012-07-01 00:00:00",4738317,0,,0,1016586,,0,1,1,0,
435,"NORWALK",0,"City of Norwalk OPEB Plan",0,1,0,0,0,0,0,,0,3020,0,19302000,15655506,0,,,,"2013-07-01 00:00:00",282040000,37232000,,0,22112509,,1,1,1,0,
436,"NORWICH",0,"The City of Norwich, Retiree Health Plan",0,1,0,0,0,0,0,,0,1220,0,6040000,6040000,0,,,,"2013-07-01 00:00:00",55483000,9683000,,0,4794000,,1,1,1,0,
437,"OLD SAYBROOK",0,"Town of Old Saybrook OPEB Plan",0,1,0,0,0,0,0,,0,,1,914000,540000,0,,,,"2012-07-01 00:00:00",10117000,0,,0,2448110,,0,1,1,0,
438,"ORANGE",0,"Town of Orange OPEB Plan-Retirees",0,1,0,0,0,0,0,,0,378,1,2266151,743200,0,,,,"2012-07-01 00:00:00",26549287,0,,0,4658698,,0,1,0,0,
439,"PLAINFIELD",0,"Town of Plainfield OPEB Plan - Board of Education",0,0,0,0,0,1,1,,0,,1,1008800,230862,0,,,,"2012-07-01 00:00:00",11964800,0,,0,3928870,,0,1,0,0,
440,"PLAINVILLE",0,"Town of Plainville Healthcare Plan",0,1,0,0,0,0,0,,0,492,1,1540852,295153,0,,,,"2012-07-01 00:00:00",15503060,0,,0,8447034,,0,1,0,0,
441,"PORTLAND",0,"Town of Portland OPEB Plan",0,1,0,0,0,0,0,,0,,1,189106,68270,0,,,,"2014-07-01 00:00:00",2351989,0,,0,476856,,0,1,0,0,
442,"PROSPECT",0,"Town of Prospect-OPEB",0,1,0,0,0,0,0,,0,,1,78515,11172,0,,,,"2014-06-30 00:00:00",602827,0,,1,426691,,0,1,0,0,
443,"PUTNAM",0,"Town of Putnam Medical Benefit Plan",0,0,0,0,0,1,1,,0,,1,572800,224629,0,,,,"2011-07-01 00:00:00",6761400,0,,0,2461014,,0,1,0,0,
444,"REDDING",0,"Town of Redding OPEB Plan",0,1,0,0,0,0,0,,0,252,1,243714,11814,0,,,,"2012-07-01 00:00:00",1998171,0,,0,2066921,,0,1,1,0,
445,"SOMERS",0,"Town of Somers OPEB Plan - Town and Board of Education",0,1,0,0,0,0,0,,0,,1,473565,168800,0,,,,"2012-07-01 00:00:00",6604341,0,,0,2440125,,0,1,1,0,
446,"SOUTHINGTON",0,"Town of Southington OPEB Plan-Health Self-Insurance Plan",0,1,0,0,0,0,0,,0,1367,1,2852000,1535000,0,,,,"2013-07-01 00:00:00",34262000,0,,0,8411000,,0,1,0,0,
447,"SPRAGUE",0,"Sprague Public Schools OPEB Plan",0,0,0,0,0,1,0,,0,,1,60842,14307,0,,,,"2012-07-01 00:00:00",659399,0,,0,332109,,0,1,0,0,
448,"STAFFORD",0,"Stafford Board of Education OPEB Plan",0,0,0,0,0,1,0,,0,318,1,413600,66000,0,,,,"2013-01-01 00:00:00",4678000,0,,0,1074000,,0,1,0,0,
449,"STERLING",0,"Sterling Public Schools OPEB Program",0,0,0,0,0,1,0,,0,,1,296419,74735,0,,,,"2013-06-30 00:00:00",2801370,0,,1,2401740,,0,1,0,0,
450,"STONINGTON",0,"Town of Stonington OPEB Plan",0,1,0,0,0,0,0,,0,,0,731000,694000,0,,,,"2013-07-01 00:00:00",5200625,679426,,0,-67332,,1,1,0,0,
451,"THOMASTON",0,"Town of Thomaston OPEB Plan -Town",0,0,1,1,0,0,0,"Highway, Sewer, White Collar",1,,0,1249797,652571,0,,,,"2013-07-01 00:00:00",15904480,93552,,0,3390375,,1,1,0,0,
452,"THOMASTON",0,"Town of Thomaston OPEB Plan - Board of Education",0,0,0,0,0,1,1,,0,,1,414469,188015,0,,,,"2013-07-01 00:00:00",5064158,0,,0,1862722,,0,1,1,0,
453,"TORRINGTON",0,"City of Torrington OPEB Plan",0,1,0,0,0,0,0,,0,1495,1,7999900,2962800,0,,,,"2012-07-01 00:00:00",71919500,0,,0,27352700,,0,1,1,0,
454,"TRUMBULL",0,"Town of Trumbull OPEB Plan",0,1,0,0,0,0,0,,0,1263,0,1690713,764501,0,,,,"2012-07-01 00:00:00",27544001,26309,,0,7157854,,1,1,1,0,
455,"UNION",0,"Union Public School OPEB Program",0,0,0,0,0,1,0,,0,,1,248523,0,0,,,,"2013-06-30 00:00:00",1617210,0,,1,743561,,0,1,0,0,
456,"VERNON",0,"Town of Vernon OPEB Plan - Police",0,0,0,1,0,0,0,,0,64,0,187889,146350,0,,,,"2012-07-01 00:00:00",1821136,70008,,0,531669,,1,1,0,0,
457,"VERNON",0,"Town of Vernon OPEB Plan - Town",0,1,0,0,0,0,0,,0,176,0,170380,128430,0,,,,"2012-07-01 00:00:00",1363777,7001,,0,557365,,1,1,0,0,
458,"VERNON",0,"Town of Vernon OPEB Plan  - Board of Education",0,0,0,0,0,1,0,,0,714,1,494253,365249,0,,,,"2012-07-01 00:00:00",5016063,0,,0,1196082,,1,1,0,0,
459,"WALLINGFORD",0,"WALLINGFORD OPEB PLAN",0,0,0,1,1,1,0,,0,1253,1,3808000,2185000,0,,,,"2013-07-01 00:00:00",44021000,0,,0,13186000,,0,1,0,0,
460,"WATERBURY",0,"City of Waterbury OPEB Plan",0,1,0,0,0,0,0,,0,6841,1,73613000,38030000,0,,,,"2012-07-01 00:00:00",889578000,0,,0,230143000,,0,1,1,0,
461,"WATERFORD",0,"Town of Waterford OPEB Plan",0,1,0,0,0,0,0,,0,733,1,2747000,608000,0,,,,"2012-07-01 00:00:00",28551800,0,,0,11660300,,0,1,0,0,
462,"WEST HARTFORD",0,"Town of West Hartford OPEB Plan",0,1,0,0,0,0,0,,0,2646,0,8999000,7690000,0,,,,"2013-07-01 00:00:00",118865000,183000,,0,6353000,,1,1,0,0,
463,"WESTBROOK",0,"Town of Westbrook OPEB Plan - Town",0,1,0,0,0,0,0,,0,41,1,43296,12868,0,,,,"2011-07-01 00:00:00",349552,0,,0,137358,,0,1,0,0,
464,"WESTBROOK",0,"Town of Westbrook OPEB Plan - Board of Education",0,0,0,0,0,1,1,,0,156,1,54886,50771,0,,,,"2011-07-01 00:00:00",1075642,0,,0,699159,,0,1,0,0,
465,"WESTPORT",0,"Town of Westport OPEB Plan",0,1,0,0,0,0,0,,0,1575,0,11797000,11101000,0,,,,"2012-07-01 00:00:00",117580000,11575000,,0,20690374,,1,1,1,0,
466,"WETHERSFIELD",0,"Town of Wethersfield OPEB Plan",0,1,0,0,0,0,0,,0,998,0,6029000,2511928,0,,,,"2013-07-01 00:00:00",56829797,6441315,,0,11756933,,1,1,0,0,
467,"WILLINGTON",0,"Town of Willington OPEB Plan - Teachers",0,0,0,0,0,1,0,,0,42,1,61593,32252,0,,,,"2014-06-30 00:00:00",1075973,0,,0,1033977,,0,1,0,0,
