Record Num,Entity,Type of Plan,Plan Name,Volunteer,All Grps,Gen'l Twn Grp,Police Grp,Fire Grp,Teachers,NonCrtfd Ed Grp,Other Dscrptn,Other Grp,Number of Members:,Pay-As-You-Go,req'd emplyr contrib,emplyr contrib made,contrib percentage,GASB5 ValDate,GASB5 PBO,GASB5 NetAssets,GASB45 ValDate,GASB45 AAL,GASB45 AssetValue,Comments,Alternate Method,Plan NOPEBO,footnotes,Trust or Equivalent,Healthcare,Insurance,Other OPEB,DesriptionOtherOPEB
530,"BLOOMFIELD",0,"Town of Bloomfield OPEB Plan",0,0,1,1,0,1,1,,0,,0,10681456,5175867,0,,,,"2014-07-01 00:00:00",64892076,2369726,"8/29/16-See e-mail in audit from Vanessa Rossitto to Bill with OPEB schedule of funding progress.",0,44730977,,1,1,1,0,
531,"BRISTOL",0,"Bristol Retiree Health Plan",0,1,0,0,0,0,0,,0,2013,0,7008204,3936887,0,,,,"2014-07-01 00:00:00",60732614,4439558,,0,28307518,,1,1,1,0,
532,"BROOKFIELD",0,"Town of Brookfield OPEB Plan",0,1,0,0,0,0,0,,0,,1,3783881,279798,0,,,,"2014-07-01 00:00:00",26493390,0,,0,18958846,,0,1,1,0,
533,"CANTERBURY",0,"Town of Canterbury OPEB Plan",0,1,0,0,0,0,0,,0,121,1,140964,74093,0,,,,"2014-07-01 00:00:00",1321593,0,,0,176461,,0,1,0,0,
534,"CANTON",0,"Town of Canton OPEB Plan",0,0,0,0,0,1,1,,0,,0,229000,229000,0,,,,"2014-07-01 00:00:00",2071201,525719,,0,-57555,,1,1,0,0,
535,"CHESHIRE",0,"Town of Cheshire OPEB Plan - Town",0,1,0,0,0,0,0,,0,131,0,95518,196227,0,,,,"2013-07-01 00:00:00",2259585,58513,,0,-536744,,1,1,1,0,
536,"CHESHIRE",0,"Town of Cheshire OPEB Plan - Police",0,0,0,1,0,0,0,,0,75,0,673997,155183,0,,,,"2013-07-01 00:00:00",8459755,724799,,0,4178193,,1,1,1,0,
537,"CHESHIRE",0,"Town of Cheshire OPEB Plan - BOE",0,0,0,0,0,1,1,,0,460,0,1007717,631310,0,,,,"2013-07-01 00:00:00",17488790,452885,,0,4157184,,1,1,1,0,
538,"CHESTER",0,"Town of Chester OPEB Program",0,1,0,0,0,0,0,,0,,1,5958,0,0,,,,"2012-07-01 00:00:00",40295,0,,0,10725,,0,1,0,0,
539,"CHESTER",0,"Chester Public Schools OPEB Program",0,0,0,0,0,1,1,,0,,1,22824,3473,0,,,,"2013-06-30 00:00:00",138599,0,,0,52683,,0,1,0,0,
540,"COLCHESTER",0,"Town of Colchester OPEB Plan",0,1,0,0,0,0,0,,0,425,1,554266,197603,0,,,,"2013-07-01 00:00:00",6179000,0,,0,1958987,,0,1,1,0,
541,"COVENTRY",0,"Town of Coventry OPEB Plan",0,1,0,0,0,0,0,,0,377,1,579000,139000,0,,,,"2014-07-01 00:00:00",5140000,0,,0,3070802,,0,1,1,0,
542,"CROMWELL",0,"Town of Cromwell OPEB Plan",0,1,0,0,0,0,0,,0,452,0,597900,496200,0,,,,"2013-07-01 00:00:00",6196300,96200,,0,3860246,,0,1,1,0,
543,"DANBURY",0,"City of Danbury Post Employment Retirement Plan",0,1,0,0,0,0,0,,0,2090,0,16328600,8950000,0,,,,"2014-07-01 00:00:00",259259700,1200000,"See excel spreadsheet in audit report for OPEB calculations.",0,53047900,,0,1,1,0,
544,"DARIEN",0,"Town of Darien OPEB Plan - Non-Police",0,1,0,0,0,0,0,,0,583,0,566010,566010,0,,,,"2013-06-30 00:00:00",5577342,1834852,,0,0,,1,1,0,0,
545,"DARIEN",0,"Town OF Darien OPEB Plan - Police",0,0,0,1,0,0,0,,0,67,0,465340,465340,0,,,,"2013-06-30 00:00:00",5681545,2608118,,0,-245818,,1,1,0,0,
546,"EAST GRANBY",0,"East Granby Retirees OPEB Plan",0,0,0,0,0,1,1,"administrators",1,120,1,321000,94000,0,,,,"2014-07-01 00:00:00",2674432,0,"Use AAL on p. 5-23 per discussion with BP on 9/9/16.",0,1405830,,0,1,0,0,
547,"EAST HAMPTON",0,"Town of East Hampton OPEB Plan-Board of Education",0,0,0,0,0,1,1,,0,212,1,489108,228299,0,,,,"2013-07-01 00:00:00",5973888,0,,0,1799262,,0,1,0,0,
548,"EAST HARTFORD",0,"Town of East Hartford OPEB Plan",0,1,0,0,0,0,0,,0,2579,0,14515000,3831000,0,,,,"2013-07-01 00:00:00",160456000,1037000,,0,55102000,,1,1,1,0,
549,"EAST LYME",0,"Town of East Lyme OPEB Plan",0,1,0,0,0,0,0,,0,489,1,1116000,21300,0,,,,"2014-07-01 00:00:00",10485000,0,,0,7160400,,0,1,1,0,
550,"ELLINGTON",0,"Town of Ellington Retirement Healthcare Plan",0,1,0,0,0,0,0,,0,,1,346108,171456,0,,,,"2014-07-01 00:00:00",4620616,0,,0,995566,,0,1,0,0,
551,"ENFIELD",0,"Town of Enfield OPEB Plan",0,1,0,0,0,0,0,,0,1291,0,2261000,1403000,0,,,,"2013-07-01 00:00:00",24916000,3530000,,0,2210000,,1,1,1,0,
552,"ESSEX",0,"Town of Essex Employees' OPEB Plan",0,1,0,0,0,0,0,,0,,1,47212,13219,0,,,,"2014-07-01 00:00:00",523591,0,,0,173901,,0,1,0,0,
579,"NORWICH",0,"The City of Norwich, Retiree Health Plan",0,1,0,0,0,0,0,,0,1220,0,5446000,5446000,0,,,,"2013-07-01 00:00:00",55483000,9683000,,0,4780000,,1,1,1,0,
580,"OLD SAYBROOK",0,"Town of Old Saybrook OPEB Plan",0,1,0,0,0,0,0,,0,344,1,988000,588000,0,,,,"2014-07-01 00:00:00",9241000,0,,0,2871004,,0,1,0,0,
581,"ORANGE",0,"Town of Orange OPEB Plan-Retirees",0,1,0,0,0,0,0,,0,344,1,2419598,815608,0,,,,"2014-07-01 00:00:00",26549287,0,,0,6235774,,0,1,0,0,
582,"PLAINFIELD",0,"Town of Plainfield OPEB Plan - Board of Education",0,0,0,0,0,1,1,,0,,1,1021900,254768,0,,,,"2014-07-01 00:00:00",14122809,0,,0,4634644,,0,1,0,0,
583,"PLAINVILLE",0,"Town of Plainville Healthcare Plan",0,1,0,0,0,0,0,,0,527,1,1567313,74424,0,,,,"2014-07-01 00:00:00",12117589,0,,0,9808002,,0,1,0,0,
584,"PORTLAND",0,"Town of Portland OPEB Plan",0,1,0,0,0,0,0,,0,,1,190913,67292,0,,,,"2014-07-01 00:00:00",2351989,0,,0,595638,,0,1,0,0,
585,"PROSPECT",0,"Town of Prospect-OPEB",0,1,0,0,0,0,0,,0,,1,71799,11539,0,,,,"2015-06-30 00:00:00",701466,0,,1,486951,,0,1,0,0,
586,"WATERBURY",0,"City of Waterbury OPEB Plan",0,1,0,0,0,0,0,,0,6922,1,74383000,44706000,0,,,,"2014-07-01 00:00:00",987693000,0,,0,257465000,,0,1,1,0,
587,"REDDING",0,"Town of Redding OPEB Plan",0,1,0,0,0,0,0,,0,231,1,249280,130128,0,,,,"2014-07-01 00:00:00",2751153,0,,0,2157643,,0,1,1,0,
588,"SOMERS",0,"Town of Somers OPEB Plan - Town and Board of Education",0,1,0,0,0,0,0,,0,,1,477785,100766,0,,,,"2012-07-01 00:00:00",6404341,0,,0,2772056,,0,1,1,0,
589,"SOUTHINGTON",0,"Town of Southington OPEB Plan-Health Self-Insurance Plan",0,1,0,0,0,0,0,,0,1367,1,2831000,1444000,0,,,,"2013-07-01 00:00:00",34262000,0,,0,9697000,,0,1,0,0,
590,"SPRAGUE",0,"Sprague Public Schools OPEB Plan",0,1,0,0,0,1,0,,0,,1,61797,16775,0,,,,"2012-07-01 00:00:00",659399,0,,0,372563,,0,1,0,0,
591,"STAFFORD",0,"Stafford Board of Education OPEB Plan",0,1,0,0,0,0,0,,0,,0,419300,41100,0,,,,"2013-01-01 00:00:00",4678000,0,,0,1519600,,0,1,0,0,
592,"STERLING",0,"Sterling Public Schools OPEB Program",0,0,0,0,0,1,0,,0,,1,296419,59611,0,,,,"2013-06-30 00:00:00",2801370,0,,1,2620433,,0,1,0,0,
593,"STONINGTON",0,"Town of Stonington OPEB Plan",0,1,0,0,0,0,0,,0,,0,412037,327071,0,,,,"2013-07-01 00:00:00",5200625,679426,,0,16883,,1,1,0,0,
594,"THOMASTON",0,"Town of Thomaston OPEB Plan -Town",0,0,1,1,0,0,0,"Highway, Sewer, White Collar",1,,0,1480136,631108,0,,,,"2014-07-01 00:00:00",19190331,146570,,0,4258513,,1,1,0,0,
595,"THOMASTON",0,"Town of Thomaston OPEB Plan - Board of Education",0,0,0,0,0,1,1,,0,,1,456347,156020,0,,,,"2014-07-01 00:00:00",5404325,0,,0,2167476,,0,1,1,0,
596,"TORRINGTON",0,"City of Torrington OPEB Plan",0,1,0,0,0,0,0,,0,1495,0,8175400,3460800,0,,,,"2014-07-01 00:00:00",102954000,0,,0,31833700,,0,1,1,0,
597,"TRUMBULL",0,"Town of Trumbull OPEB Plan",0,1,0,0,0,0,0,,0,973,0,1690667,764501,0,,,,"2014-07-01 00:00:00",32052498,28730,,0,7972752,,1,1,1,0,
598,"UNION",0,"Union Public School OPEB Program",0,0,0,0,0,1,0,,0,,1,254488,0,0,,,,"2013-06-30 00:00:00",1617210,0,,1,994948,,0,1,0,0,
599,"VERNON",0,"Town of Vernon OPEB Plan - Police",0,0,0,1,0,0,0,,0,58,0,197475,142020,0,,,,"2014-07-01 00:00:00",1948615,162026,,0,592096,,1,1,0,0,
600,"VERNON",0,"Town of Vernon OPEB Plan - Town",0,1,0,0,0,0,0,,0,176,0,179073,162056,0,,,,"2014-07-01 00:00:00",1494936,75007,,0,579595,,1,1,0,0,
601,"VERNON",0,"Town of Vernon OPEB Plan  - Board of Education",0,0,0,0,0,1,1,,0,691,0,519471,517837,0,,,,"2014-07-01 00:00:00",3007647,0,,0,1208901,,1,1,0,0,
602,"WALLINGFORD",0,"WALLINGFORD OPEB PLAN",0,0,0,1,1,1,0,,0,1253,1,3887000,2464000,0,,,,"2013-07-01 00:00:00",44021000,0,,0,14403000,,0,1,0,0,
603,"WATERFORD",0,"Town of Waterford OPEB Plan",0,1,0,0,0,0,0,,0,804,0,2720300,584100,0,,,,"2014-07-01 00:00:00",27244800,0,,0,13574800,,0,1,0,0,
604,"WEST HARTFORD",0,"Town of West Hartford OPEB Plan",0,1,0,0,0,0,0,,0,2646,0,9780000,8473000,0,,,,"2013-07-01 00:00:00",118865000,183000,,0,7736000,,1,1,0,0,
605,"WESTBROOK",0,"Town of Westbrook OPEB Plan - Town",0,1,0,0,0,0,0,,0,41,1,46145,15459,0,,,,"2014-07-01 00:00:00",418404,0,,0,166815,,0,1,0,0,
606,"WESTBROOK",0,"Town of Westbrook OPEB Plan - Board of Education",0,0,0,0,0,1,1,,0,165,1,87625,21711,0,,,,"2014-07-01 00:00:00",1430011,0,,0,757988,,0,1,0,0,
607,"WESTPORT",0,"Town of Westport OPEB Plan",0,1,0,0,0,0,0,,0,1651,0,10298472,10298472,0,,,,"2013-07-01 00:00:00",107538526,17830039,,0,20657066,,1,1,1,0,
553,"ESSEX",0,"Town of Essex Teachers' OPEB Plan",0,0,0,0,0,1,0,,0,,1,68302,43908,0,,,,"2014-07-01 00:00:00",1439799,0,,0,264646,,0,1,0,0,
554,"FARMINGTON",0,"Town of Farmington Post-Retirement Medical Program (RMP)",0,1,0,0,0,0,0,,0,989,1,3303639,1124433,0,,,,"2013-07-01 00:00:00",36108188,0,,0,8139556,,0,1,0,0,
555,"GLASTONBURY",0,"Town of Glastonbury OPEB Plan",0,1,0,0,0,0,0,,0,1069,0,1528458,1381616,0,,,,"2013-07-01 00:00:00",15478000,1405000,,0,2425568,,1,1,1,0,
556,"GRANBY",0,"Town of Granby OPEB Plan - Town & Board of Education",0,1,0,0,0,0,0,,0,386,0,526242,661242,0,,,,"2013-07-01 00:00:00",5715086,1040223,,0,356501,,1,1,0,0,
557,"GREENWICH",0,"Retiree Medical and Life Plan ( RMLI Plan)",0,1,0,0,0,0,0,,0,2916,0,5765560,3766314,0,,,,"2013-07-01 00:00:00",75087425,18100133,,0,793291,,1,1,1,0,
558,"GRISWOLD",0,"Town of Griswold OPEB Plan",0,1,0,0,0,0,0,,0,355,1,354887,111452,0,,,,"2014-07-01 00:00:00",2804649,0,,0,1007131,,0,1,1,0,
559,"GROTON",0,"Groton Retired Employees Healthcare Plan",0,1,0,0,0,0,0,,0,1048,0,3694000,4050481,0,,,,"2014-07-01 00:00:00",46371000,11636000,,0,-1264418,,1,1,0,0,
560,"GROTON (City)",0,"City of Groton OPEB Plan",0,1,0,0,0,0,0,,0,232,0,1261962,1285585,0,,,,"2013-07-01 00:00:00",10739447,1971780,,0,1943965,,1,1,1,0,
561,"HAMDEN",0,"Town of Hamden OPEB Plan",0,1,0,0,0,0,0,,0,2132,1,38069376,17338134,0,,,,"2014-07-01 00:00:00",451966876,0,"Checked pay-as-you-go because net position in trust fund is negative.",0,154079102,,1,1,1,0,
562,"KILLINGLY",0,"Town of Killingly OPEB Plan",0,1,0,0,0,0,0,,0,,1,815100,331800,0,,,,"2013-07-01 00:00:00",10074300,0,,0,4064900,,0,1,1,0,
563,"LEDYARD",0,"Town of Ledyard OPEB Plan",0,0,0,0,0,1,1,,0,380,1,867671,335712,0,,,,"2013-07-01 00:00:00",11116420,0,,0,2651368,,0,1,0,0,
564,"LITCHFIELD",0,"Town of Litchfield OPEB Plan - Teacher and Administrators",0,0,0,0,0,1,1,,0,149,0,294000,100000,0,,,,"2014-07-01 00:00:00",2571000,886000,,0,990000,,1,1,0,0,
565,"MANSFIELD",0,"Town of Mansfield Postemployment Healthcare Plan",0,1,0,0,0,0,0,,0,398,0,301000,295000,0,,,,"2014-07-01 00:00:00",2872658,458039,,0,-15329,,1,1,1,0,
566,"MERIDEN",0,"Meriden Postemployment Healthcare Plan",0,1,0,0,0,0,0,,0,1902,0,7680809,6215192,0,,,,"2014-07-01 00:00:00",89516332,20830636,,0,44741446,,1,1,0,0,
567,"MIDDLEBURY",0,"Town of Middlebury OPEB Plan",0,1,0,0,0,0,0,,0,44,1,525490,269120,0,,,,"2013-07-01 00:00:00",8032697,0,,0,2274225,,0,1,0,0,
568,"MIDDLETOWN",0,"The City of Middletown Plan",0,1,0,0,0,0,0,,0,1778,0,13577000,8829000,0,,,,"2014-07-01 00:00:00",183479000,8748000,,0,42470000,,1,1,0,0,
569,"MONROE",0,"Town of Monroe - Police OPEB Plan",0,0,0,1,0,0,0,,0,,1,179057,27390,0,,,,"2014-07-01 00:00:00",766000,0,,0,739698,,0,1,0,0,
570,"MONROE",0,"Town of Monroe Board of Education OPEB Plan",0,0,0,0,0,1,1,,0,,1,708282,769750,0,,,,"2014-07-01 00:00:00",10703353,0,,0,2366622,,0,1,0,0,
571,"NAUGATUCK",0,"Naugatuck OPEB Plan",0,1,0,0,0,0,0,,0,1340,0,14636200,6227100,0,,,,"2014-07-01 00:00:00",147865000,5054000,"+",0,63419400,,1,1,1,0,
572,"NEW BRITAIN",0,"The City of New Britain OPEB Plan",0,1,0,0,0,0,0,,0,2357,0,6671000,6239000,0,,,,"2014-07-01 00:00:00",70370000,3223000,,0,1437000,,1,1,0,0,
573,"NEW CANAAN",0,"Town of New Canaan OPEB Plan",0,1,0,0,0,0,0,,0,,0,2744420,1599484,0,,,,"2014-07-01 00:00:00",27626684,8215274,,0,1859689,,1,1,0,0,
574,"NEW HAVEN",0,"City of New Haven OPEB Plan",0,1,0,0,0,0,0,,0,6597,0,37212000,28708400,0,,,,"2013-07-01 00:00:00",441057000,305830,,0,138999300,,1,1,1,0,
575,"NEWTOWN",0,"Town of Newtown OPEB Plan",0,1,0,0,0,0,0,,0,,0,739707,257405,0,,,,"2014-07-01 00:00:00",7388197,1282204,,0,1429589,,1,1,0,0,
576,"NORTH BRANFORD",0,"Town of North Branford OPEB Plan",0,1,0,0,0,0,0,,0,354,0,714000,753654,0,,,,"2014-07-01 00:00:00",7197759,1880221,,0,-156398,,1,1,1,0,
577,"NORTH STONINGTON",0,"Town of North Stonington OPEB Plan",0,1,0,0,0,0,0,,0,139,1,283920,126842,0,,,,"2014-07-01 00:00:00",5779313,0,,0,1182896,,0,1,1,0,
578,"NORWALK",0,"City of Norwalk OPEB Plan",0,1,0,0,0,0,0,,0,3020,0,22287000,15526725,0,,,,"2013-07-01 00:00:00",282040000,37232000,"Trust fund shown on pgs. 49 & 50.",0,29410931,,1,1,1,0,
608,"WETHERSFIELD",0,"Town of Wethersfield OPEB Plan",0,1,0,0,0,0,0,,0,998,0,4761488,5760796,0,,,,"2013-07-01 00:00:00",56829797,6441315,,0,10893821,,1,1,0,0,
609,"WILLINGTON",0,"Town of Willington OPEB Plan - Teachers",0,0,0,0,0,1,0,,0,42,1,61593,39747,0,,,,"2014-06-30 00:00:00",1075973,0,,0,1058596,,0,1,0,0,
610,"WINDHAM",0,"Town of Windham OPEB Plan",0,1,0,0,0,0,0,,0,,1,1518700,48202,0,,,,"2014-07-01 00:00:00",12259100,0,,0,10836936,,0,1,1,0,
611,"WINDSOR",0,"Town of Windsor OPEB Plan",0,1,0,0,0,0,0,,0,929,1,6299617,2595904,0,,,,"2013-07-01 00:00:00",67718910,0,,0,33617183,,1,1,1,0,
612,"WOLCOTT",0,"Town of Wolcott OPEB Plan",0,1,0,0,0,0,0,,0,598,1,1953186,725122,0,,,,"2014-07-01 00:00:00",19045930,0,,0,7301089,,0,1,0,0,
613,"WOODSTOCK",0,"Town of Woodstock OPEB Plan - Public Schools",0,0,0,0,0,1,0,,0,,1,544487,79944,0,,,,"2014-06-30 00:00:00",8435837,0,,0,3688247,,0,1,0,0,
614,"GUILFORD",0,"Town of Guilford Retiree Benefit Program",0,1,0,0,0,0,0,,0,575,1,1376100,804182,0,,,,"2014-07-01 00:00:00",33087800,0,,0,4673616,,0,1,1,0,
615,"HAMPTON",0,"Hampton Public Schools OPEB Program",0,0,0,0,0,1,0,,0,,1,60703,12423,0,,,,"2013-06-30 00:00:00",1028489,0,,0,645385,,0,1,0,0,
616,"KILLINGWORTH",0,"Killingworth OPEB Plan",0,1,0,0,0,0,0,,0,7,1,24184,0,0,,,,"2014-07-01 00:00:00",149972,0,,0,102535,,0,1,0,0,
617,"HEBRON",0,"Town of Hebron OPEB Plan",0,1,0,0,0,0,0,,0,,1,159000,116000,0,,,,"2014-07-01 00:00:00",1586000,0,,0,852000,,0,1,0,0,
618,"LEBANON",0,"Lebanon Board of Education OPEB Plan",0,0,0,0,0,1,1,,0,,1,218900,107000,0,,,,"2014-07-01 00:00:00",2779300,0,,0,1876173,,0,1,0,0,
619,"LISBON",0,"Lisbon Public Schools OPEB Program",0,0,0,0,0,1,0,,0,,1,177274,17930,0,,,,"2012-07-01 00:00:00",1906637,0,,0,1067231,,0,1,0,0,
620,"MADISON",0,"Town of Madison OPEB Plan",0,1,0,0,0,0,0,,0,564,1,1453376,645579,0,,,,"2013-01-01 00:00:00",19559073,0,,0,4269290,,0,1,0,0,
621,"MANCHESTER",0,"Town of Manchester - OPEB Plan",0,1,0,0,0,0,0,,0,2784,0,18044000,11416000,0,,,,"2014-07-01 00:00:00",169347000,256000,,0,30755000,,1,1,1,0,
622,"MARLBOROUGH",0,"Town of Marlborough OPEB Plan",0,0,0,0,0,1,0,,0,53,1,70000,37000,0,,,,"2014-07-01 00:00:00",783000,0,,0,653000,,0,1,0,0,
623,"MILFORD",0,"City of Milford Retiree Medical OPEB Plan-",0,0,1,1,1,0,0,,0,1040,0,12455000,6498000,0,,,,"2014-07-01 00:00:00",126084000,4090000,,0,59242000,,1,1,1,0,
624,"MILFORD",0,"Board of Education Retiree Medical Benefit -City of Milford OPEB",0,0,0,0,0,1,1,,0,1541,1,14781000,5094000,0,,,,"2014-07-01 00:00:00",145420000,0,,0,73228000,,0,1,1,0,
625,"MONTVILLE",0,"Town of Montville OPEB Plan",0,0,0,0,0,1,0,,0,,1,112267,100262,0,,,,"2014-07-01 00:00:00",1500164,0,,0,41679,,0,1,1,0,
626,"NEW FAIRFIELD",0,"Town of New Fairfield OPEB Plan",0,1,0,0,0,0,0,,0,,0,546315,577602,0,,,,"2013-07-01 00:00:00",6818066,1178014,,0,805555,,1,1,0,0,
627,"NEW LONDON",0,"City of New London OPEB Plan",0,1,0,0,0,0,0,,0,,0,2623239,1297277,0,,,,"2012-07-01 00:00:00",29792794,103726,,0,8408538,,1,1,0,0,
628,"NEW MILFORD",0,"Town of New Milford OPEB Plan",0,1,0,0,0,0,0,,0,478,0,1041980,817857,0,,,,"2014-07-01 00:00:00",11099078,230924,,0,2476808,,1,1,1,0,
