Record Num,Entity,Type of Plan,Plan Name,Volunteer,All Grps,Gen'l Twn Grp,Police Grp,Fire Grp,Teachers,NonCrtfd Ed Grp,Other Dscrptn,Other Grp,Number of Members:,Pay-As-You-Go,req'd emplyr contrib,emplyr contrib made,contrib percentage,GASB5 ValDate,GASB5 PBO,GASB5 NetAssets,GASB45 ValDate,GASB45 AAL,GASB45 AssetValue,Comments,Alternate Method,Plan NOPEBO,footnotes,Trust or Equivalent,Healthcare,Insurance,Other OPEB,DesriptionOtherOPEB
23,"EAST HAVEN",0,"Town of East Haven Board of Education Post Retirement Healthcare Plan",0,0,0,0,0,1,1,,0,,1,1743829,1786278,0,,,,"06/30/11 00:00:00",24221999,0,,0,120412,,0,1,0,0,
24,"EAST WINDSOR",0,"Town of East Windsor Post-Retirement Medical Program",0,1,0,0,0,0,0,,0,,0,326000,344000,0,,,,"07/01/10 00:00:00",3441000,0,,0,475901,,1,1,0,0,
25,"EASTFORD",0,"Eastford Public Schools OPEB Program",0,0,0,0,0,1,0,,0,,1,133282,5329,0,,,,"06/30/12 00:00:00",1105016,0,,1,736892,,0,1,0,0,
26,"EASTON",0,"Town of Easton OPEB Plan",0,1,0,0,0,0,0,,0,248,1,329788,9021,0,,,,"07/01/10 00:00:00",2623470,0,,0,1103390,,0,1,1,0,
27,"FAIRFIELD",0,"Town of Fairfield OPEB Plan-Town",0,0,1,0,0,0,0,,0,533,0,4338000,3924000,0,,,,"07/01/10 00:00:00",53322000,2441000,,0,6942000,,1,1,1,0,
163,"WINDHAM",0,"Town of Windham OPEB Plan",0,1,0,0,0,0,0,,0,,1,1687300,678646,0,,,,"07/01/10 00:00:00",18112000,0,,0,6449928,,0,1,1,0,
164,"WINDSOR",0,"Town of Windsor OPEB Plan",0,1,0,0,0,0,0,,0,952,1,7681000,2283000,0,,,,"07/01/09 00:00:00",72896000,0,,0,19782907,,0,1,1,0,
165,"WOLCOTT",0,"Town of Wolcott OPEB Plan",0,1,0,0,0,0,0,,0,515,1,1943041,834972,0,,,,"07/01/10 00:00:00",21462037,0,,0,4061711,,0,1,0,0,
166,"WOODSTOCK",0,"Town of Woodstock OPEB Plan - Public Schools",0,0,0,0,0,1,0,,0,,1,561778,94856,0,,,,"06/30/12 00:00:00",7895074,0,,1,2301104,,0,1,0,0,
167,"WINCHESTER",0,"Town of Winchester OPEB Plan",0,1,0,0,0,0,0,,0,,1,619329,355865,0,,,,"07/01/10 00:00:00",9000000,0,,0,1220409,,0,1,0,0,
28,"FAIRFIELD",0,"Town of Fairfield OPEB Plan-Police & Fire",0,0,0,1,1,0,0,,0,449,0,4503000,4078000,0,,,,"07/01/10 00:00:00",60739000,2382000,,0,8576000,,1,1,1,0,
29,"FAIRFIELD",0,"Town of Fairfield OPEB Plan-Board of Education",0,0,0,0,0,1,1,,0,1642,1,1364000,894000,0,,,,"07/01/10 00:00:00",22225000,0,"No OPEB Trust Fund has been established for the Bd. of Ed OPEB Plan",0,3123000,,0,1,0,0,
30,"GUILFORD",0,"Town of Guilford Retiree Benefit Program",0,1,0,0,0,0,0,,0,576,1,1561200,718381,0,,,,"07/01/11 00:00:00",30726800,0,,0,1292435,,0,1,1,0,
31,"HAMPTON",0,"Hampton Public Schools OPEB Program",0,0,0,0,0,1,0,,0,,1,188446,14940,0,,,,"07/01/10 00:00:00",2479630,0,,1,503528,,0,1,0,0,
32,"HEBRON",0,"Town of Hebron OPEB Plan",0,1,0,0,0,0,0,,0,,1,190000,66000,0,,,,"07/01/11 00:00:00",1717000,0,,0,725000,,0,1,0,0,
33,"KILLINGWORTH",0,"Killingworth OPEB Plan",0,1,0,0,0,0,0,,0,8,1,22571,0,0,,,,"07/01/11 00:00:00",185496,0,,0,33983,,0,1,0,0,
34,"LEBANON",0,"Lebanon Board of Education OPEB Plan",0,0,0,0,0,1,1,,0,,1,468000,107700,0,,,,"07/01/10 00:00:00",5448000,0,,0,1199900,,0,1,0,0,
35,"LISBON",0,"Lisbon Public Schools OPEB Program",0,0,0,0,0,1,0,,0,,1,230121,27502,0,,,,"07/01/12 00:00:00",1906637,0,,0,596749,,0,1,0,0,
36,"HARTFORD",0,"City of Hartford OPEB Plan",0,1,0,0,0,0,0,,0,,1,18322000,10728000,0,,,,"07/01/11 00:00:00",261782000,0,,0,55996000,,0,1,1,0,
37,"MADISON",0,"Town of Madison OPEB Plan",0,1,0,0,0,0,0,,0,601,1,1169000,601000,0,,,,"01/01/11 00:00:00",16656000,0,,0,2175844,,0,1,0,0,
38,"MANCHESTER",0,"Town of Manchester - OPEB Plan",0,1,0,0,0,0,0,,0,2905,0,14583000,10172000,0,,,,"07/01/10 00:00:00",170806000,560000,,0,13726000,,1,1,1,0,
39,"MARLBOROUGH",0,"Town of Marlborough OPEB Plan",0,0,0,0,0,1,0,,0,64,1,131000,52000,0,,,,"07/01/11 00:00:00",1594000,0,,0,452000,,0,1,0,0,
40,"MILFORD",0,"City of Milford Retiree Medical OPEB Plan-",0,0,1,1,1,0,0,,0,1250,0,14081000,8112000,0,,,,"07/01/10 00:00:00",133711000,0,,0,40798000,,1,1,1,0,
71,"WILTON",0,"Town of Wilton OPEB Plan",0,1,0,0,0,0,0,,0,824,0,760833,760833,0,,,,"07/01/10 00:00:00",7836743,1454122,,0,0,,1,1,0,0,
72,"WINDSOR LOCKS",0,"Town of Windsor Locks OPEB Plan",0,1,0,0,0,0,0,,0,363,0,454196,222980,0,,,,"07/01/11 00:00:00",3924205,1065348,,0,839276,,1,1,0,0,
73,"WOODBRIDGE",0,"Town of Woodbridge OPEB Plan",0,1,0,0,0,0,0,,0,224,0,1732843,1080508,0,,,,"07/01/11 00:00:00",16150729,923184,,0,2708097,,1,1,0,0,
74,"WOODBURY",0,"Town of Woodbury OPEB Plan",0,1,0,0,0,0,0,,0,,1,187805,116471,0,,,,"07/01/11 00:00:00",1445723,0,,0,213912,,0,1,0,0,
75,,0,"'",0,0,0,0,0,0,0,,0,,0,,,0,,,,,,,,0,,,0,0,0,0,
76,"AVON",0,"Town of Avon OPEB Plan",0,1,0,0,0,0,0,,0,627,0,2471000,1749000,0,,,,"07/01/10 00:00:00",24082000,893000,"See excel spreadsheet -Avon FYE 6/30/12 F. Inds. - OPEB Calculation",0,2484161,,1,1,0,0,
77,"BETHANY",0,"Bethany Public Schools OPEB Plan",0,0,0,0,0,1,1,,0,,1,201299,20555,0,,,,"07/01/10 00:00:00",1661113,0,,0,697880,,0,1,1,0,
78,"BETHEL",0,"Town of Bethel OPEB Plan-Town",0,0,1,0,0,0,0,,0,91,1,369498,178903,0,,,,"06/30/09 00:00:00",4144000,0,,0,700335,,0,1,1,0,
79,"BETHEL",0,"Town of Bethel OPEB Plan - Police",0,0,0,1,0,0,0,,0,35,1,358233,4097,0,,,,"06/30/09 00:00:00",2994000,0,,0,1203701,,0,1,1,0,
80,"BETHEL",0,"Town of Bethel OPEB Plan-Board of Education",0,0,0,0,0,1,1,,0,313,1,385269,366000,0,,,,"06/30/09 00:00:00",5922000,0,,0,284510,,0,1,0,0,
81,"BLOOMFIELD",0,"Town of Bloomfield OPEB Plan",0,0,1,1,0,1,1,,0,,1,8889935,1668436,0,,,,"07/01/10 00:00:00",82045095,0,"Act. Val. Date--Sched. Of Funding Progress--Per p. 52--7/1/11; per RSI on p. 62-1/1/10",0,24938556,,0,1,1,0,
82,"BRISTOL",0,"Retiree Health Plan",0,1,0,0,0,0,0,,0,2092,0,7883000,4755000,0,,,,"07/01/10 00:00:00",64510000,0,,0,21347000,,1,1,1,0,
83,"BROOKFIELD",0,"Town of Brookfield OPEB Plan",0,1,0,0,0,0,0,,0,,1,3137050,771705,0,,,,"07/01/10 00:00:00",29674538,0,,0,10038614,,0,1,1,0,
84,"CANTERBURY",0,"Town of Canterbury OPEB Plan",0,1,0,0,0,0,0,,0,122,1,169814,120421,0,,,,"07/01/11 00:00:00",1967387,0,,0,90338,,0,1,0,0,
85,"CANTON",0,"Town of Canton OPEB Plan",0,0,0,0,0,1,1,,0,,0,191000,325361,0,,,,"07/01/10 00:00:00",1579000,169000,,0,-160431,,1,1,0,0,
86,"CHESHIRE",0,"Town of Cheshire OPEB Plan - Town",0,1,0,0,0,0,0,,0,154,1,101307,207272,0,,,,"07/01/09 00:00:00",1573885,0,,0,-270240,,1,1,1,0,
87,"CHESHIRE",0,"Town of Cheshire OPEB Plan - Police",0,0,0,1,0,0,0,,0,70,0,742343,62851,0,,,,"07/01/09 00:00:00",6919837,854402,,0,2442411,,1,1,1,0,
88,"CHESHIRE",0,"Town of Cheshire OPEB Plan - BOE",0,0,0,0,0,1,1,,0,510,1,1615467,1377112,0,,,,"07/01/09 00:00:00",19171528,0,,0,2602492,,0,1,1,0,
89,"CHESTER",0,"Town of Chester OPEB Program",0,1,0,0,0,0,0,,0,,1,1271,661,0,,,,"07/01/09 00:00:00",8428,0,,0,2888,,0,1,0,0,
90,"CHESTER",0,"Chester Public Schools OPEB Program",0,0,0,0,0,1,1,,0,,1,40563,43852,0,,,,"06/30/10 00:00:00",312729,0,,0,10710,,0,1,0,0,
91,"COLCHESTER",0,"Town of Colchester OPEB Plan",0,1,0,0,0,0,0,,0,437,1,468000,204000,0,,,,"07/01/11 00:00:00",4209000,0,,0,1042813,,0,1,1,0,
92,"COVENTRY",0,"Town of Coventry OPEB Plan",0,1,0,0,0,0,0,,0,372,1,549000,127000,0,,,,"07/01/10 00:00:00",4808000,0,,0,1830206,,0,1,1,0,
93,"CROMWELL",0,"Town of Cromwell OPEB Plan",0,1,0,0,0,0,0,,0,445,1,886430,298530,0,,,,"07/01/11 00:00:00",8143800,0,,0,3120472,,0,1,1,0,
94,"DANBURY",0,"City of Danbury Post Employment Retirement Plan",0,1,0,0,0,0,0,,0,2315,1,14800600,6808000,0,,,,"07/01/10 00:00:00",143768500,0,,0,28690700,,0,1,1,0,
95,"DARIEN",0,"Town OF Darien OPEB Plan - Police",0,0,0,1,0,0,0,,0,65,0,528363,429569,0,,,,"06/30/11 00:00:00",4780656,2133971,,0,-459017,,1,1,0,0,
96,"DARIEN",0,"Town of Darien OPEB Plan - Non-Police",0,1,0,0,0,0,0,,0,611,0,452050,452050,0,,,,"06/30/11 00:00:00",3606158,1136257,,0,0,,1,1,0,0,
97,"EAST GRANBY",0,"East Granby Retirees OPEB Plan",0,0,0,0,0,1,1,,0,141,1,344000,99000,0,,,,"07/01/10 00:00:00",4231000,0,,0,729310,,0,1,0,0,
98,"EAST HAMPTON",0,"Town of East Hampton OPEB Plan-Board of Education",0,0,0,0,0,1,1,,0,201,1,545000,288000,0,,,,"06/30/11 00:00:00",5525000,0,,0,972477,,0,1,0,0,
99,"EAST HARTFORD",0,"Town of East Hartford OPEB Plan",0,1,0,0,0,0,0,,0,2546,0,11284000,4666000,0,,,,"07/01/09 00:00:00",129899000,2404000,,0,28412000,,1,1,1,0,
100,"EAST LYME",0,"Town of East Lyme OPEB Plan",0,1,0,0,0,0,0,,0,512,1,1271200,-5900,0,,,,"07/01/10 00:00:00",13999300,0,"What does auditor mean by the negative contribution amount of $(5900) as shown on page 52 of audit report?",0,4095700,,0,1,1,0,
