Record Num,Entity,Type of Plan,Plan Name,Volunteer,All Grps,Gen'l Twn Grp,Police Grp,Fire Grp,NonCrtfd Ed Grp,Other Dscrptn,Other Grp,Number of Members:,Pay-As-You-Go,req'd emplyr contrib,emplyr contrib made,contrib percentage,GASB5 ValDate,GASB5 PBO,GASB5 NetAssets,GASB27 ValDate,GASB27 AAL,GASB27 AssetValue,Comments,Aggregate Method,Plan NPO,footnotes
865,"ESSEX",0,"Town of Essex Merit Service Plan",1,0,0,0,1,0,,0,64,0,50991,50991,0,,,,"07/01/02 00:00:00",563789,277515,,0,-7144,
866,"ESSEX",0,"Town of Essex Employees' Retirement Plan",0,1,0,0,0,0,,0,38,0,41408,41408,0,,,,"07/01/02 00:00:00",1250943,1489326,,0,-14620,
867,"ESSEX",0,"Town of Essex Police Retirement Plan",0,0,0,1,0,0,,0,4,0,29510,29510,0,,,,"07/01/02 00:00:00",185513,74614,,0,0,
868,"FARMINGTON",0,"Town of Farmington Retirement Income Plan",0,1,0,0,0,0,,0,474,0,681430,681430,0,,,,"07/01/04 00:00:00",54397844,52878036,,0,-255322,
869,"GLASTONBURY",0,"Town of Glastonbury Pension Plan",0,1,0,0,0,0,,0,711,0,879804,879804,0,,,,"01/01/04 00:00:00",70193494,69090643,,0,0,
870,"GRANBY",0,"Town of Granby Pension Plan",0,1,0,0,0,0,,0,98,0,294232,146426,0,,,,"07/01/02 00:00:00",7338622,6342632,,0,90841,
871,"GREENWICH",0,"Retirement System of The Town of Greenwich",0,1,0,0,0,0,,0,2560,0,660012,660012,0,,,,"06/30/04 00:00:00",259828716,321149799,,0,0,
872,"GUILFORD",0,"Town of Guilford Employees Pension Plan",0,1,0,0,0,0,,0,124,0,463083,353504,0,,,,"07/01/03 00:00:00",8595523,7213490,,0,112192,
873,"GUILFORD",0,"Town of Guilford Police Retirement Fund",0,0,0,1,0,0,,0,66,0,431882,527441,0,,,,"07/01/03 00:00:00",9980621,5787261,,0,-256484,
730,"ASHFORD",0,,0,0,0,0,0,0,,0,,0,,,0,,,,,,,,0,,
731,"AVON",0,"Retirement Plan For Board of Education of Town of Avon",0,0,0,0,0,1,,0,94,0,42392,93000,0,,,,"01/01/04 00:00:00",2529991,2416425,,0,-207569,
732,"AVON",0,"Retirement Plan For Non-Organized Employees of Town of Avon",0,0,0,0,0,0,"Nonorganized employees",1,57,0,548057,548058,0,,,,"01/01/04 00:00:00",9166831,5710713,,0,-14783,
733,"AVON",0,"Retirement Plan For Public Works Employees of Town of Avon",0,0,0,0,0,0,"Public Works employees",1,19,0,281500,281502,0,,,,"01/01/04 00:00:00",3930724,1901704,,0,-800,
734,"AVON",0,"Retirement Plan For Police Officers of Town of Avon",0,0,0,1,0,0,,0,35,0,588601,588606,0,,,,"01/01/04 00:00:00",13548473,8570406,,0,-6550,
735,"AVON",0,"Retirement Plan For Dispatchers of Town of Avon",0,0,0,0,0,0,,1,5,0,38801,38802,0,,,,"01/01/04 00:00:00",697007,421699,,0,-3993,
738,"CANTON",0,"Town of Canton Employee Retirement Plan",0,0,1,0,0,1,"Visiting Nurses employed prior to 9/10/79",1,163,0,469339,312035,0,,,,"01/01/04 00:00:00",12870627,9943782,,0,210211,
739,"CANTON",0,"Town of Canton Volunteer Firefighters and Ambulance Retirement Plan",1,0,0,0,1,0,"Ambulance Volunteers",1,38,0,27945,15600,0,,,,"07/01/04 00:00:00",352335,158660,,0,61706,
874,"GUILFORD",0,"Town of Guilford Public School Employees (Non-Certified) Pension Plan",0,0,0,0,0,1,,0,209,0,389902,355001,0,,,,"07/01/03 00:00:00",6675819,6502021,,0,179066,
875,"HAMDEN",0,"Retirement Plan of The Town of Hamden",0,1,0,0,0,0,,0,1233,0,10660385,1000000,0,,,,"07/01/02 00:00:00",210215350,93085769,,0,72094155,
876,"KENT",0,,0,1,0,0,0,0,,0,,0,,,0,,,,,,,,0,,
877,"KILLINGLY",0,"Town of Killingly Retirement Income Plan",0,1,0,0,0,0,,0,150,0,0,0,0,,,,"07/01/03 00:00:00",3368511,4005633,,0,0,
878,"LEDYARD",0,"Town of Ledyard Pension Plan",0,1,0,0,0,0,,0,225,0,842854,380044,0,,,,"07/01/03 00:00:00",10451396,5629357,,0,434407,
879,"LITCHFIELD",0,"Town of Litchfield Municipal Employees Retirement Plan",0,1,0,0,0,0,,0,172,0,305932,305932,0,,,,"07/01/04 00:00:00",5929678,4679687,,0,58109,
880,"LITCHFIELD",0,"Volunteer Fire Dept. Supplemental Retirement Plan",1,0,0,0,1,0,,0,212,0,77536,99176,0,,,,"07/01/04 00:00:00",2289785,1428000,,0,58125,
881,"BRISTOL",0,"City of Bristol Police Benefit Fund",0,0,0,1,0,0,,0,199,0,0,0,0,,,,"07/01/03 00:00:00",70027000,119470000,,0,-3483000,
882,"BRISTOL",0,"City of Bristol Firefighter's Benefit Fund",0,0,0,0,1,0,,0,159,0,0,0,0,,,,"07/01/03 00:00:00",47596000,107650000,,0,-2079000,
883,"CHESHIRE",0,"Town of Cheshire Pension Plan",0,0,1,0,1,1,,0,462,0,0,0,0,,,,"07/01/04 00:00:00",23829515,29687489,,0,727724,
884,"CHESHIRE",0,"Town of Cheshire Volunteer Firefighter Plan",1,0,0,0,1,0,,0,153,0,22414,22414,0,,,,"07/01/04 00:00:00",615387,447793,,0,23575,
885,"CHESTER",0,"Town of Chester Volunteer Firefighter Retirement Plan",1,0,0,0,1,0,,0,42,0,22217,26000,0,,,,"07/01/03 00:00:00",376397,232991,,0,3668,
886,"GOSHEN",0,"Town of Goshen Pension Plan",0,1,0,0,0,0,,0,9,0,46690,0,0,,,,"07/01/03 00:00:00",251755,88886,,0,177807,
887,"GRISWOLD",0,,0,0,0,0,0,0,,0,,0,,,0,,,,,,,,0,,
888,"GROTON",0,"Town of Groton - Retirement System",0,1,0,0,0,0,,0,621,0,0,162746,0,,,,"07/01/03 00:00:00",65474000,77314000,,0,-1411984,
889,"MIDDLEBURY",0,"Town of Middlebury Retirement Plan",0,1,0,0,0,0,,0,96,0,286461,286461,0,,,,"07/01/03 00:00:00",9039145,7087865,,0,0,
890,"MIDDLETOWN",0,"City of Middletown Retirement System",0,1,0,0,0,0,,0,850,0,233000,233000,0,,,,"07/01/02 00:00:00",,,,1,0,
891,"MONROE",0,"Town of Monroe Retirement Income Plan",0,0,1,0,1,0,,1,118,0,66054,95850,0,,,,"07/01/02 00:00:00",5672885,6717500,,0,-149230,
892,"MONROE",0,"Town of Monroe Board of Education Plan",0,0,0,0,0,1,,0,136,0,180637,145000,0,,,,"07/01/02 00:00:00",5872676,5695894,,0,-261077,
893,"NEWTOWN",0,"Town of Newtown Selectmen And Board of Education Pension Plan",0,0,1,0,0,1,,1,340,0,359063,597903,0,,,,"07/01/04 00:00:00",10721030,10866748,,0,-320719,
894,"NEWTOWN",0,"Town of Newtown Pension Plan For Police",0,0,0,1,0,0,,0,56,0,137000,137096,0,,,,"07/01/04 00:00:00",8745173,8334236,,0,-73392,
741,"DERBY",0,"City of Derby Public Employee Retirement System",0,1,0,0,0,0,,0,139,0,361200,200000,0,,,,"07/01/03 00:00:00",7518625,7259660,,0,207570,
742,"DURHAM",0,"Retirement Plan For Employees of The Town of Durham",0,1,0,0,0,0,,0,35,0,44957,22500,0,,,,"07/01/04 00:00:00",535885,282769,,0,22457,
744,"EASTON",0,"Town of Easton Retirement Plans I and II",0,0,1,0,1,1,,0,159,0,510074,420000,0,,,,"07/01/04 00:00:00",10385613,8394930,,0,38304,
745,"FAIRFIELD",0,"Town of Fairfield Police and Fire Retirement Plan",0,0,0,1,1,0,,0,376,0,0,0,0,,,,"07/01/03 00:00:00",118423000,149118000,,0,-3192000,
746,"FAIRFIELD",0,"Town of Fairfield Town Employees Retirement Plan",0,0,1,0,0,0,,1,1067,0,0,0,0,,,,"07/01/03 00:00:00",102944000,137084000,,0,-1677000,
749,"HARWINTON",0,"Town of Harwinton Pension Trust",0,1,0,0,0,0,,0,19,0,119392,112500,0,,,,,,,,1,37830,
750,"KILLINGWORTH",0,"Town of Killingworth Municipal Employees Pension Plan",0,1,0,0,0,0,,0,20,0,163997,0,0,,,,"07/01/03 00:00:00",1215354,761270,,0,174656,
754,"MANCHESTER",0,"Town of Manchester Retirement Plan",0,1,1,1,0,0,,1,1332,0,2709000,2709000,0,,,,"07/01/03 00:00:00",118802000,100144000,,0,0,
755,"MERIDEN",0,"Meriden Police Pension Plan",0,0,0,1,0,0,,0,230,0,3357184,2448000,0,,,,"07/01/02 00:00:00",70304895,46554515,,0,13396165,
756,"MERIDEN",0,"Meriden Firemen's Pension Plan",0,0,0,0,1,0,,0,194,0,1872975,1675200,0,,,,"07/01/02 00:00:00",61095615,48479287,,0,13081904,
757,"MERIDEN",0,"Meriden Employees' Retirement Plan",0,0,1,0,0,0,,1,1054,0,0,0,0,,,,"07/01/02 00:00:00",95327362,118086359,,0,-365088,
758,"MILFORD",0,"City of Milford Retirement System",0,1,0,0,0,0,,0,1318,0,0,0,0,,,,,,,,1,0,
762,"NEW MILFORD",0,"Town of New Milford Pension Plan",0,1,0,0,0,0,,0,618,0,1165215,1191810,0,,,,"07/01/03 00:00:00",22732298,22982409,,0,151064,
763,"NEWINGTON",0,"Town of Newington Administrative Employees' Pension Plan",0,0,0,0,0,0,,1,46,0,143000,143000,0,,,,"07/01/03 00:00:00",6790000,6227000,,0,-5000,
764,"NEWINGTON",0,"Town of Newington Police Officers' Pension Plan",0,0,0,1,0,0,,0,101,0,747000,747000,0,,,,"07/01/03 00:00:00",28466000,23851000,,0,-191000,
765,"NEWINGTON",0,"Town of Newington Municipal Employees' Pension Plan",0,0,1,0,0,0,,0,343,0,337000,337000,0,,,,"07/01/03 00:00:00",20623000,18653000,,0,-9000,
766,"NEWINGTON",0,"Town of Newington Volunteer Firefighters' Pension Plan",1,0,0,0,1,0,,0,112,0,80000,80000,0,,,,"07/01/03 00:00:00",1199000,654000,,0,0,
895,"NORFOLK",0,"Town of Norfolk Pension Plan",0,1,0,0,0,0,,0,30,0,42996,42996,0,,,,"07/01/02 00:00:00",705922,538034,,0,-11219,
896,"NORTH BRANFORD",0,"Retirement Plan For Employees of The Town of North Branford - Police",0,0,0,1,0,0,,0,27,0,318287,318287,0,,,,"07/01/04 00:00:00",5431565,4376098,,0,-67067,
897,"NORTH BRANFORD",0,"Retirement Plan For Employees of North Branford - Firefighters",1,0,0,0,1,0,,0,127,0,89999,90000,0,,,,"07/01/04 00:00:00",1109345,666808,,0,-31421,
898,"NORTH BRANFORD",0,"Retirement Plan For Employees of The Town of North Branford - Municipal Employees",0,0,1,0,0,1,,1,108,0,162097,162097,0,,,,"07/01/04 00:00:00",6541031,4863093,,0,-131562,
899,"NORWICH",0,"City of Norwich Employees' Retirement Fund",0,1,0,0,0,0,,0,932,0,1049495,1073854,0,,,,"01/01/03 00:00:00",133043245,133571347,,0,873266,
900,"NEW LONDON",0,"City of New London Noncontributory Pension Program",0,1,0,0,0,0,,0,79,0,1177000,785004,0,,,,"07/02/03 00:00:00",10270000,0,,0,2404036,
901,"NEW LONDON",0,"City of New London Contributory Pension Program",0,1,0,0,0,0,,0,390,0,1481000,770506,0,,,,"07/02/03 00:00:00",40021000,34045000,,0,-3912692,
902,"NORWALK",0,"Employees' Pension Plan",0,0,1,0,0,1,,1,1321,0,1066429,1153078,0,,,,"07/01/02 00:00:00",122164317,142149017,,0,819359,
903,"NORWALK",0,"Police Benefit Fund",0,0,0,1,0,0,,0,312,0,896104,896104,0,,,,"07/01/02 00:00:00",64633704,69133242,,0,892649,
904,"NORWALK",0,"Fire Benefit Fund",0,0,0,0,1,0,,0,278,0,0,0,0,,,,"07/01/02 00:00:00",63491569,76757236,,0,0,
905,"NORWALK",0,"Food Service Employees' Plan",0,0,0,0,0,0,,1,76,0,130611,130655,0,,,,"07/01/02 00:00:00",1304051,625718,,0,-75298,
906,"OLD SAYBROOK",0,"Town of Old Saybrook Retirement Plan",0,1,0,0,0,0,,0,154,0,0,187285,0,,,,"07/01/02 00:00:00",11780501,15281938,,0,-1009616,
907,"ORANGE",0,"Town of Orange Employee Pension And Retirement Income Plan",0,1,0,0,0,0,,0,98,0,226044,226044,0,,,,"01/01/04 00:00:00",8659857,8508682,,1,0,
908,"ORANGE",0,"Retirement Plan For Police Officers of Town of Orange",0,0,0,1,0,0,,0,52,0,448848,448848,0,,,,"01/01/04 00:00:00",14525709,11320340,,1,0,
909,"PLAINVILLE",0,"Town of Plainville Retirement Plan For Policemen",0,0,0,1,0,0,,0,49,0,184511,184511,0,,,,"07/01/03 00:00:00",8984873,9803346,,0,0,
910,"PLAINVILLE",0,"Town of Plainville Retirement Plan - Municipal Employees",0,1,0,0,0,0,,0,162,0,190360,190360,0,,,,"07/01/03 00:00:00",9128251,9277782,,0,0,
911,"SALISBURY",0,"Town of Salisbury Pension Plan",0,1,0,0,0,0,,0,17,0,64185,64185,0,,,,"01/01/03 00:00:00",1504725,1396362,,0,-1214,
912,"SHERMAN",0,"Town of Sherman Pension Plan",0,1,0,0,0,0,,0,32,0,44804,50788,0,,,,"07/01/04 00:00:00",579821,536882,,0,-40213,
913,"SIMSBURY",0,"General Government Retirement Income Plan",0,0,1,0,1,0,,1,196,0,266484,266484,0,,,,"07/01/03 00:00:00",12843975,12745601,,0,0,
914,"SIMSBURY",0,"Board of Education Retirement Income Plan",0,0,0,0,0,1,,0,256,0,309664,309664,0,,,,"07/01/03 00:00:00",8865376,8613380,,0,-11309,
915,"SIMSBURY",0,"Police Retirement Income Plan",0,0,0,1,0,0,,0,50,0,250605,250605,0,,,,"07/01/03 00:00:00",10377843,10497879,,0,0,
916,"SOMERS",0,"Town of Somers Board of Education Plan",0,0,0,0,0,1,,0,65,0,155412,152952,0,,,,,,,,1,46516,
917,"SOMERS",0,"Town of Somers Firefighters' Plan",1,0,0,0,1,0,,0,60,0,14323,12000,0,,,,,,,,1,5275,
918,"SOUTHBURY",0,"Town of Southbury Retirement Income Plan",0,1,0,0,0,0,,0,149,0,614422,650000,0,,,,"07/01/03 00:00:00",8093525,4906037,,0,-49164,
919,"SOUTHINGTON",0,"Town of Southington Police Pension Trust Fund",0,0,0,1,0,0,,0,106,0,264000,264000,0,,,,,,,,1,-99000,
920,"THOMASTON",0,"Town of Thomaston Retirement Plan",0,1,0,0,0,0,,0,140,0,622473,518514,0,,,,"01/01/03 00:00:00",9171244,5398441,,0,437650,
921,"TORRINGTON",0,"City of Torrington Municipal Employees' Retirement Fund",0,0,1,0,0,1,,1,248,0,952906,1095090,0,,,,"07/01/02 00:00:00",22007974,17261481,,0,1258829,
768,"PORTLAND",0,"Town of Portland Defined Benefit Plan",0,1,0,0,0,0,,0,168,0,545904,514714,0,,,,"07/01/04 00:00:00",10504594,6423246,,0,-33492,
776,"SOUTH WINDSOR",0,"South Windsor Town Plan",0,1,0,0,0,0,,0,170,0,583117,455756,0,,,,"01/01/04 00:00:00",15140108,11232682,,0,-256288,
777,"SOUTH WINDSOR",0,"South Windsor Board of Education Plan",0,0,0,0,0,1,,0,127,0,345426,266507,0,,,,"01/01/04 00:00:00",5932958,5086722,,0,1069582,
779,"STRATFORD",0,"Town of Stratford Employees' Retirement Plan",0,1,0,0,0,0,,0,982,0,8710077,2796985,0,,,,"07/01/02 00:00:00",167556000,29566000,,0,66684624,"***"
781,"WASHINGTON",0,"Town of Washington Retirement Plan",0,1,0,0,0,0,,0,44,0,67181,67184,0,,,,"01/01/03 00:00:00",,,,1,30559,
782,"WESTBROOK",0,"Westbrook Volunteer Firefighters' Pension Fund",1,0,0,0,1,0,,0,,0,33012,33012,0,,,,"07/01/03 00:00:00",,,,0,-1168,
784,"ANSONIA",0,"City Employees' Retirement Plan",0,0,1,0,0,0,,0,59,0,19868,0,0,,,,"07/01/03 00:00:00",,,,1,52208,
785,"ANSONIA",0,"Police Retirement Plan",0,0,0,1,0,0,,0,63,0,486869,736036,0,,,,"07/01/02 00:00:00",6785000,2763000,,0,2158272,
786,"CANAAN",0,"o",0,0,0,0,0,0,,0,,1,,,0,,,,,,,,0,,
922,"TORRINGTON",0,"City of Torrington Police And Firemen's Retirement Fund",0,0,0,1,1,0,,0,265,0,2123714,2662132,0,,,,"07/01/02 00:00:00",42235255,26868788,,0,1231474,
923,"TRUMBULL",0,"Town of Trumbull Police Benefit Retirement Plan",0,0,0,1,0,0,,0,103,0,1622805,800000,0,,,,"07/01/02 00:00:00",35243745,26799433,,0,15126778,
924,"TRUMBULL",0,"Town of Trumbull Retirement Plan",0,1,0,0,0,0,,0,707,0,2319000,1125000,0,,,,"07/01/02 00:00:00",36862263,18605351,,0,18072056,
925,"VERNON",0,"Volunteer Fire Dept. Retirement Plan",1,0,0,0,1,0,,0,163,0,88892,88892,0,,,,"01/01/04 00:00:00",716573,396249,,0,0,
926,"VERNON",0,"Town Pension Plan",0,0,1,0,0,1,,1,580,0,983072,983072,0,,,,"01/01/04 00:00:00",25169684,15650167,,0,0,
927,"VERNON",0,"Police Pension Plan",0,0,0,1,0,0,,0,83,0,913735,913735,0,,,,"01/01/04 00:00:00",19176780,14427483,,0,0,
928,"WALLINGFORD",0,"Town of Wallingford Consolidated Pension Plan",0,1,0,0,0,0,,0,1136,0,543000,548000,0,,,,"07/01/04 00:00:00",133326000,132286000,,0,0,
929,"WALLINGFORD",0,"Town of Wallingford Volunteer Firefighters Plan",1,0,0,0,1,0,,0,147,0,0,23000,0,,,,"07/01/03 00:00:00",655000,784000,,0,0,
930,"WATERBURY",0,"City of Waterbury Retirement Fund",0,1,0,0,0,0,,0,3788,0,38979000,39000000,0,,,,"06/30/04 00:00:00",483955000,32655000,,0,85316000,
931,"WATERFORD",0,"Town of Waterford Pension Trust Fund Plan",0,1,0,0,0,0,,0,31,0,0,0,0,,,,"07/01/03 00:00:00",1832456,1694470,,0,0,
932,"WESTPORT",0,"Town of Westport Municipal Interim Pension Fund",0,0,1,0,0,0,,1,577,0,486000,8000,0,,,,"07/01/03 00:00:00",28501729,33582137,,0,-67000,
933,"WESTPORT",0,"Town of Westport - Non Union Pension Plan",0,0,0,0,0,0,,1,136,0,407084,140000,0,,,,"07/01/03 00:00:00",15816334,15420749,,0,112000,
934,"WESTPORT",0,"Town of Westport Public Works Pension Plan",0,0,0,0,0,0,,1,59,0,0,32000,0,,,,"07/01/03 00:00:00",9758316,9758316,,0,-269000,
935,"WESTPORT",0,"Town of Westport Fire Pension Fund",0,0,0,0,1,0,,0,102,0,0,51000,0,,,,"07/01/03 00:00:00",37358077,37358077,,0,-473000,
936,"WESTPORT",0,"Town of Westport - Police Pension Plan",0,0,0,1,0,0,,0,129,0,0,58000,0,,,,"07/01/03 00:00:00",49705675,49705675,,0,-635000,
937,"WILLINGTON",0,"Town of Willington Pension Fund",0,1,0,0,0,0,,0,6,0,16733,17062,0,,,,"07/01/04 00:00:00",,,,1,-16838,
938,"WINCHESTER",0,"Town of Winchester Employees' Retirement Plan",0,1,0,0,0,0,,0,92,0,230078,212470,0,,,,"01/01/03 00:00:00",5899577,5685997,,0,133382,
939,"WINDHAM",0,"Town of Windham Retirement Income Plan-Municipal",0,0,1,0,0,0,,0,152,0,486034,486034,0,,,,"01/01/04 00:00:00",8402508,7052782,,0,-48385,
940,"WINDHAM",0,"Town of Windham Retirement Income Plan-Board of Education",0,0,0,0,0,1,,0,189,0,202470,266903,0,,,,"07/01/03 00:00:00",4194812,4357992,,0,-66183,
805,"WESTBROOK",0,"Westbrook Retirement Plan",0,1,0,0,0,0,,0,82,0,74600,80019,0,,,,"07/01/02 00:00:00",597737,352552,,0,-31694,
808,"BRIDGEPORT",0,"Police Retirement Plan B - post 6/3/81 employees",0,0,0,1,0,0,,0,471,0,2655434,2760724,0,,,,"07/01/03 00:00:00",67191000,60903000,,0,-4401944,
809,"BRIDGEPORT",0,"Firefighters' Retirement Plan B - post 12/31/83 employees",0,0,0,0,1,0,,0,301,0,1154873,1182528,0,,,,"07/01/03 00:00:00",39717000,39637000,,0,-2679154,
810,"BRIDGEPORT",0,"Janitors And Engineers Retirement Fund",0,0,0,0,0,0,,1,58,0,1032896,1013016,0,,,,"07/01/02 00:00:00",10575000,3000,,0,2749902,
811,"BRIDGEPORT",0,"Public Safety Plan A",0,0,0,1,1,0,,0,1080,0,4402009,131292,0,,,,"07/01/03 00:00:00",351964000,303816000,,0,-103955496,"***"
812,"STAMFORD",0,"Firefighter's Pension Trust Fund",0,0,0,0,1,0,,0,436,0,208000,0,0,,,,"07/01/03 00:00:00",97597000,112669000,,0,-335000,
813,"STAMFORD",0,"Custodian And Mechanics Retirement Trust Fund",0,0,0,0,0,0,,1,568,0,0,0,0,,,,"07/01/03 00:00:00",29188000,36131000,,0,-620000,
814,"STAMFORD",0,"Police Pension Trust Fund",0,0,0,1,0,0,,0,545,0,1114000,1012000,0,,,,"07/01/03 00:00:00",131686000,144432000,,0,-1771000,
815,"STAMFORD",0,"Classified Employees Retirement Trust Fund",0,0,1,0,0,0,,0,1552,0,0,0,0,,,,"07/01/03 00:00:00",121900000,174622000,,0,-1929000,
816,"BURLINGTON",0,"Town of Burlington Employees Pension Plan",0,1,0,0,0,0,,0,25,0,175546,78440,0,,,,,,,,1,343741,
817,"WARREN",0,"Town of Warren Pension Plan",0,1,0,0,0,0,,0,10,0,19032,23325,0,,,,"07/01/02 00:00:00",306924,162878,,0,-4290,
818,"PLYMOUTH",0,"Town of Plymouth Pension Plan",0,0,1,0,1,0,,0,99,0,281596,281596,0,,,,"07/01/03 00:00:00",6095151,5014093,,0,0,
819,"PLYMOUTH",0,"Town of Plymouth Board of Education Pension Plan",0,0,0,0,0,1,,0,62,0,158957,158957,0,,,,"07/01/02 00:00:00",2530499,2583866,,0,0,
820,"BROOKLYN",0,"Retirement Plan For Town of Brooklyn",0,1,0,0,0,0,,0,81,0,108898,108898,0,,,,"07/01/02 00:00:00",1689096,1640980,,0,-25762,
821,"CHAPLIN",0,"p",0,0,0,0,0,0,,0,,0,,,0,,,,,,,,0,,
835,"BOLTON",0,,0,0,0,0,0,0,,0,,0,,,0,,,,,,,,0,,
941,"WINDHAM",0,"Town of Windham Retirement Income Plan-Fire",0,0,0,0,1,0,,0,45,0,204772,204772,0,,,,"07/01/03 00:00:00",7298171,6353516,,0,-30689,
942,"WINDHAM",0,"Town of Windham Retirement Income Plan-Police",0,0,0,1,0,0,,0,55,0,452126,452126,0,,,,"07/01/03 00:00:00",8954596,7000988,,0,-108092,
943,"WINDSOR",0,"Town of Windsor Connecticut Retirement Plan",0,1,0,0,0,0,,0,483,0,637614,637614,0,,,,"07/01/03 00:00:00",32146951,37973828,,0,0,
944,"WOLCOTT",0,"Town of Wolcott Board of Education",0,0,0,0,0,1,,0,183,0,202556,110556,0,,,,"09/01/03 00:00:00",,,,1,59985,
945,"WOLCOTT",0,"Town of Wolcott Town And Police Plan",0,0,1,1,0,0,,0,137,0,602761,626812,0,,,,"01/01/04 00:00:00",11598525,8603670,,0,181764,
946,"BERLIN",0,"Town of Berlin Defined Benefit Plan",0,1,0,0,0,0,,0,90,0,173796,269567,0,,,,"07/01/03 00:00:00",3508328,3298780,,0,-651739,
947,"BRANFORD",0,"Branford Police Employees Retirement Plan",0,0,0,1,0,0,,0,81,0,490583,1765000,0,,,,"07/01/03 00:00:00",12551982,9593076,,0,62767,
948,"CLINTON",0,"Police Employees' Retirement Plan",0,0,0,0,0,0,,0,29,0,476942,276942,0,,,,"07/01/03 00:00:00",6866698,5016600,,0,200000,
949,"EAST WINDSOR",0,"Town of East Windsor Pension Plan",0,1,0,0,0,0,,0,147,0,561738,484200,0,,,,"07/01/02 00:00:00",7430998,5219590,,0,493953,
950,"HADDAM",0,"Town of Haddam Employee Pension Plan",0,1,0,0,0,0,,0,37,0,159599,90000,0,,,,"01/01/03 00:00:00",1434577,1186800,"Valuation date - Used 1/1/03 as reported on p.36.  This is consistent with FY 03 1/1/02 valuation date.",0,108353,
