Record Num,Entity,Type of Plan,Plan Name,Volunteer,All Grps,Gen'l Twn Grp,Police Grp,Fire Grp,NonCrtfd Ed Grp,Other Dscrptn,Other Grp,Number of Members:,Pay-As-You-Go,req'd emplyr contrib,emplyr contrib made,contrib percentage,GASB5 ValDate,GASB5 PBO,GASB5 NetAssets,GASB27 ValDate,GASB27 AAL,GASB27 AssetValue,Comments,Aggregate Method,Plan NPO,footnotes
1675,"BETHEL",0,"Town of Bethel Town Retirement  Plan",0,1,0,0,0,1,,0,237,0,1498830,1589648,0,,,,"07/01/08 00:00:00",23093246,12749472,,0,1145423,
1676,"BETHEL",0,"Town of Bethel Police Retirement  Plan",0,0,0,1,0,0,,0,42,0,444905,342643,0,,,,"07/01/08 00:00:00",7552796,4871965,,0,191334,
1677,"BETHLEHEM",0,,0,1,0,0,0,0,,0,,0,,,0,,,,,,,"The Town effectively transferred its legal obligation to provide specific employee pension plan benefits",0,,
1707,"ENFIELD",0,"Town of Enfield Police Department Pension Plan - Gr2299",0,0,0,1,0,0,,0,141,0,547000,551000,0,,,,"07/01/07 00:00:00",36958000,35933000,,0,-4000,
1708,"ESSEX",0,"Town of Essex Employees' Retirement Plan",0,1,0,0,0,0,,0,46,0,97247,97247,0,,,,"07/01/06 00:00:00",1827486,1691603,,0,-11900,
1709,"ESSEX",0,"Town of Essex Merit Service Plan",1,0,0,0,1,0,,0,61,0,62934,62934,0,,,,"07/01/06 00:00:00",742655,429655,,0,-5814,
1710,"ESSEX",0,"Town of Essex Police Retirement Plan",0,0,0,1,0,0,,0,4,0,41301,41301,0,,,,"07/01/06 00:00:00",408054,271397,,0,0,
1711,"FARMINGTON",0,"Town of Farmington Retirement Income Plan",0,1,0,0,0,0,,0,513,0,945584,992469,0,,,,"07/01/07 00:00:00",66172705,62696970,,0,-273660,
1712,"GLASTONBURY",0,"Town of Glastonbury Pension Plan",0,1,0,0,0,0,,0,754,0,1861408,1861408,0,,,,"01/01/08 00:00:00",96267672,89058673,,0,-154804,
1713,"GOSHEN",0,"Town of Goshen Pension Plan",0,1,0,0,0,0,,0,7,0,35599,14468,0,,,,"07/01/07 00:00:00",149157,24978,,0,211897,
1714,"GRANBY",0,"Town of Granby Pension Plan",0,1,0,0,0,0,,0,101,0,299515,299515,0,,,,"07/01/06 00:00:00",9918890,8236615,,0,91994,
1715,"GROTON",0,"Town of Groton - Retirement System",0,1,0,0,0,0,,0,629,0,1168188,1168188,0,,,,"07/01/07 00:00:00",80107841,82698074,,0,-1153946,
1716,"GROTON (City of)",0,"City of Groton Retirement Plan",0,1,0,0,0,0,,0,325,0,1977600,2212536,0,,,,"07/01/07 00:00:00",49792927,44268484,,0,-1011901,
1717,"HADDAM",0,"Town of Haddam Employee Pension Plan",0,1,0,0,0,0,,0,41,0,235001,125000,0,,,,"01/01/07 00:00:00",2486926,2002424,,0,533944,
1718,"HADDAM",0,"Town of Haddam Volunteer Firefighter's Plan",1,0,0,0,1,0,,0,103,0,54958,75000,0,,,,"07/01/07 00:00:00",1268256,1075422,,0,-45402,
1719,"HAMDEN",0,"Retirement Plan of The Town of Hamden",0,1,0,0,0,0,,0,1304,0,16754259,12000000,0,,,,"07/01/06 00:00:00",278847512,82718403,,0,110347861,
1720,"HARTFORD",0,"City MERF",0,1,0,0,0,0,,0,5388,0,13253000,16584000,0,,,,"07/01/07 00:00:00",1090715000,1092128000,"Discuss with JG",1,6747000,
1721,"HARTFORD",0,"RAF/PBF/FRF pre 5/1/1947 PLAN",0,0,0,0,0,0,,1,261,0,1967000,1967000,0,,,,"07/01/07 00:00:00",8276000,0,,0,0,
1815,"SALISBURY",0,"Town of Salisbury Pension Plan",0,1,0,0,0,0,,0,11,0,50978,50978,0,,,,"01/01/07 00:00:00",1024632,951990,,0,-322,
1816,"GUILFORD",0,"Town of Guilford Employees Pension Plan",0,1,0,0,0,0,,0,129,0,516262,554483,0,,,,"07/01/07 00:00:00",12034387,10621225,,0,501221,
1817,"GUILFORD",0,"Town of Guilford Police Retirement Fund",0,0,0,1,0,0,,0,70,0,444515,630520,0,,,,"07/01/07 00:00:00",13486011,9441369,,0,-505877,
1818,"GUILFORD",0,"Town of Guilford Public School Employees (Non-Certified) Pension Plan",0,0,0,0,0,1,,0,219,0,439690,151399,0,,,,"07/01/07 00:00:00",9119595,9272497,,0,1245112,
1819,"HARWINTON",0,"Town of Harwinton Pension Trust",0,1,0,0,0,0,,0,19,0,153848,170000,0,,,,"07/01/07 00:00:00",1159409,1129310,,0,71903,
1820,"KILLINGWORTH",0,"Town of Killingworth Defined Benefit Plan",0,1,0,0,0,0,,0,22,0,93371,130000,0,,,,"07/01/07 00:00:00",1646251,1463239,,0,169759,
1821,"KILLINGWORTH",0,"Town of Killingworth Defined Benefit Plan- Volunteer Fire Company",1,0,0,0,1,0,,0,,0,62008,72000,0,,,,"01/01/07 00:00:00",1163454,705161,"Number of plan members not included",0,18863,
1822,"MANCHESTER",0,"Town of Manchester Retirement Plan",0,0,1,1,0,1,,0,1428,0,4159000,4159000,0,,,,"07/01/07 00:00:00",143554000,125707000,,0,0,
1823,"MILFORD",0,"City of Milford Retirement System",0,1,0,0,0,0,,0,1387,0,1129000,1360000,0,,,,"07/01/06 00:00:00",,,,1,-27000,
1824,"NEW FAIRFIELD",0,"New Fairfield Town Retirement Income Plan",0,0,1,0,1,0,,0,82,0,261064,252000,0,,,,"01/01/08 00:00:00",4227995,3778898,,0,24032,
1825,"NEW FAIRFIELD",0,"New Fairfield Board of Education Retirement Income Plan",0,0,0,0,0,1,,0,140,0,230184,230184,0,,,,"07/01/07 00:00:00",3145001,2595853,,1,-101768,
1826,"NEW HARTFORD",0,"Town of New Hartford Pension Plan",0,1,0,0,0,0,,0,85,0,149846,166086,0,,,,"07/01/07 00:00:00",2399436,1481389,,0,157540,
1827,"NEW HAVEN",0,"Pension Fund For New Haven Policemen And Firemen",0,0,0,1,1,0,,0,1836,0,15000000,15000000,0,,,,"06/30/07 00:00:00",470931700,285490700,"Per Bill & Jean use amounts on pg 62 for # of members",0,10612356,
1828,"NEW HAVEN",0,"City Employees' Retirement Fund of New Haven",0,0,1,0,0,1,,1,2395,0,10374760,10374760,0,,,,"06/30/07 00:00:00",327906400,198695200,"Per Bill & Jean use amounts on pg 62 for # of members",0,1583180,
1829,"NEW LONDON",0,"City of New London Noncontributory Pension Program",0,1,0,0,0,0,,0,73,0,878000,773107,0,,,,"07/01/07 00:00:00",9118000,0,,0,3084172,
1830,"NEW LONDON",0,"City of New London Contributory Pension Program",0,1,0,0,0,0,,0,379,0,968000,648293,0,,,,"07/01/07 00:00:00",43742000,43768000,,0,-1965725,
1831,"NEW MILFORD",0,"Town of New Milford Pension Plan",0,1,0,0,0,0,,0,668,0,1641640,1672693,0,,,,"07/01/07 00:00:00",36650799,33152909,,0,8152,
1832,"NEWINGTON",0,"Town of Newington Municipal Employees' Pension Plan",0,0,1,0,0,1,,0,359,0,837000,837000,0,,,,"07/01/07 00:00:00",27691000,20254000,,0,-8000,
1833,"NEWINGTON",0,"Town of Newington Police Officers' Pension Plan",0,0,0,1,0,0,,0,108,0,1277000,1277000,0,,,,"07/01/07 00:00:00",38205000,26546000,,0,-181000,
1834,"NEWINGTON",0,"Town of Newington Administrative Employees' Pension Plan",0,0,0,0,0,0,,1,49,0,180000,180000,0,,,,"07/01/07 00:00:00",8655000,7065000,,0,-5000,
1835,"NEWINGTON",0,"Town of Newington Volunteer Firefighters' Pension Plan",1,0,0,0,1,0,,0,110,0,82000,82000,0,,,,"07/01/07 00:00:00",1361000,747000,,0,0,
1836,"NORTH HAVEN",0,"Town of North Haven Police Department Pension Plan",0,0,0,1,0,0,,0,87,0,867449,867449,0,,,,"06/30/08 00:00:00",21494845,17674899,,0,0,
1837,"NORTH HAVEN",0,"Town of North Haven Fire Department Pension Plan",0,0,0,0,1,0,,0,54,0,570584,570584,0,,,,"06/30/08 00:00:00",13420680,11218605,,0,0,
1838,"NORTH HAVEN",0,"Town of North Haven Volunteer Firefighters'  Pension Plan",1,0,0,0,1,0,,0,124,0,153277,153277,0,,,,"06/30/07 00:00:00",937187,577105,,0,-10154,
1839,"NORTH HAVEN",0,"Town of North Haven Pension Plan - Elected Officials",0,0,0,0,0,0,"ELECTED OFFICIALS",1,6,0,147245,137744,0,,,,"06/30/07 00:00:00",1536838,0,,0,565295,
1840,"NORTH HAVEN",0,"Pension Plan For General Employees of The Town of North Haven",0,0,1,0,0,1,,1,396,0,1153433,1153433,0,,,,"07/01/07 00:00:00",44099379,41115104,,0,38211,
1877,"NORTH BRANFORD",0,"Retirement Plan For Employees of The Town of North Branford - Municipal Employees",0,0,1,0,0,1,,1,106,0,257130,257130,0,,,,"07/01/07 00:00:00",7214000,5254000,,0,-116451,
1722,"LEDYARD",0,"Town of Ledyard Pension Plan",0,1,0,0,0,0,,0,228,0,1167707,1100000,0,,,,"07/01/07 00:00:00",15846058,9847538,,0,1047648,
1723,"LITCHFIELD",0,"Town of Litchfield Municipal Employees Retirement Plan",0,1,0,0,0,0,,0,171,0,509000,677000,0,,,,"07/01/08 00:00:00",9784000,5806000,,0,-255000,
1724,"LITCHFIELD",0,"Volunteer Fire Dept. Supplemental Retirement Plan",1,0,0,0,1,0,,0,244,0,115000,126000,0,,,,"07/01/08 00:00:00",2905000,1899000,,0,-269000,
1725,"MERIDEN",0,"Meriden Employees' Retirement Plan",0,1,0,0,0,0,,0,1080,0,649414,659542,0,,,,"07/01/06 00:00:00",114597050,128680666,,0,-341727,
1726,"MERIDEN",0,"Meriden Police Pension Plan",0,0,0,1,0,0,,0,225,0,3509801,3509592,0,,,,"07/01/06 00:00:00",79947211,53745820,,0,13136309,
1727,"MERIDEN",0,"Meriden Firemen's Pension Plan",0,0,0,0,1,0,,0,190,0,2435594,2435400,0,,,,"07/01/06 00:00:00",65036368,46026189,,0,12879621,
1728,"MIDDLEBURY",0,"Town of Middlebury Retirement Plan",0,1,0,0,0,0,,0,89,0,456300,456300,0,,,,"07/01/07 00:00:00",12736999,9907364,,0,0,
1729,"MIDDLETOWN",0,"City of Middletown Retirement System",0,1,0,0,0,0,,0,946,0,722000,722000,0,,,,"07/01/07 00:00:00",,,,1,-2000,
1730,"MORRIS",0,"Town of Morris Pension Plan",0,1,0,0,0,0,,0,10,0,30012,31047,0,,,,"07/01/07 00:00:00",520516,573307,,0,2294,
1731,"MORRIS",0,"Volunteer Fire Plan",1,0,0,0,1,0,,0,35,0,3611,4646,0,,,,"07/01/07 00:00:00",78571,84754,,0,-1035,
1732,"NEW BRITAIN",0,"New Britain Policemen's Pension Fund",0,0,0,1,0,0,,0,267,0,85000,85000,0,,,,"01/01/07 00:00:00",74590000,83762000,,0,-446000,"***"
1733,"NEW BRITAIN",0,"New Britain Firemen's Pension Fund",0,0,0,0,1,0,,0,245,0,211000,211000,0,,,,"01/01/07 00:00:00",74781000,83474000,,0,-1581000,"***"
1735,"NEW CANAAN",0,"Town of New Canaan Retirement Plan",0,1,0,0,0,0,,0,783,0,0,0,0,,,,"12/31/06 00:00:00",78248812,107261695,,0,0,
1736,"NEWTOWN",0,"Town of Newtown Selectmen And Board of Education Pension Plan",0,0,1,0,0,0,,1,409,0,374614,437409,0,,,,"07/01/08 00:00:00",14891671,15984917,,0,-344812,
1737,"NEWTOWN",0,"Town of Newtown Pension Plan For Police",0,0,0,1,0,0,,0,67,0,287328,269716,0,,,,"07/01/08 00:00:00",10983585,10736256,,0,-44857,
1738,"NORFOLK",0,"Town of Norfolk Pension Plan",0,1,0,0,0,0,,0,35,0,123690,110000,0,,,,"07/01/06 00:00:00",1010236,706185,,0,22100,
1739,"NORWALK",0,"Police Benefit Fund",0,0,0,1,0,0,,0,314,0,1605475,1605475,0,,,,"07/01/07 00:00:00",91603735,87569890,,0,920825,
1740,"NORWALK",0,"Fire Benefit Fund",0,0,0,0,1,0,,0,276,0,391779,391779,0,,,,"07/01/07 00:00:00",80272989,90083675,,0,0,
1741,"NORWALK",0,"Employees' Pension Plan",0,0,1,0,0,1,,1,1378,0,1435823,1506611,0,,,,"07/01/07 00:00:00",151182524,170882599,,0,550962,
1742,"NORWALK",0,"Food Service Employees' Plan",0,0,0,0,0,0,,1,98,0,67085,67085,0,,,,"07/01/07 00:00:00",1617325,1417238,,0,-73641,
1743,"NORWICH",0,"City of Norwich Employees' Retirement Fund",0,1,0,0,0,1,,0,985,0,2921000,3098000,0,,,,"01/01/07 00:00:00",167259000,145881000,,0,148000,
1744,"NORWICH",0,"City of Norwich Volunteer Firefighters' Relief Plan",1,0,0,0,1,0,,0,187,0,213000,213000,0,,,,"01/01/08 00:00:00",3810000,1299000,,0,115000,
1745,"STONINGTON",0,"Town of Stonington Retirement Plan",0,0,1,0,0,1,,0,348,0,828833,890080,0,,,,"07/01/07 00:00:00",20941948,17463378,,0,-92587,
1746,"OLD SAYBROOK",0,"Town of Old Saybrook Retirement Plan",0,1,0,0,0,0,,0,155,0,34656,271769,0,,,,"07/01/06 00:00:00",14353139,16890536,,0,-1897675,
1747,"ORANGE",0,"Retirement Plan For Police Officers of Town of Orange",0,0,0,1,0,0,,0,51,0,558551,558551,0,,,,"01/01/08 00:00:00",17107509,15199428,,0,0,
1748,"ORANGE",0,"Town of Orange Employee Pension And Retirement Income Plan",0,1,0,0,0,0,,0,96,0,143523,143523,0,,,,"01/01/08 00:00:00",9599467,10177678,,0,0,
1749,"PLAINVILLE",0,"Town of Plainville Retirement Plan - Municipal Employees",0,1,0,0,0,1,,0,150,0,294177,294177,0,,,,"07/01/07 00:00:00",11099800,9991942,,0,0,
1750,"PLAINVILLE",0,"Town of Plainville Retirement Plan For Policemen",0,0,0,1,0,0,,0,59,0,274317,274317,0,,,,"07/01/07 00:00:00",11587384,10830033,,0,0,
1751,"SHERMAN",0,"Town of Sherman Pension Plan",0,1,0,0,0,0,,0,32,0,29256,20000,0,,,,"07/01/07 00:00:00",762005,743423,,0,19820,
1752,"SOUTHBURY",0,"Town of Southbury Retirement Income Plan",0,1,0,0,0,0,,0,162,0,685586,704566,0,,,,"07/01/07 00:00:00",9902633,9594300,,0,-149345,
1753,"SOUTHINGTON",0,"Town of Southington Police Pension Trust Fund",0,0,0,1,0,0,,0,,0,,,0,,,,,,,"All members of this plan were transferred to MERS plan effective 4/1/07",0,,
1754,"KILLINGLY",0,"Town of Killingly Retirement Income Plan",0,1,0,0,0,0,,0,154,0,58738,58738,0,,,,"07/01/07 00:00:00",4405610,5172703,,0,0,
1755,"MONROE",0,"Town of Monroe Retirement Income Plan",0,0,1,0,0,0,,1,121,0,89239,0,0,,,,"01/01/06 00:00:00",6963392,7590537,,0,-54387,
1756,"MONROE",0,"Town of Monroe Board of Education Plan",0,0,0,0,0,1,,0,140,0,227071,227000,0,,,,"01/01/07 00:00:00",7743658,7241315,,0,-267619,
1757,"NAUGATUCK",0,"The Borough of Naugatuck Employee Pension Plan",0,1,0,0,0,0,,0,776,0,1556200,1671577,0,,,,"07/01/07 00:00:00",72454800,81111223,,0,-26935452,"***"
1758,"NAUGATUCK",0,"The Borough of Naugatuck Fire Plan",0,0,0,0,1,0,,0,75,0,616200,546442,0,,,,"07/01/07 00:00:00",21740400,25285035,,0,-8474341,"***"
1759,"SOMERS",0,"Town of Somers Town Plan",0,0,1,0,0,0,,0,33,0,147704,285981,0,,,,"07/01/07 00:00:00",,,,1,30903,
1760,"SOMERS",0,"Town of Somers Board of Education Plan",0,0,0,0,0,1,,0,76,0,170777,174605,0,,,,"07/01/07 00:00:00",,,,1,-3828,
1761,"SOMERS",0,"Town of Somers Firefighters' Plan",1,0,0,0,1,0,,0,59,0,10618,10618,0,,,,"07/01/07 00:00:00",,,,1,21840,
1762,"STAFFORD",0,"Town of Stafford Pension Plan",0,0,1,0,0,0,,0,69,0,351699,351699,0,,,,"01/01/07 00:00:00",4062794,2716498,,0,-1914,
1763,"STAFFORD",0,"Town of Stafford Water Pollution Control Authority",0,0,0,0,0,0,,1,7,0,31186,31186,0,,,,"01/01/07 00:00:00",415943,304291,,0,-6209,
1764,"STAFFORD",0,"Town of Stafford Board of Education",0,0,0,0,0,1,,0,163,0,375177,375177,0,,,,"01/01/07 00:00:00",4454906,3336096,,0,-23810,
1765,"THOMASTON",0,"Town of Thomaston Retirement Plan",0,1,0,0,0,0,,0,175,0,703728,719078,0,,,,"01/01/08 00:00:00",13131823,9386277,,0,618713,
1766,"TRUMBULL",0,"Town of Trumbull Police Benefit Retirement Plan",0,0,0,1,0,0,,0,107,0,2091150,1050000,0,,,,"07/01/06 00:00:00",40719224,29273360,,0,17778765,
1767,"TRUMBULL",0,"Town of Trumbull Retirement Plan",0,1,0,0,0,0,,0,760,0,3425000,1625000,0,,,,"07/01/06 00:00:00",47655814,18292145,,0,24151059,
1768,"WESTPORT",0,"Town of Westport Municipal Interim Pension Fund",0,0,1,0,0,1,,1,573,0,581000,201000,0,,,,"07/01/07 00:00:00",44359347,43337870,,0,126000,
1769,"WESTPORT",0,"Town of Westport - Non Union Pension Plan",0,0,0,0,0,0,,1,145,0,1317000,497000,0,,,,"07/01/07 00:00:00",26834472,19805032,,0,1307000,
1770,"WESTPORT",0,"Town of Westport Public Works Pension Plan",0,0,0,0,0,0,,1,59,0,118000,54000,0,,,,"07/01/07 00:00:00",12833013,11957887,,0,-305000,
1841,"PLAINFIELD",0,"Town of Plainfield Employees' Retirement Plan",0,1,0,0,0,0,,0,344,0,1006183,925230,0,,,,"07/01/07 00:00:00",11864443,10299619,,0,1246673,
1842,"PLYMOUTH",0,"Town of Plymouth Pension Plan",0,1,0,0,0,0,,0,89,0,202661,0,0,,,,"07/01/07 00:00:00",8920725,6671185,,0,0,
1843,"PLYMOUTH",0,"Town of Plymouth Board of Education Pension Plan",0,0,0,0,0,1,,0,70,0,241517,241517,0,,,,"07/01/06 00:00:00",3427714,2989024,,0,0,
1844,"PORTLAND",0,"Town of Portland Defined Benefit Plan",0,1,0,0,0,0,,0,157,0,882165,922463,0,,,,"07/01/07 00:00:00",14069515,10334141,,0,-211750,
1845,"PORTLAND",0,"Portland Volunteer Fire Department Plan",1,0,0,0,1,0,,0,71,0,50466,38500,0,,,,"07/01/07 00:00:00",457767,51477,,0,-39013,
1846,"PUTNAM",0,"Town of Putnam Pension Plan",0,1,0,0,0,0,,0,208,0,128525,128525,0,,,,"07/01/06 00:00:00",,,,1,0,
1847,"RIDGEFIELD",0,"Retirement Plan of Ridgefield-Town",0,0,1,0,0,1,,1,569,0,1208388,1176732,0,,,,"07/01/08 00:00:00",29607483,27495328,,0,450822,
1848,"RIDGEFIELD",0,"Retirement Plan of Ridgefield-Police Plan",0,0,0,1,0,0,,0,68,0,533454,482959,0,,,,"07/01/08 00:00:00",18850975,16847159,,0,427725,
1849,"RIDGEFIELD",0,"Retirement Plan of Ridgefield-Fire Plan",0,0,0,0,1,0,,0,53,0,256045,250194,0,,,,"07/01/08 00:00:00",11645716,10510874,,0,133667,
1850,"ROCKY HILL",0,"Town of Rocky Hill: General Employees Pension Plan",0,0,1,0,0,1,,0,293,0,1183469,1183469,0,,,,"09/01/06 00:00:00",22253896,17367572,,0,1237262,
1851,"ROCKY HILL",0,"Town of Rocky Hill: Police Officer Pension Plan",0,0,0,1,0,0,,0,49,0,686764,686764,0,,,,"09/01/06 00:00:00",16174000,11560605,,0,471824,
1852,"ROCKY HILL",0,"Town of Rocky Hill: Firefighters Pension Plan",1,0,0,0,1,0,,0,140,0,54958,94557,0,,,,"07/01/06 00:00:00",876806,625344,,0,-22013,
1853,"ROCKY HILL",0,"Town of Rocky Hill: Ambulance Pension Plan",1,0,0,0,0,0,,1,33,0,30475,30475,0,,,,"07/01/07 00:00:00",428399,357354,,0,0,
1854,"SIMSBURY",0,"General Government Retirement Income Plan",0,0,1,0,0,0,,1,212,0,549783,549783,0,,,,"07/01/06 00:00:00",15476716,13790005,,0,0,
1855,"SIMSBURY",0,"Police Retirement Income Plan",0,0,0,1,0,0,,0,59,0,386131,386131,0,,,,"07/01/06 00:00:00",12631567,11575650,,0,0,
1856,"SIMSBURY",0,"Board of Education Retirement Income Plan",0,0,0,0,0,1,,0,306,0,697968,697968,0,,,,"07/01/06 00:00:00",11476766,9326881,,0,-9589,
1857,"SOUTH WINDSOR",0,"South Windsor Town Plan",0,0,1,1,0,0,,1,182,0,1105236,668914,0,,,,"01/01/07 00:00:00",19562764,12287046,,0,1710097,
1858,"SOUTH WINDSOR",0,"South Windsor Board of Education Plan",0,0,0,0,0,1,,0,140,0,483721,833712,0,,,,"01/01/07 00:00:00",7114251,6076770,,0,1025699,
1859,"STAMFORD",0,"Classified Employees Retirement Trust Fund",0,0,1,0,0,0,,1,1573,0,1031000,850000,0,,,,"07/01/07 00:00:00",166084000,188461000,,0,-1311000,
1860,"STAMFORD",0,"Police Pension Trust Fund",0,0,0,1,0,0,,0,559,0,1617000,1700000,0,,,,"07/01/07 00:00:00",160970000,171826000,,0,-1923000,
1861,"STAMFORD",0,"Firefighter's Pension Trust Fund",0,0,0,0,1,0,,0,475,0,409000,630000,0,,,,"07/01/07 00:00:00",119150000,134356000,,0,-312000,
